Energy [keV],Net Count Rate
9.209,12876
9.229,12899
9.25,12763
9.27,13060
9.29,13114
9.31,13210
9.33,13033
9.35,13130
9.37,13292
9.39,13257
9.41,13245
9.43,13246
9.45,13148
9.47,13164
9.49,13333
9.51,13307
9.53,13107
9.55,13268
9.571,13368
9.591,13393
9.611,13595
9.631,13347
9.651,13320
9.671,13495
9.691,13305
9.711,13485
9.731,13401
9.751,13345
9.771,12865
9.791,13183
9.811,13271
9.831,13312
9.851,13334
9.871,13134
9.892,13223
9.912,13237
9.932,13307
9.952,13208
9.972,13294
9.992,13493
10.012,13195
10.032,13143
10.052,12975
10.072,13353
10.092,13361
10.112,13279
10.132,13354
10.152,13096
10.172,13207
10.193,13289
10.213,13164
10.233,13073
10.253,12849
10.273,12954
10.293,13081
10.313,13106
10.333,13184
10.353,13076
10.373,13061
10.393,13113
10.413,13040
10.433,12780
10.453,13025
10.473,13068
10.493,12922
10.514,13049
10.534,13077
10.554,13042
10.574,13093
10.594,12917
10.614,12928
10.634,12991
10.654,13117
10.674,12812
10.694,12844
10.714,12836
10.734,12908
10.754,12805
10.774,12759
10.794,12867
10.814,12724
10.835,12862
10.855,12589
10.875,12693
10.895,12712
10.915,12486
10.935,12870
10.955,12641
10.975,12810
10.995,12717
11.015,12720
11.035,12688
11.055,12588
11.075,12665
11.095,12643
11.115,12369
11.136,12569
11.156,12489
11.176,12387
11.196,12318
11.216,12453
11.236,12374
11.256,12407
11.276,12444
11.296,12575
11.316,12401
11.336,12466
11.356,12336
11.376,12383
11.396,12173
11.416,12215
11.436,12095
11.457,12238
11.477,12081
11.497,12297
11.517,12244
11.537,12307
11.557,12223
11.577,12016
11.597,12139
11.617,12150
11.637,12135
11.657,12181
11.677,11954
11.697,11923
11.717,12044
11.737,12067
11.758,12037
11.778,12046
11.798,11999
11.818,12089
11.838,12429
11.858,12520
11.878,12820
11.898,12820
11.918,12850
11.938,12761
11.958,12813
11.978,12823
11.998,12418
12.018,12378
12.038,12039
12.058,11960
12.079,11860
12.099,11595
12.119,11622
12.139,11405
12.159,11357
12.179,11266
12.199,11483
12.219,11230
12.239,11298
12.259,11160
12.279,11202
12.299,11244
12.319,10974
12.339,11061
12.359,11065
12.379,11129
12.4,11145
12.42,11049
12.44,11028
12.46,10947
12.48,10903
12.5,10854
12.52,10853
12.54,10959
12.56,10700
12.58,10940
12.6,10899
12.62,10788
12.64,10806
12.66,10555
12.68,10898
12.701,10602
12.721,10536
12.741,10518
12.761,10647
12.781,10515
12.801,10709
12.821,10444
12.841,10536
12.861,10450
12.881,10471
12.901,10336
12.921,10317
12.941,10448
12.961,10374
12.981,10174
13.001,10164
13.022,10140
13.042,10136
13.062,10203
13.082,10038
13.102,10185
13.122,9950
13.142,9980
13.162,9905
13.182,9879
13.202,9945
13.222,9999
13.242,9944
13.262,9789
13.282,9682
13.302,9739
13.322,9930
13.343,9847
13.363,9800
13.383,9824
13.403,9448
13.423,9566
13.443,9589
13.463,9639
13.483,9511
13.503,9349
13.523,9471
13.543,9407
13.563,9460
13.583,9367
13.603,9272
13.623,9229
13.644,9040
13.664,9225
13.684,9039
13.704,9283
13.724,9153
13.744,9125
13.764,9270
13.784,9008
13.804,8856
13.824,8877
13.844,9171
13.864,8938
13.884,8733
13.904,8898
13.924,8757
13.944,8875
13.965,8925
13.985,8854
14.005,8696
14.025,8579
14.045,8658
14.065,8902
14.085,8696
14.105,8842
14.125,8915
14.145,8890
14.165,8754
14.185,8811
14.205,8710
14.225,8667
14.245,8657
14.266,8627
14.286,8502
14.306,8361
14.326,8441
14.346,8465
14.366,8418
14.386,8192
14.406,8190
14.426,8079
14.446,8116
14.466,8210
14.486,8079
14.506,8061
14.526,8107
14.546,8126
14.566,8022
14.587,7958
14.607,7852
14.627,8020
14.647,7813
14.667,7721
14.687,7777
14.707,7565
14.727,7801
14.747,7711
14.767,7799
14.787,7695
14.807,7729
14.827,7572
14.847,7556
14.867,7600
14.887,7718
14.908,7421
14.928,7676
14.948,7583
14.968,7495
14.988,7548
15.008,7476
15.028,7519
15.048,7140
15.068,7131
15.088,7338
15.108,7418
15.128,7291
15.148,7279
15.168,7447
15.188,7217
15.209,7162
15.229,7213
15.249,7267
15.269,7121
15.289,7009
15.309,7081
15.329,6980
15.349,6979
15.369,6960
15.389,7136
15.409,6907
15.429,6876
15.449,6795
15.469,6958
15.489,6702
15.509,6748
15.53,6736
15.55,6758
15.57,6842
15.59,6716
15.61,6599
15.63,6679
15.65,6596
15.67,6529
15.69,6638
15.71,6685
15.73,6676
15.75,6623
15.77,6599
15.79,6690
15.81,6512
15.83,6461
15.851,6552
15.871,6401
15.891,6310
15.911,6401
15.931,6457
15.951,6262
15.971,6418
15.991,6261
16.011,6223
16.031,6233
16.051,6265
16.071,6006
16.091,6194
16.111,6129
16.131,6189
16.152,5912
16.172,6117
16.192,5911
16.212,5870
16.232,5896
16.252,5881
16.272,6009
16.292,5989
16.312,5898
16.332,5855
16.352,5865
16.372,5783
16.392,5636
16.412,5716
16.432,5685
16.452,5869
16.473,5759
16.493,5676
16.513,5555
16.533,5838
16.553,5533
16.573,5568
16.593,5658
16.613,5472
16.633,5566
16.653,5636
16.673,5625
16.693,5499
16.713,5628
16.733,5340
16.753,5520
16.774,5540
16.794,5493
16.814,5413
16.834,5355
16.854,5238
16.874,5348
16.894,5422
16.914,5257
16.934,5325
16.954,5370
16.974,5384
16.994,5233
17.014,5233
17.034,5365
17.054,5156
17.074,5300
17.095,5309
17.115,5073
17.135,5107
17.155,5265
17.175,5153
17.195,5201
17.215,5164
17.235,5120
17.255,5075
17.275,5130
17.295,5044
17.315,5077
17.335,5196
17.355,5187
17.375,5042
17.395,5010
17.416,5052
17.436,5119
17.456,5090
17.476,5089
17.496,5070
17.516,4974
17.536,5148
17.556,4984
17.576,5051
17.596,4986
17.616,5122
17.636,5127
17.656,5120
17.676,4991
17.696,5150
17.717,5111
17.737,5040
17.757,5139
17.777,5127
17.797,5078
17.817,5042
17.837,5158
17.857,5004
17.877,5076
17.897,5157
17.917,5014
17.937,5147
17.957,5092
17.977,5202
17.997,5194
18.017,5129
18.038,5194
18.058,5189
18.078,5206
18.098,5360
18.118,5280
18.138,5349
18.158,5394
18.178,5315
18.198,5398
18.218,5288
18.238,5556
18.258,5629
18.278,5475
18.298,5597
18.318,5825
18.338,5871
18.359,5898
18.379,5895
18.399,6153
18.419,6135
18.439,6402
18.459,6680
18.479,6708
18.499,6834
18.519,7128
18.539,7327
18.559,7674
18.579,8097
18.599,8424
18.619,8792
18.639,9184
18.66,10009
18.68,10601
18.7,10934
18.72,11447
18.74,12407
18.76,12976
18.78,13636
18.8,14467
18.82,15000
18.84,15832
18.86,16270
18.88,17309
18.9,17644
18.92,18247
18.94,18377
18.96,18976
18.981,19134
19.001,19329
19.021,19896
19.041,19836
19.061,19384
19.081,19470
19.101,19178
19.121,18615
19.141,18143
19.161,17865
19.181,17145
19.201,16540
19.221,16077
19.241,14987
19.261,14389
19.282,13730
19.302,12941
19.322,11910
19.342,11427
19.362,10751
19.382,10159
19.402,9421
19.422,8850
19.442,8371
19.462,7883
19.482,7389
19.502,7024
19.522,6593
19.542,6166
19.562,6151
19.582,5802
19.603,5499
19.623,5330
19.643,5217
19.663,4944
19.683,4864
19.703,4742
19.723,4525
19.743,4345
19.763,4411
19.783,4193
19.803,4019
19.823,4071
19.843,3979
19.863,3923
19.883,3816
19.903,3732
19.924,3855
19.944,3724
19.964,3912
19.984,3985
20.004,4051
20.024,4270
20.044,4530
20.064,4718
20.084,5040
20.104,5289
20.124,5610
20.144,5831
20.164,6118
20.184,6361
20.204,6394
20.225,6473
20.245,6634
20.265,6382
20.285,6129
20.305,6027
20.325,5692
20.345,5443
20.365,5035
20.385,4584
20.405,4222
20.425,3856
20.445,3629
20.465,3441
20.485,3220
20.505,3172
20.525,2944
20.546,3057
20.566,3050
20.586,2999
20.606,2951
20.626,2984
20.646,2938
20.666,2892
20.686,3056
20.706,2940
20.726,3087
20.746,2987
20.766,3110
20.786,3176
20.806,3152
20.826,3223
20.846,3330
20.867,3366
20.887,3333
20.907,3461
20.927,3661
20.947,3833
20.967,3844
20.987,4133
21.007,4306
21.027,4381
21.047,4519
21.067,4845
21.087,5082
21.107,5036
21.127,5052
21.147,5393
21.168,5343
21.188,5467
21.208,5546
21.228,5657
21.248,5556
21.268,5559
21.288,5416
21.308,5344
21.328,5083
21.348,4895
21.368,4845
21.388,4848
21.408,4463
21.428,4436
21.448,4204
21.468,4170
21.489,3939
21.509,4032
21.529,3996
21.549,3822
21.569,3540
21.589,3411
21.609,3396
21.629,3321
21.649,3284
21.669,3148
21.689,3048
21.709,3079
21.729,3011
21.749,2921
21.769,2843
21.79,2864
21.81,2699
21.83,2734
21.85,2573
21.87,2562
21.89,2626
21.91,2462
21.93,2425
21.95,2331
21.97,2408
21.99,2376
22.01,2321
22.03,2190
22.05,2215
22.07,2253
22.09,2185
22.111,2184
22.131,2075
22.151,2095
22.171,2071
22.191,2086
22.211,2036
22.231,1977
22.251,1996
22.271,1942
22.291,1899
22.311,2021
22.331,1938
22.351,1886
22.371,1897
22.391,1943
22.411,1868
22.432,1808
22.452,1839
22.472,1894
22.492,1803
22.512,1758
22.532,1850
22.552,1841
22.572,1884
22.592,1864
22.612,1778
22.632,1836
22.652,1916
22.672,1942
22.692,1989
22.712,1975
22.733,2031
22.753,2025
22.773,2111
22.793,2020
22.813,2025
22.833,1988
22.853,1966
22.873,1953
22.893,1753
22.913,1829
22.933,1731
22.953,1687
22.973,1729
22.993,1663
23.013,1697
23.033,1593
23.054,1542
23.074,1614
23.094,1544
23.114,1571
23.134,1623
23.154,1530
23.174,1552
23.194,1520
23.214,1543
23.234,1552
23.254,1635
23.274,1550
23.294,1605
23.314,1513
23.334,1580
23.354,1536
23.375,1438
23.395,1470
23.415,1364
23.435,1471
23.455,1391
23.475,1431
23.495,1382
23.515,1457
23.535,1445
23.555,1447
23.575,1375
23.595,1421
23.615,1449
23.635,1369
23.655,1407
23.676,1474
23.696,1446
23.716,1420
23.736,1467
23.756,1457
23.776,1455
23.796,1493
23.816,1507
23.836,1540
23.856,1566
23.876,1589
23.896,1485
23.916,1547
23.936,1502
23.956,1456
23.976,1429
23.997,1460
24.017,1426
24.037,1391
24.057,1399
24.077,1341
24.097,1351
24.117,1303
24.137,1244
24.157,1285
24.177,1308
24.197,1331
24.217,1313
24.237,1208
24.257,1247
24.277,1255
24.298,1246
24.318,1209
24.338,1198
24.358,1280
24.378,1236
24.398,1207
24.418,1261
24.438,1220
24.458,1226
24.478,1241
24.498,1202
24.518,1221
24.538,1274
24.558,1254
24.578,1144
24.598,1121
24.619,1180
24.639,1125
24.659,1173
24.679,1151
24.699,1176
24.719,1175
24.739,1154
24.759,1141
24.779,1111
24.799,1146
24.819,1121
24.839,1095
24.859,1123
24.879,1118
24.899,1068
24.919,1114
24.94,1146
24.96,1125
24.98,1094
25,1060
25.02,1083
25.04,1026
25.06,1131
25.08,1041
25.1,1050
25.12,1069
25.14,1061
25.16,1048
25.18,1034
25.2,1016
25.22,1042
25.241,1079
25.261,1058
25.281,1052
25.301,1014
25.321,1041
25.341,1007
25.361,1020
25.381,1076
25.401,1048
25.421,976
25.441,1047
25.461,1061
25.481,987
25.501,960
25.521,979
25.541,906
25.562,1011
25.582,976
25.602,1009
25.622,988
25.642,985
25.662,922
25.682,1004
25.702,933
25.722,974
25.742,923
25.762,994
25.782,931
25.802,905
25.822,969
25.842,956
25.862,913
25.883,943
25.903,892
25.923,884
25.943,900
25.963,937
25.983,884
26.003,912
26.023,900
26.043,875
26.063,844
26.083,887
26.103,889
26.123,879
26.143,818
26.163,825
26.184,890
26.204,899
26.224,849
26.244,897
26.264,823
26.284,842
26.304,856
26.324,841
26.344,838
26.364,856
26.384,864
26.404,844
26.424,867
26.444,847
26.464,801
26.484,800
26.505,831
26.525,809
26.545,802
26.565,791
26.585,840
26.605,803
26.625,815
26.645,850
26.665,813
26.685,774
26.705,785
26.725,801
26.745,775
26.765,770
26.785,734
26.806,759
26.826,747
26.846,772
26.866,741
26.886,749
26.906,777
26.926,810
26.946,743
26.966,763
26.986,741
27.006,733
27.026,686
27.046,726
27.066,692
27.086,722
27.106,724
27.127,726
27.147,723
27.167,738
27.187,730
27.207,713
27.227,676
27.247,734
27.267,692
27.287,677
27.307,771
27.327,655
27.347,749
27.367,668
27.387,721
27.407,660
27.427,731
27.448,706
27.468,683
27.488,725
27.508,669
27.528,680
27.548,687
27.568,691
27.588,631
27.608,708
27.628,678
27.648,640
27.668,652
27.688,634
27.708,682
27.728,644
27.749,629
27.769,614
27.789,637
27.809,628
27.829,656
27.849,604
27.869,638
27.889,621
27.909,630
27.929,609
27.949,647
27.969,596
27.989,604
28.009,604
28.029,619
28.049,629
28.07,590
28.09,630
28.11,603
28.13,636
28.15,567
28.17,620
28.19,653
28.21,594
28.23,623
28.25,565
28.27,574
28.29,571
28.31,599
28.33,562
28.35,539
28.37,566
28.391,548
28.411,580
28.431,557
28.451,530
28.471,618
28.491,529
28.511,570
28.531,543
28.551,564
28.571,535
28.591,569
28.611,545
28.631,528
28.651,549
28.671,590
28.692,545
28.712,525
28.732,517
28.752,502
28.772,530
28.792,539
28.812,510
28.832,491
28.852,478
28.872,511
28.892,539
28.912,524
28.932,493
28.952,481
28.972,551
28.992,490
29.013,498
29.033,493
29.053,474
29.073,494
29.093,487
29.113,497
29.133,517
29.153,516
29.173,493
29.193,464
29.213,466
29.233,442
29.253,458
29.273,490
29.293,462
29.314,470
29.334,468
29.354,468
29.374,445
29.394,507
29.414,468
29.434,456
29.454,482
29.474,427
29.494,409
29.514,460
29.534,449
29.554,435
29.574,444
29.594,417
29.614,450
29.635,452
29.655,444
29.675,475
29.695,446
29.715,452
29.735,408
29.755,436
29.775,430
29.795,406
29.815,413
29.835,436
29.855,428
29.875,406
29.895,419
29.915,417
29.935,384
29.956,405
29.976,424
29.996,436
30.016,378
30.036,366
30.056,373
30.076,423
30.096,377
30.116,390
30.136,408
30.156,389
30.176,404
30.196,393
30.216,396
30.236,363
30.257,376
30.277,361
30.297,385
30.317,405
30.337,372
30.357,350
30.377,353
30.397,386
30.417,390
30.437,357
30.457,366
30.477,317
30.497,360
30.517,371
30.537,366
30.557,355
30.578,317
30.598,369
30.618,349
30.638,351
30.658,337
30.678,354
30.698,342
30.718,342
30.738,335
30.758,361
30.778,314
30.798,331
30.818,321
30.838,334
30.858,302
30.878,312
30.899,292
30.919,301
30.939,296
30.959,326
30.979,302
30.999,319
31.019,315
31.039,293
31.059,337
31.079,304
31.099,303
31.119,318
31.139,326
31.159,287
31.179,273
31.2,266
31.22,308
31.24,295
31.26,295
31.28,273
31.3,287
31.32,315
31.34,292
31.36,284
31.38,308
31.4,289
31.42,274
31.44,257
31.46,283
31.48,278
31.5,277
31.521,269
31.541,276
31.561,266
31.581,254
31.601,244
31.621,270
31.641,261
31.661,239
31.681,243
31.701,253
31.721,263
31.741,266
31.761,268
31.781,256
31.801,257
31.822,219
31.842,228
31.862,249
31.882,268
31.902,267
31.922,264
31.942,236
31.962,240
31.982,241
32.002,231
32.022,244
32.042,237
32.062,217
32.082,216
32.102,250
32.122,200
32.143,227
32.163,221
32.183,253
32.203,217
32.223,202
32.243,201
32.263,215
32.283,236
32.303,225
32.323,207
32.343,207
32.363,217
32.383,223
32.403,220
32.423,214
32.443,208
32.464,217
32.484,181
32.504,211
32.524,203
32.544,191
32.564,202
32.584,183
32.604,204
32.624,188
32.644,170
32.664,181
32.684,184
32.704,203
32.724,210
32.744,165
32.765,171
32.785,191
