Energy [keV],Net Count Rate
9.219,13134
9.239,13282
9.26,13071
9.28,12983
9.3,12910
9.32,13094
9.34,13125
9.36,13257
9.38,13337
9.4,13128
9.42,13185
9.44,13089
9.46,13281
9.48,13272
9.501,13313
9.521,13307
9.541,13442
9.561,13108
9.581,13289
9.601,13055
9.621,13033
9.641,13465
9.661,13284
9.681,13502
9.701,13305
9.722,13181
9.742,13313
9.762,13298
9.782,13231
9.802,13322
9.822,13387
9.842,13226
9.862,13117
9.882,13146
9.902,13312
9.922,13281
9.942,13575
9.963,13320
9.983,13281
10.003,13336
10.023,13347
10.043,13194
10.063,13187
10.083,13119
10.103,13142
10.123,13201
10.143,13250
10.163,13162
10.184,12985
10.204,13221
10.224,13279
10.244,13130
10.264,13152
10.284,13280
10.304,13227
10.324,13066
10.344,13298
10.364,12991
10.384,12968
10.404,13208
10.425,13002
10.445,12957
10.465,13104
10.485,12888
10.505,13137
10.525,13017
10.545,12896
10.565,12910
10.585,12921
10.605,12966
10.625,13048
10.645,12843
10.666,12859
10.686,12718
10.706,12981
10.726,12810
10.746,12649
10.766,12930
10.786,12932
10.806,12564
10.826,12642
10.846,12800
10.866,12593
10.887,12603
10.907,12344
10.927,12517
10.947,12632
10.967,12646
10.987,12392
11.007,12557
11.027,12438
11.047,12320
11.067,12248
11.087,12348
11.107,12357
11.128,12733
11.148,12259
11.168,12274
11.188,12248
11.208,12163
11.228,12334
11.248,12320
11.268,12256
11.288,12103
11.308,12144
11.328,12232
11.348,12031
11.369,12104
11.389,12074
11.409,12137
11.429,12006
11.449,11920
11.469,11960
11.489,11862
11.509,11973
11.529,11867
11.549,12055
11.569,11587
11.59,11761
11.61,11706
11.63,11898
11.65,11689
11.67,11738
11.69,11627
11.71,11736
11.73,11616
11.75,11628
11.77,11665
11.79,11486
11.81,11711
11.831,11595
11.851,11511
11.871,11468
11.891,11630
11.911,11554
11.931,11608
11.951,11458
11.971,11429
11.991,11442
12.011,11376
12.031,11355
12.051,11308
12.072,11226
12.092,11290
12.112,11105
12.132,11126
12.152,11185
12.172,11148
12.192,10883
12.212,10991
12.232,10928
12.252,11066
12.272,10984
12.293,10950
12.313,11004
12.333,10963
12.353,10721
12.373,10708
12.393,10774
12.413,10608
12.433,10770
12.453,10749
12.473,10656
12.493,10686
12.513,10522
12.534,10432
12.554,10417
12.574,10456
12.594,10528
12.614,10553
12.634,10361
12.654,10417
12.674,10546
12.694,10303
12.714,10300
12.734,10233
12.754,10149
12.775,10152
12.795,10141
12.815,10188
12.835,10140
12.855,10201
12.875,10011
12.895,9938
12.915,9814
12.935,9905
12.955,9856
12.975,9786
12.996,9883
13.016,9716
13.036,9592
13.056,9641
13.076,9781
13.096,9540
13.116,9787
13.136,9493
13.156,9600
13.176,9532
13.196,9424
13.216,9460
13.237,9535
13.257,9468
13.277,9547
13.297,9646
13.317,9654
13.337,9605
13.357,9593
13.377,9639
13.397,9690
13.417,9689
13.437,9530
13.457,9401
13.478,9331
13.498,9244
13.518,9058
13.538,9162
13.558,9032
13.578,9099
13.598,8936
13.618,8965
13.638,8873
13.658,8994
13.678,8821
13.699,8824
13.719,8793
13.739,8617
13.759,8748
13.779,8595
13.799,8735
13.819,8831
13.839,8733
13.859,8768
13.879,8665
13.899,8696
13.919,8622
13.94,8654
13.96,8705
13.98,8810
14,8955
14.02,9189
14.04,9625
14.06,9888
14.08,10433
14.1,10882
14.12,11047
14.14,11699
14.16,11964
14.181,12031
14.201,11935
14.221,11721
14.241,11234
14.261,10744
14.281,10353
14.301,9779
14.321,9080
14.341,8940
14.361,8383
14.381,8282
14.402,8208
14.422,8090
14.442,8108
14.462,7834
14.482,7627
14.502,7877
14.522,7822
14.542,7729
14.562,7804
14.582,7649
14.602,7770
14.622,7565
14.643,7616
14.663,7636
14.683,7543
14.703,7597
14.723,7532
14.743,7393
14.763,7457
14.783,7533
14.803,7433
14.823,7227
14.843,7425
14.863,7246
14.884,7306
14.904,7149
14.924,7239
14.944,7263
14.964,7198
14.984,7171
15.004,7232
15.024,7147
15.044,7228
15.064,7179
15.084,7157
15.105,7037
15.125,6931
15.145,7091
15.165,6935
15.185,6943
15.205,6813
15.225,6944
15.245,6846
15.265,6890
15.285,6897
15.305,7015
15.325,6775
15.346,6812
15.366,6699
15.386,6828
15.406,6624
15.426,6481
15.446,6522
15.466,6561
15.486,6494
15.506,6501
15.526,6339
15.546,6463
15.566,6554
15.587,6665
15.607,6349
15.627,6486
15.647,6547
15.667,6413
15.687,6399
15.707,6492
15.727,6377
15.747,6621
15.767,6318
15.787,6644
15.808,6634
15.828,6545
15.848,6755
15.868,6777
15.888,6602
15.908,6563
15.928,6609
15.948,6468
15.968,6335
15.988,6311
16.008,6089
16.028,5998
16.049,6049
16.069,6134
16.089,5927
16.109,5849
16.129,5828
16.149,5913
16.169,5786
16.189,5763
16.209,5752
16.229,5686
16.249,5800
16.269,5692
16.29,5637
16.31,5620
16.33,5591
16.35,5635
16.37,5528
16.39,5710
16.41,5505
16.43,5601
16.45,5502
16.47,5527
16.49,5452
16.511,5433
16.531,5361
16.551,5471
16.571,5455
16.591,5370
16.611,5206
16.631,5434
16.651,5247
16.671,5181
16.691,5241
16.711,5243
16.731,5217
16.752,5308
16.772,5173
16.792,5251
16.812,5146
16.832,5136
16.852,5220
16.872,5084
16.892,5172
16.912,5143
16.932,5299
16.952,5138
16.973,4968
16.993,4992
17.013,5121
17.033,4959
17.053,4908
17.073,4986
17.093,5058
17.113,5019
17.133,4968
17.153,5041
17.173,5079
17.193,4910
17.214,4945
17.234,4880
17.254,4867
17.274,4847
17.294,4843
17.314,4880
17.334,4900
17.354,5083
17.374,4806
17.394,4865
17.414,4869
17.434,4866
17.455,4893
17.475,4807
17.495,4903
17.515,4820
17.535,4822
17.555,4782
17.575,4818
17.595,4776
17.615,4678
17.635,4847
17.655,4862
17.676,4812
17.696,4788
17.716,4859
17.736,4930
17.756,4726
17.776,4835
17.796,4741
17.816,4842
17.836,4858
17.856,4779
17.876,4743
17.896,4789
17.917,4834
17.937,4831
17.957,4855
17.977,5056
17.997,4808
18.017,4944
18.037,5063
18.057,5002
18.077,5091
18.097,5018
18.117,4931
18.137,5105
18.158,5054
18.178,5221
18.198,5229
18.218,5227
18.238,5330
18.258,5282
18.278,5383
18.298,5419
18.318,5373
18.338,5491
