Energy [keV],Net Count Rate
14.059,13537
14.079,13731
14.099,13604
14.119,13672
14.139,13759
14.159,13455
14.179,13461
14.199,13523
14.219,13404
14.239,13273
14.259,13536
14.279,13342
14.299,13211
14.319,13164
14.339,12995
14.359,12899
14.379,12968
14.399,12890
14.419,12583
14.439,12928
14.459,12769
14.479,12643
14.499,12688
14.52,12586
14.54,12605
14.56,12708
14.58,12550
14.6,12396
14.62,12465
14.64,12467
14.66,12303
14.68,12421
14.7,12469
14.72,12407
14.74,12398
14.76,12176
14.78,12192
14.8,11902
14.82,11942
14.84,11875
14.86,12025
14.88,11939
14.9,11796
14.92,11740
14.94,11678
14.96,11972
14.98,11811
15,11579
15.02,11757
15.04,11788
15.06,11636
15.08,11649
15.1,11603
15.12,11531
15.14,11677
15.16,11442
15.18,11321
15.2,11294
15.22,11252
15.24,11261
15.26,11238
15.281,11126
15.301,11173
15.321,11092
15.341,10946
15.361,11222
15.381,10872
15.401,11058
15.421,10783
15.441,10851
15.461,10837
15.481,10647
15.501,10786
15.521,10543
15.541,10752
15.561,10660
15.581,10638
15.601,10590
15.621,10600
15.641,10582
15.661,10550
15.681,10633
15.701,10592
15.721,10346
15.741,10301
15.761,10388
15.781,10397
15.801,10388
15.821,10254
15.841,10512
15.861,10139
15.881,10156
15.901,9906
15.921,10014
15.941,10018
15.961,10121
15.981,9753
16.001,9791
16.022,9848
16.042,9792
16.062,9767
16.082,9682
16.102,9655
16.122,9531
16.142,9662
16.162,9548
16.182,9635
16.202,9430
16.222,9405
16.242,9426
16.262,9321
16.282,9332
16.302,9334
16.322,9395
16.342,9351
16.362,9288
16.382,9153
16.402,9195
16.422,9138
16.442,9096
16.462,9219
16.482,8867
16.502,9106
16.522,9108
16.542,8887
16.562,8943
16.582,8952
16.602,8906
16.622,8855
16.642,8870
16.662,8786
16.682,8859
16.702,8648
16.722,8933
16.742,8578
16.763,8701
16.783,8773
16.803,8551
16.823,8762
16.843,8547
16.863,8652
16.883,8583
16.903,8622
16.923,8580
16.943,8378
16.963,8514
16.983,8577
17.003,8402
17.023,8465
17.043,8564
17.063,8494
