Energy [keV],Net Count Rate
9.219,20298
9.239,20154
9.259,20277
9.279,20396
9.299,19955
9.32,20327
9.34,20028
9.36,20080
9.38,20055
9.4,20236
9.42,20236
9.44,20001
9.46,20133
9.48,20461
9.5,20196
9.52,20203
9.541,19876
9.561,19903
9.581,20101
9.601,20021
9.621,20252
9.641,20220
9.661,20129
9.681,20180
9.701,19992
9.721,19936
9.741,20091
9.761,19935
9.782,19941
9.802,20055
9.822,20157
9.842,19734
9.862,19961
9.882,19637
9.902,19748
9.922,19971
9.942,19641
9.962,19796
9.982,19424
10.002,19699
10.023,19669
10.043,19699
10.063,19442
10.083,19648
10.103,19337
10.123,19678
10.143,19693
10.163,19550
10.183,19500
10.203,19462
10.223,19334
10.244,19478
10.264,19521
10.284,19311
10.304,19549
10.324,19187
10.344,19399
10.364,19346
10.384,19181
10.404,19358
10.424,19060
10.444,19423
10.464,19239
10.485,19039
10.505,18954
10.525,19166
10.545,18988
10.565,19251
10.585,19155
10.605,18877
10.625,19230
10.645,18883
10.665,18913
10.685,18823
10.705,18791
10.726,18872
10.746,18848
10.766,18650
10.786,18728
10.806,18699
10.826,18626
10.846,18722
10.866,18553
10.886,18502
10.906,18452
10.926,18324
10.946,18528
10.967,18174
10.987,18250
11.007,18210
11.027,18358
11.047,18005
11.067,18234
11.087,18200
11.107,18413
11.127,18226
11.147,18031
11.167,17955
11.188,18281
11.208,17914
11.228,18054
11.248,17796
11.268,17562
11.288,17796
11.308,17773
11.328,17657
11.348,17735
11.368,17420
11.388,17688
11.408,17749
11.429,17397
11.449,17352
11.469,17479
11.489,17226
11.509,17149
11.529,17166
11.549,16973
11.569,17190
11.589,17054
11.609,17086
11.629,17068
11.649,17008
11.67,16807
11.69,16753
11.71,16910
11.73,16676
11.75,16698
11.77,16532
11.79,16698
11.81,16556
11.83,16338
11.85,16391
11.87,16357
11.89,16303
11.911,16492
11.931,16236
11.951,15940
11.971,16139
11.991,16325
12.011,16159
12.031,15905
12.051,15853
12.071,16014
12.091,15777
12.111,15836
12.132,15562
12.152,15699
12.172,15787
12.192,15358
12.212,15428
12.232,15460
12.252,15509
12.272,15426
12.292,15274
12.312,15443
12.332,15159
12.352,15132
12.373,14906
12.393,15100
12.413,15151
12.433,14875
12.453,15111
12.473,14692
12.493,15053
12.513,14839
12.533,14449
12.553,14887
12.573,14817
12.593,14639
12.614,14691
12.634,14615
12.654,14519
12.674,14492
12.694,14226
12.714,14526
12.734,14470
12.754,14268
12.774,14651
12.794,14373
12.814,14297
12.835,14109
12.855,14184
12.875,13867
12.895,14125
12.915,13868
12.935,13764
12.955,13808
12.975,13894
12.995,13861
13.015,13726
13.035,13828
13.055,13578
13.076,13496
13.096,13498
13.116,13394
13.136,13693
13.156,13389
13.176,13350
13.196,13236
13.216,13306
13.236,13260
13.256,13297
13.276,13141
13.296,13195
13.317,13181
13.337,13118
13.357,13063
13.377,12949
13.397,12914
13.417,13152
13.437,12902
13.457,12848
13.477,12990
13.497,12822
13.517,12651
13.537,12683
13.558,12677
13.578,12356
13.598,12623
13.618,12512
13.638,12644
13.658,12456
13.678,12473
13.698,12400
13.718,12559
13.738,12367
13.758,12462
13.779,12201
13.799,12371
13.819,12396
13.839,12083
13.859,12289
13.879,12251
13.899,11946
13.919,12005
13.939,11849
13.959,11862
13.979,11930
13.999,11852
14.02,11646
14.04,11497
14.06,11733
14.08,11907
14.1,11403
14.12,11507
14.14,11639
14.16,11585
14.18,11625
14.2,11480
14.22,11277
14.24,11205
14.261,11251
14.281,11337
14.301,11299
14.321,11222
14.341,11275
