Energy [keV],Net Count Rate
14.292,9297
14.312,9075
14.332,8852
14.352,8767
14.372,8658
14.392,8620
14.412,8382
14.432,8387
14.452,8277
14.472,8359
14.493,8373
14.513,8436
14.533,8207
14.553,8189
14.573,8181
14.593,8094
14.613,8065
14.633,8172
14.653,8141
14.673,8146
14.693,8136
14.713,7974
14.733,8121
14.753,8054
14.773,8099
14.793,7992
14.813,7976
14.833,7912
14.853,7985
14.873,7835
14.893,7858
14.913,7926
14.934,7771
14.954,7772
14.974,7759
14.994,7683
15.014,7655
15.034,7584
15.054,7630
15.074,7420
15.094,7573
15.114,7621
15.134,7562
15.154,7657
15.174,7480
15.194,7578
15.214,7580
15.234,7452
15.254,7309
15.274,7325
15.294,7378
15.314,7307
15.334,7350
15.354,7169
15.375,7273
15.395,7221
15.415,7169
15.435,7112
15.455,7031
15.475,7033
15.495,7167
15.515,7180
15.535,7110
15.555,7123
15.575,7001
15.595,7065
15.615,6898
15.635,6921
15.655,6838
15.675,6879
15.695,6859
15.715,6727
15.735,6851
15.755,6922
15.775,6841
15.795,6905
15.816,6935
15.836,6851
15.856,7072
15.876,6870
15.896,6738
15.916,6978
15.936,6926
15.956,6699
15.976,6609
15.996,6580
16.016,6492
16.036,6457
16.056,6508
16.076,6497
16.096,6322
16.116,6349
16.136,6406
16.156,6222
16.176,6324
16.196,6273
16.216,6380
16.236,6207
16.256,6175
16.277,6207
16.297,6148
16.317,6246
16.337,6178
16.357,6119
16.377,6164
16.397,6129
16.417,6168
16.437,6040
16.457,6132
16.477,6188
16.497,6184
16.517,5792
16.537,5974
16.557,5911
16.577,5985
16.597,5864
16.617,5757
16.637,5913
16.657,5817
16.677,5750
16.697,5768
16.718,5811
16.738,5666
16.758,5742
16.778,5831
16.798,5653
16.818,5645
16.838,5616
16.858,5680
16.878,5598
16.898,5843
16.918,5582
16.938,5596
16.958,5672
16.978,5560
16.998,5551
17.018,5572
17.038,5592
17.058,5550
17.078,5618
17.098,5626
17.118,5440
17.138,5535
17.159,5552
17.179,5351
17.199,5439
17.219,5500
17.239,5447
17.259,5630
17.279,5399
17.299,5407
17.319,5348
17.339,5515
17.359,5323
17.379,5282
17.399,5347
17.419,5354
17.439,5337
17.459,5327
17.479,5373
17.499,5432
17.519,5267
17.539,5420
17.559,5371
17.579,5357
17.6,5347
17.62,5333
17.64,5325
17.66,5392
17.68,5218
17.7,5361
17.72,5318
17.74,5227
17.76,5371
17.78,5384
17.8,5406
17.82,5453
17.84,5404
17.86,5391
17.88,5456
17.9,5355
17.92,5401
17.94,5434
17.96,5313
17.98,5462
18,5478
18.02,5576
18.04,5575
18.061,5711
18.081,5562
18.101,5701
18.121,5738
18.141,5727
18.161,5702
18.181,5708
18.201,5762
18.221,5897
18.241,5792
18.261,5888
18.281,6034
18.301,6159
18.321,6298
18.341,6226
18.361,6506
18.381,6549
18.401,6707
18.421,6816
18.441,7051
18.461,7304
18.481,7440
18.502,7759
18.522,8100
18.542,8292
18.562,8824
18.582,9325
18.602,9593
18.622,10173
18.642,10696
18.662,11136
18.682,11924
18.702,12626
18.722,13180
18.742,14140
18.762,14715
18.782,15540
18.802,16325
18.822,16716
18.842,17644
18.862,18200
18.882,18606
18.902,19039
18.922,19476
18.943,19954
18.963,20392
18.983,20311
19.003,20480
19.023,20682
19.043,20365
19.063,20018
19.083,19687
19.103,19325
19.123,18653
19.143,18210
19.163,17953
19.183,17040
19.203,16278
19.223,15550
19.243,14810
19.263,14008
19.283,13270
19.303,12810
19.323,11804
19.343,11066
19.363,10602
19.384,9878
19.404,9237
19.424,8684
19.444,8275
19.464,7853
19.484,7283
19.504,7177
19.524,6662
19.544,6456
19.564,6133
19.584,5865
19.604,5551
19.624,5472
19.644,5279
19.664,5187
19.684,4957
19.704,4769
19.724,4803
19.744,4524
19.764,4440
19.784,4434
19.804,4363
19.825,4232
19.845,4151
19.865,4201
19.885,4098
19.905,4106
19.925,4186
19.945,4111
19.965,4298
19.985,4521
20.005,4850
20.025,4919
20.045,5293
20.065,5491
20.085,5849
20.105,6160
20.125,6442
20.145,6862
20.165,6991
20.185,7035
20.205,7398
20.225,7378
20.245,7303
20.265,6790
20.286,6725
20.306,6365
20.326,6136
20.346,5524
20.366,5117
20.386,4747
20.406,4201
20.426,4021
20.446,3743
20.466,3551
20.486,3403
20.506,3294
20.526,3234
20.546,3273
20.566,3147
20.586,3205
20.606,3233
20.626,3239
20.646,3260
20.666,3173
20.686,3222
20.706,3395
20.727,3425
20.747,3311
20.767,3368
20.787,3524
20.807,3363
20.827,3627
20.847,3589
20.867,3773
20.887,3851
20.907,3829
20.927,4146
20.947,4251
20.967,4349
20.987,4505
21.007,4809
21.027,4949
21.047,5151
21.067,5206
21.087,5404
21.107,5559
21.127,5619
21.147,5654
21.168,5950
21.188,5958
21.208,5873
21.228,5985
21.248,5827
21.268,5758
21.288,5728
21.308,5328
21.328,5255
21.348,5124
21.368,4944
21.388,4693
21.408,4696
21.428,4482
21.448,4382
21.468,4323
21.488,4187
21.508,4017
21.528,3919
21.548,3887
21.568,3689
21.588,3690
21.609,3608
21.629,3528
21.649,3414
21.669,3362
21.689,3323
21.709,3173
21.729,3037
21.749,2988
21.769,3037
21.789,2916
21.809,2840
21.829,2845
21.849,2763
21.869,2656
21.889,2729
21.909,2638
21.929,2548
21.949,2610
21.969,2546
21.989,2431
22.009,2442
22.029,2331
22.05,2371
22.07,2371
22.09,2376
22.11,2289
22.13,2238
22.15,2245
22.17,2253
22.19,2283
22.21,2109
22.23,2206
22.25,2146
22.27,2146
22.29,2056
22.31,2154
22.33,2034
22.35,1928
22.37,2021
22.39,1987
22.41,1976
22.43,2046
22.45,1923
22.47,2058
22.49,1996
22.511,1957
22.531,1860
22.551,2043
22.571,1919
22.591,2022
22.611,2112
22.631,2065
22.651,2135
22.671,2168
22.691,2160
22.711,2228
22.731,2355
22.751,2217
22.771,2403
22.791,2293
22.811,2275
22.831,2151
22.851,2060
22.871,2016
22.891,1980
22.911,1936
22.931,1910
22.952,1826
22.972,1801
22.992,1659
23.012,1749
23.032,1731
23.052,1755
23.072,1770
23.092,1657
23.112,1724
23.132,1699
23.152,1709
23.172,1724
23.192,1703
23.212,1694
23.232,1686
23.252,1751
23.272,1676
23.292,1681
23.312,1670
23.332,1663
23.352,1562
23.372,1606
23.393,1589
23.413,1518
23.433,1572
23.453,1594
23.473,1555
23.493,1546
23.513,1649
23.533,1533
23.553,1545
23.573,1513
23.593,1604
23.613,1482
23.633,1545
23.653,1535
23.673,1605
23.693,1553
23.713,1625
23.733,1578
23.753,1668
23.773,1635
23.793,1613
23.813,1676
23.834,1682
23.854,1610
23.874,1590
23.894,1598
23.914,1593
23.934,1563
23.954,1541
23.974,1624
23.994,1549
24.014,1484
24.034,1486
24.054,1382
24.074,1434
24.094,1394
24.114,1409
24.134,1400
24.154,1374
24.174,1351
24.194,1429
24.214,1353
24.234,1387
24.254,1366
24.274,1364
24.295,1391
24.315,1383
24.335,1393
24.355,1332
24.375,1317
24.395,1335
24.415,1253
24.435,1309
24.455,1351
24.475,1285
24.495,1329
24.515,1269
24.535,1236
24.555,1299
24.575,1224
24.595,1268
24.615,1246
24.635,1292
24.655,1304
24.675,1230
24.695,1314
24.715,1220
24.736,1203
24.756,1246
24.776,1186
24.796,1206
24.816,1121
24.836,1228
24.856,1194
24.876,1154
24.896,1105
24.916,1180
24.936,1198
24.956,1177
24.976,1201
24.996,1144
25.016,1139
25.036,1153
25.056,1193
25.076,1165
25.096,1192
25.116,1159
25.136,1182
25.156,1174
25.177,1117
25.197,1185
25.217,1143
25.237,1192
25.257,1183
25.277,1150
25.297,1153
25.317,1173
25.337,1124
25.357,1163
25.377,1103
25.397,1101
25.417,1149
25.437,1032
25.457,1061
25.477,1111
25.497,1082
25.517,1002
25.537,1054
25.557,1085
25.577,1010
25.597,1020
25.618,1071
25.638,1060
25.658,1072
25.678,1044
25.698,1018
25.718,1003
25.738,1061
25.758,1003
25.778,966
25.798,1035
25.818,1013
25.838,970
25.858,958
25.878,990
25.898,961
25.918,935
25.938,980
25.958,953
25.978,1042
25.998,1022
26.018,1002
26.038,943
26.059,915
26.079,905
26.099,942
26.119,958
26.139,907
26.159,949
26.179,949
26.199,877
26.219,947
26.239,925
26.259,910
26.279,955
26.299,934
26.319,917
26.339,875
26.359,884
26.379,948
26.399,859
26.419,875
26.439,852
26.459,810
26.479,893
26.499,898
26.52,908
26.54,865
26.56,831
26.58,910
26.6,893
26.62,826
26.64,940
26.66,799
26.68,860
26.7,821
26.72,834
26.74,887
26.76,892
26.78,774
26.8,841
26.82,846
26.84,855
26.86,822
26.88,833
26.9,840
26.92,834
26.94,833
26.961,848
26.981,803
27.001,817
27.021,844
27.041,786
27.061,761
27.081,799
27.101,786
27.121,774
27.141,766
27.161,785
27.181,792
27.201,782
27.221,809
27.241,800
27.261,790
27.281,759
27.301,712
27.321,750
27.341,733
27.361,716
27.381,772
27.402,746
27.422,783
27.442,763
27.462,749
27.482,721
27.502,709
27.522,701
27.542,747
27.562,733
27.582,682
27.602,698
27.622,702
27.642,719
27.662,672
27.682,705
27.702,747
27.722,734
27.742,666
27.762,685
27.782,703
27.802,694
27.822,691
27.843,690
27.863,670
27.883,679
27.903,676
27.923,653
27.943,710
27.963,685
27.983,617
28.003,662
28.023,695
28.043,688
28.063,662
28.083,644
28.103,651
28.123,620
28.143,619
28.163,654
28.183,664
28.203,659
28.223,597
