Energy [keV],Net Count Rate
15.935,4922
15.955,4933
15.975,4933
15.995,4883
16.016,4953
16.036,4908
16.056,4924
16.076,4927
16.096,4928
16.116,4873
16.136,4821
16.156,4873
16.176,4706
16.196,4765
16.216,4768
16.236,4798
16.256,4732
16.276,4763
16.297,4696
16.317,4769
16.337,4556
16.357,4710
16.377,4560
16.397,4571
16.417,4533
16.437,4553
16.457,4568
16.477,4442
16.497,4480
16.517,4399
16.537,4625
16.557,4436
16.577,4345
16.598,4422
16.618,4474
16.638,4373
16.658,4397
16.678,4349
16.698,4355
16.718,4416
16.738,4577
16.758,4347
16.778,4367
16.798,4256
16.818,4305
16.838,4231
16.858,4385
16.879,4263
16.899,4281
16.919,4249
16.939,4204
16.959,4218
16.979,4188
16.999,4072
17.019,4186
17.039,4127
17.059,4172
17.079,4215
17.099,4093
17.119,4140
17.139,4114
17.16,4150
17.18,4110
17.2,4096
17.22,4145
17.24,4168
17.26,4087
17.28,4020
17.3,4031
17.32,4012
17.34,4050
17.36,3953
17.38,3985
17.4,3938
17.42,4083
17.44,4020
17.461,4013
17.481,3993
17.501,3954
17.521,3929
17.541,3878
17.561,3958
17.581,3963
17.601,4097
17.621,4002
17.641,3944
17.661,4127
17.681,3976
17.701,3972
17.721,3993
17.742,3926
17.762,3967
17.782,3930
17.802,4041
17.822,3990
17.842,3957
17.862,4040
17.882,4023
17.902,3966
17.922,3906
17.942,3970
17.962,4072
17.982,4098
18.002,4179
18.023,4184
18.043,4234
18.063,4199
18.083,4133
18.103,4250
18.123,4144
18.143,4355
18.163,4266
18.183,4290
18.203,4338
18.223,4261
18.243,4579
18.263,4321
18.283,4503
18.303,4535
18.324,4610
18.344,4625
18.364,4757
18.384,4830
18.404,4864
18.424,5107
18.444,5281
18.464,5228
18.484,5586
18.504,5656
18.524,5913
18.544,6086
18.564,6418
18.584,6703
18.605,7204
18.625,7502
18.645,7948
18.665,8412
18.685,8803
18.705,9339
18.725,9668
18.745,10326
18.765,10838
18.785,11478
18.805,11875
18.825,12346
18.845,13011
18.865,13571
18.885,13926
18.906,14459
18.926,14600
18.946,14740
18.966,15109
18.986,15095
19.006,15519
19.026,15319
19.046,15121
19.066,15038
19.086,14949
19.106,14776
19.126,14321
19.146,13777
19.166,13323
19.187,12560
19.207,12400
19.227,11819
19.247,11056
