Energy [keV],Net Count Rate
14.879,16830
14.899,16771
14.919,16735
14.939,16859
14.959,17006
14.979,16656
14.999,16853
15.019,16749
15.039,16615
15.059,16614
15.079,16443
15.099,16353
15.119,16412
15.139,16544
15.159,16373
15.179,16448
15.199,16426
15.219,16299
15.239,16376
15.259,16355
15.279,16284
15.299,16043
15.319,16149
15.339,16410
15.359,16126
15.379,15934
15.399,16556
15.419,16016
15.439,16059
15.459,16041
15.479,16219
15.5,15942
15.52,16151
15.54,15833
15.56,15694
15.58,15883
15.6,15724
15.62,15953
15.64,15501
15.66,15930
15.68,15766
15.7,16009
15.72,15864
15.74,16020
15.76,16152
15.78,16409
15.8,16194
15.82,16005
15.84,16232
15.86,16032
15.88,16269
15.9,16301
15.92,16102
15.94,15863
15.96,15603
15.98,15629
16,15551
16.02,15862
16.04,15489
16.06,15252
16.08,15156
16.1,15256
16.12,14933
16.14,15170
16.16,15080
16.18,15018
16.2,15182
16.22,14828
16.24,14909
16.26,14990
16.28,14881
16.301,14844
16.321,14620
16.341,14821
16.361,14642
16.381,14639
16.401,14943
16.421,14473
16.441,14611
16.461,14636
16.481,14441
16.501,14576
16.521,14573
16.541,14561
16.561,14531
16.581,14716
16.601,14318
16.621,14255
16.641,14348
16.661,14402
16.681,14276
16.701,14201
16.721,14381
16.741,14152
16.761,14196
16.781,14481
16.801,14082
16.821,14398
16.841,14256
16.861,14060
16.881,14164
16.901,13794
16.921,14016
16.941,14030
16.961,14195
16.981,13915
17.001,13961
17.021,14046
17.041,14380
17.061,14116
17.081,13860
17.102,14047
17.122,13844
17.142,13936
17.162,14007
17.182,14347
17.202,14053
17.222,14057
17.242,13967
17.262,13954
17.282,14076
17.302,14037
17.322,14237
17.342,13992
17.362,14186
17.382,13873
17.402,13945
17.422,14080
17.442,13857
17.462,14071
17.482,14067
17.502,14086
17.522,14143
17.542,14111
17.562,14105
17.582,14223
17.602,14097
17.622,14148
17.642,14313
17.662,14153
17.682,14369
17.702,14331
17.722,14537
17.742,14443
17.762,14518
17.782,14304
17.802,14687
17.822,14659
17.842,14505
17.862,14810
17.883,14906
17.903,15049
17.923,15111
17.943,15025
17.963,15132
17.983,15309
18.003,15334
18.023,15414
18.043,15795
18.063,15619
18.083,15896
18.103,16005
18.123,16105
18.143,16174
18.163,16535
18.183,16642
18.203,17063
18.223,17059
18.243,17187
18.263,17599
18.283,17716
18.303,17983
18.323,18371
18.343,18661
18.363,19303
18.383,19502
18.403,20107
18.423,20865
18.443,21516
18.463,22074
18.483,22984
18.503,24027
18.523,25024
18.543,26184
18.563,27586
18.583,28637
18.603,30383
18.623,31619
18.643,33100
18.663,34844
18.684,36878
18.704,38324
18.724,40209
18.744,42882
18.764,44374
18.784,46673
18.804,47487
18.824,49100
18.844,50581
18.864,52605
