Energy [keV],Net Count Rate
9.21,22914
9.23,23087
9.25,22935
9.27,22863
9.29,23194
9.31,23025
9.33,23095
9.351,23171
9.371,23060
9.391,23075
9.411,22990
9.431,23227
9.451,23057
9.471,23270
9.491,23287
9.511,23065
9.531,22991
9.551,23119
9.571,23031
9.591,22989
9.611,23210
9.631,23144
9.652,23307
9.672,23142
9.692,23297
9.712,23287
9.732,22974
9.752,23191
9.772,23126
9.792,23118
9.812,23262
9.832,23028
9.852,23328
9.872,23171
9.892,23156
9.912,22839
9.932,23201
9.952,23114
9.973,22967
9.993,23020
10.013,22899
10.033,23095
10.053,22939
10.073,22784
10.093,23029
10.113,22976
10.133,23177
10.153,22644
10.173,23117
10.193,22963
10.213,22724
10.233,23297
10.253,22771
10.274,22677
10.294,23063
10.314,22915
10.334,22935
10.354,22834
10.374,22825
10.394,22988
10.414,22685
10.434,22858
10.454,22733
10.474,22691
10.494,22626
10.514,22777
10.534,22717
10.554,22569
10.575,22769
10.595,22849
10.615,22524
10.635,22435
10.655,22419
10.675,22507
10.695,22718
10.715,22261
10.735,22426
10.755,22186
10.775,22180
10.795,22245
10.815,22329
10.835,22340
10.855,22428
10.876,22307
10.896,21979
10.916,22397
10.936,22194
10.956,22081
10.976,22270
10.996,21951
11.016,21826
11.036,21940
11.056,21807
11.076,21960
11.096,21652
11.116,22078
11.136,21928
11.156,21610
11.176,21785
11.197,21717
11.217,21595
11.237,21728
11.257,21538
11.277,21608
11.297,21390
11.317,21264
11.337,21306
11.357,21404
11.377,21372
11.397,20917
11.417,20876
11.437,21243
11.457,21164
11.477,20887
11.498,20932
11.518,20797
11.538,20894
11.558,20892
11.578,20810
11.598,20839
11.618,20699
11.638,20832
11.658,20666
11.678,20608
11.698,20184
11.718,20710
11.738,20107
11.758,20165
11.778,20082
11.799,20399
11.819,20212
11.839,19881
11.859,19986
11.879,20026
11.899,20144
11.919,20035
11.939,19839
11.959,19841
11.979,19797
11.999,19598
12.019,19560
12.039,19642
12.059,19741
12.079,19437
12.099,19217
12.12,19310
12.14,19484
12.16,19227
12.18,19063
12.2,19047
12.22,18877
12.24,18978
12.26,18949
12.28,19066
12.3,19039
12.32,18648
12.34,18791
12.36,18545
12.38,18665
12.4,18676
12.421,18460
12.441,18288
12.461,18617
12.481,18376
12.501,18564
12.521,18289
12.541,17994
12.561,18292
12.581,18025
12.601,18217
12.621,18179
12.641,18091
12.661,18033
12.681,17818
12.701,17770
12.722,17723
12.742,17682
12.762,17758
12.782,17772
12.802,17829
12.822,17405
12.842,17787
12.862,17504
12.882,17445
12.902,17619
12.922,17460
12.942,17482
12.962,17123
12.982,17031
13.002,17085
13.023,16934
13.043,17094
13.063,17060
13.083,17170
13.103,17037
13.123,16677
13.143,16713
13.163,16643
13.183,16949
13.203,16649
13.223,16469
13.243,16944
13.263,16502
13.283,16584
13.303,16595
13.323,16348
13.344,16452
13.364,16476
13.384,16290
13.404,16090
13.424,16194
13.444,16208
13.464,15963
13.484,16153
13.504,15996
13.524,16144
13.544,16008
13.564,15891
13.584,15949
13.604,15750
13.624,15551
13.645,15703
13.665,15770
13.685,15776
13.705,15634
13.725,15601
13.745,15339
13.765,15391
13.785,15414
13.805,15382
13.825,15428
13.845,15526
13.865,15349
13.885,15201
13.905,14906
13.925,15005
13.946,14917
13.966,14799
13.986,14884
14.006,14937
14.026,14707
14.046,14762
14.066,14840
14.086,14722
14.106,14516
14.126,14830
14.146,14553
14.166,14607
14.186,14383
14.206,14519
14.226,14441
14.247,14204
14.267,14377
14.287,14330
14.307,14348
14.327,14187
14.347,14009
14.367,13934
14.387,13933
14.407,13893
14.427,13872
14.447,13810
14.467,13675
14.487,13652
14.507,13857
14.527,13564
14.547,13718
14.568,13567
14.588,13427
14.608,13314
14.628,13255
14.648,13418
14.668,13257
14.688,13092
14.708,13165
14.728,13107
14.748,13142
14.768,12913
14.788,12781
14.808,12944
14.828,12914
14.848,12740
14.869,12977
14.889,12851
14.909,12573
14.929,12570
14.949,12537
14.969,12656
14.989,12338
15.009,12475
15.029,12396
15.049,12360
15.069,12484
15.089,12407
15.109,12359
15.129,12391
15.149,11790
15.17,12200
15.19,11985
15.21,12051
15.23,12062
15.25,12129
15.27,11959
15.29,11937
15.31,11858
15.33,11699
15.35,11604
15.37,11555
15.39,11530
15.41,11652
15.43,11464
15.45,11516
15.471,11382
15.491,11499
15.511,11229
15.531,11171
15.551,11114
15.571,11111
15.591,11284
15.611,11010
15.631,11327
15.651,11103
15.671,11044
15.691,10981
15.711,10818
15.731,10719
15.751,10877
15.771,10823
15.792,10836
15.812,10528
15.832,10635
15.852,10547
15.872,10652
15.892,10603
15.912,10688
15.932,10447
15.952,10484
15.972,10269
15.992,10288
16.012,10403
16.032,10397
16.052,10313
16.072,10025
16.093,10359
16.113,10174
16.133,9997
16.153,10143
16.173,10001
16.193,9938
16.213,9942
16.233,9832
16.253,9715
16.273,9916
16.293,9785
16.313,9944
16.333,9612
16.353,9684
16.373,9473
16.394,9597
16.414,9610
16.434,9463
16.454,9539
16.474,9263
16.494,9444
16.514,9297
16.534,9455
16.554,9487
16.574,9404
16.594,9232
16.614,9239
16.634,9110
16.654,9062
16.674,9040
16.694,9253
16.715,9166
16.735,8920
16.755,8938
16.775,9000
16.795,8791
16.815,8962
16.835,8855
16.855,8871
16.875,8793
16.895,8695
16.915,8865
16.935,8819
16.955,8783
16.975,8861
16.995,8644
17.016,8778
17.036,8646
17.056,8620
17.076,8670
17.096,8763
17.116,8571
17.136,8620
17.156,8642
17.176,8620
17.196,8622
17.216,8351
17.236,8558
17.256,8482
17.276,8515
17.296,8463
17.317,8448
17.337,8334
17.357,8553
17.377,8327
17.397,8303
17.417,8345
17.437,8206
17.457,8284
17.477,8293
17.497,8236
17.517,8256
17.537,8201
17.557,8211
17.577,8284
17.597,8176
17.618,8153
17.638,8316
17.658,8106
17.678,8330
