Energy [keV],Net Count Rate
9.204,17510
9.224,17636
9.244,17838
9.264,17902
9.284,17767
9.304,17569
9.324,17791
9.344,17736
9.364,17902
9.384,17753
9.404,17590
9.424,17693
9.444,17874
9.464,17676
9.484,17798
9.504,18003
9.524,17951
9.544,17832
9.565,17943
9.585,17927
9.605,17919
9.625,18060
9.645,17952
9.665,17918
9.685,17875
9.705,18061
9.725,17710
9.745,17762
9.765,17945
9.785,17824
9.805,17860
9.825,17925
9.845,17891
9.865,17690
9.885,17757
9.905,17866
9.925,17786
9.945,17677
9.966,17822
9.986,17724
10.006,17693
10.026,17705
10.046,17687
10.066,17546
10.086,17828
10.106,17524
10.126,17586
10.146,17440
10.166,17464
10.186,17386
10.206,17485
10.226,17096
10.246,17383
10.266,17600
10.286,17253
10.306,17314
10.326,17447
10.347,17437
10.367,17345
10.387,16993
10.407,17449
10.427,17006
10.447,17496
10.467,17318
10.487,17393
10.507,16974
10.527,16940
10.547,17207
10.567,17072
10.587,17069
10.607,16996
10.627,17046
10.647,17022
10.667,16979
10.687,17007
10.707,16739
10.727,16811
10.748,16717
10.768,16881
10.788,16836
10.808,16895
10.828,16622
10.848,16787
10.868,16587
10.888,16565
10.908,16591
10.928,16577
10.948,16567
10.968,16540
10.988,16514
11.008,16193
11.028,16347
11.048,16385
11.068,16399
11.088,16241
11.108,16199
11.129,16356
11.149,16301
11.169,16122
11.189,16347
11.209,16038
11.229,16039
11.249,16113
11.269,16003
11.289,15995
11.309,15966
11.329,15833
11.349,15956
11.369,15618
11.389,15912
11.409,15511
11.429,15973
11.449,15664
11.469,15587
11.489,15649
11.51,15474
11.53,15511
11.55,15820
11.57,15667
11.59,15648
11.61,15831
11.63,15416
11.65,15373
11.67,15410
11.69,15406
11.71,15417
11.73,15406
11.75,15165
11.77,15207
11.79,15125
11.81,15069
11.83,15132
11.85,14841
11.87,14948
11.89,14875
11.911,15057
11.931,14805
11.951,14704
11.971,14691
11.991,14835
12.011,14766
12.031,14838
12.051,14452
12.071,14570
12.091,14409
12.111,14223
12.131,14270
12.151,14259
12.171,14082
12.191,14184
12.211,14382
12.231,14104
12.251,14254
12.271,14011
12.292,13919
12.312,14070
12.332,13998
12.352,13980
12.372,14236
12.392,14055
12.412,13939
12.432,13877
12.452,13938
12.472,13497
12.492,13507
12.512,13533
12.532,13623
12.552,13584
12.572,13671
12.592,13314
12.612,13342
12.632,13243
12.652,13363
12.672,13382
12.693,13336
12.713,13285
12.733,13027
12.753,13234
12.773,13177
12.793,13004
12.813,13044
12.833,12961
12.853,12842
12.873,12967
12.893,13006
12.913,12949
12.933,12785
12.953,12850
12.973,12585
12.993,12577
13.013,12546
13.033,12658
13.053,12806
13.074,12488
13.094,12579
13.114,12436
13.134,12308
13.154,12284
13.174,12332
13.194,12257
13.214,12281
13.234,12238
13.254,12213
13.274,12179
13.294,12188
13.314,12053
13.334,11998
13.354,11940
13.374,11825
13.394,11808
13.414,11944
13.434,11807
13.454,11947
13.475,11795
13.495,11808
13.515,11805
13.535,11645
13.555,11536
13.575,11699
13.595,11451
13.615,11646
13.635,11359
13.655,11503
13.675,11272
13.695,11362
13.715,11322
13.735,11235
13.755,11367
13.775,11205
13.795,11231
13.815,11268
13.835,11104
13.856,10847
13.876,10919
13.896,10904
13.916,11021
13.936,11101
13.956,10984
13.976,11047
13.996,10764
14.016,10884
14.036,10689
14.056,10824
14.076,10670
14.096,10528
14.116,10712
14.136,10608
14.156,10754
14.176,10463
14.196,10322
14.216,10631
14.236,10350
14.257,10372
14.277,10514
14.297,10414
14.317,10389
14.337,10329
14.357,10237
14.377,10192
14.397,10038
14.417,10156
14.437,10102
