Wavenumber [cm-1],Raman Intensity
988.36,13608.67
990.55,13593.71
992.74,13579.83
994.93,13565.66
997.12,13552.05
999.3,13536.98
1001.49,13522.13
1003.67,13507.87
1005.86,13493.62
1008.04,13479.2
1010.22,13464.37
1012.41,13449.93
1014.59,13433.77
1016.77,13418.33
1018.95,13405.02
1021.12,13391.45
1023.3,13376.83
1025.48,13359.09
1027.66,13342.88
1029.83,13325.24
1032.01,13308.28
1034.18,13289.27
1036.35,13269.01
1038.52,13247.65
1040.7,13223.99
1042.87,13197.7
1045.04,13169.33
1047.2,13136.46
1049.37,13103.98
1051.54,13074.77
1053.71,13047.51
1055.87,13022.69
1058.04,13001.61
1060.2,12979.48
1062.36,12958.38
1064.53,12935.89
1066.69,12914.09
1068.85,12893.18
1071.01,12872.5
1073.17,12850.14
1075.33,12827.95
1077.49,12807.88
1079.64,12786.08
1081.8,12764.17
1083.95,12742.6
1086.11,12721.32
1088.26,12698.12
1090.42,12673.87
1092.57,12648.28
1094.72,12622.07
1096.87,12596.59
1099.02,12570.95
1101.17,12545.88
1103.32,12521.67
1105.47,12499.02
1107.61,12475.29
1109.76,12452.1
1111.9,12428.67
1114.05,12407.06
1116.19,12384.91
1118.33,12361.94
1120.47,12338.62
1122.62,12317.72
1124.76,12297.26
1126.9,12278.11
1129.03,12259.47
1131.17,12240.59
1133.31,12220.92
1135.45,12202.91
1137.58,12184.48
1139.72,12164.74
1141.85,12148.08
1143.98,12132.15
1146.12,12115.16
1148.25,12099.66
1150.38,12084.6
1152.51,12070.41
1154.64,12059.26
1156.77,12046.38
1158.89,12033.36
1161.02,12023.44
1163.15,12011.9
1165.27,11998.76
1167.4,11987.02
1169.52,11976.37
1171.64,11965.26
1173.76,11954.47
1175.88,11944.92
1178.01,11936.96
1180.13,11931.16
1182.24,11926.76
1184.36,11922.35
1186.48,11919.43
1188.6,11917.15
1190.71,11915.92
1192.83,11912.94
1194.94,11912.52
1197.05,11913.27
1199.17,11913.24
1201.28,11913.54
1203.39,11915.67
1205.5,11916.1
1207.61,11916.24
1209.72,11913.69
1211.82,11912.59
1213.93,11909.51
1216.04,11905.25
1218.14,11900.48
1220.25,11896.41
1222.35,11891.73
1224.45,11886.25
1226.56,11882.2
1228.66,11875.83
1230.76,11869.18
1232.86,11861.88
1234.96,11854.61
1237.06,11846.16
1239.15,11837.26
1241.25,11825.85
1243.35,11813.89
1245.44,11802.07
1247.54,11790
1249.63,11777.36
1251.72,11763.67
1253.81,11750.19
1255.91,11736.07
1258,11721.93
1260.09,11707.67
1262.17,11693.67
1264.26,11681.6
1266.35,11668.74
1268.44,11655.37
1270.52,11641.79
1272.61,11627.84
1274.69,11612.46
1276.77,11594.22
1278.86,11578.33
1280.94,11559.62
1283.02,11541.14
1285.1,11521.51
1287.18,11501.39
1289.26,11481.14
1291.34,11460.59
1293.41,11440.72
1295.49,11423.61
1297.56,11404.44
1299.64,11384.64
1301.71,11365.28
1303.79,11344.69
1305.86,11324.29
1307.93,11301.85
1310,11278.24
1312.07,11253.38
1314.14,11227.35
1316.21,11201.49
1318.28,11174.78
1320.34,11146.08
1322.41,11116.4
1324.47,11084.85
1326.54,11055.89
1328.6,11026.52
1330.66,10993.58
1332.73,10960.08
1334.79,10926.88
1336.85,10895.71
1338.91,10864.5
1340.97,10831.85
1343.03,10798.45
1345.08,10767.38
1347.14,10736.07
1349.19,10703.21
1351.25,10670.69
1353.3,10636.83
1355.36,10603.28
1357.41,10569.85
1359.46,10534.11
1361.51,10501.12
1363.56,10468.01
1365.61,10434.54
1367.66,10399.39
1369.71,10367.42
1371.76,10335.63
1373.8,10302.24
1375.85,10271.51
1377.89,10240.85
1379.94,10211.24
1381.98,10182.7
1384.02,10156.78
1386.07,10132.69
1388.11,10110.89
1390.15,10090.93
1392.19,10075.88
1394.22,10064.95
1396.26,10057.04
1398.3,10051.78
1400.34,10052
1402.37,10054.8
1404.41,10059.59
1406.44,10069.5
1408.47,10078.32
1410.51,10086.54
1412.54,10093.13
1414.57,10103.3
1416.6,10112.54
1418.63,10119.56
1420.66,10124.51
1422.68,10127.59
1424.71,10128.65
1426.74,10128.14
1428.76,10122.89
1430.79,10116.03
1432.81,10105.7
1434.83,10092.25
1436.85,10077.37
1438.88,10060.35
1440.9,10039.08
1442.92,10019.89
1444.94,9997.1
1446.95,9970
1448.97,9943.99
1450.99,9918.54
