Wavenumber [cm-1],Raman Intensity
1656.5,10331.38
1658.44,10300.37
1660.37,10263.56
1662.31,10232.79
1664.24,10196.42
1666.17,10153.74
1668.1,10106.21
1670.03,10055.11
1671.96,9996.98
1673.89,9938.17
1675.82,9870.59
1677.75,9803.45
1679.68,9730.41
1681.6,9649.17
1683.53,9564.05
1685.46,9476.15
1687.38,9383.37
1689.3,9286.23
1691.23,9185.43
1693.15,9080.24
1695.07,8962.68
1696.99,8850.22
1698.91,8736.01
1700.83,8619.94
1702.75,8501.37
1704.66,8381.54
1706.58,8259.19
1708.5,8140.2
1710.41,8019.03
1712.32,7904.93
1714.24,7794.89
1716.15,7686.08
1718.06,7582.71
1719.97,7485.17
1721.88,7393.32
1723.79,7305.49
1725.7,7221.48
1727.61,7146.84
1729.52,7079.75
1731.43,7016.05
1733.33,6956.63
1735.24,6904.34
1737.14,6855.96
1739.04,6814.8
1740.95,6772.34
1742.85,6733.26
1744.75,6703.96
1746.65,6673.25
1748.55,6645.22
1750.45,6623.03
1752.35,6595.95
1754.25,6571.43
1756.14,6552.72
1758.04,6530.05
1759.93,6511.07
1761.83,6494.79
1763.72,6472.83
1765.61,6453.29
1767.51,6436.38
1769.4,6413.79
1771.29,6398.25
1773.18,6385.52
1775.07,6364.38
1776.96,6345.08
1778.84,6326.45
1780.73,6311.96
1782.62,6296.65
1784.5,6282.64
1786.39,6270.62
1788.27,6261.07
1790.15,6244.28
1792.04,6234.13
1793.92,6225.82
1795.8,6210.43
1797.68,6196.51
1799.56,6179.37
1801.44,6165.16
1803.32,6150.7
1805.19,6134.54
1807.07,6117.64
1808.94,6099.45
1810.82,6082.23
1812.69,6068.96
1814.57,6052.63
1816.44,6039.39
1818.31,6023.63
1820.18,6012.32
1822.05,5995.8
1823.92,5987.07
1825.79,5975.09
1827.66,5961.03
1829.53,5948.1
1831.39,5935.85
1833.26,5924.36
1835.12,5911.12
1836.99,5898.39
1838.85,5885.59
1840.71,5873.76
1842.58,5864.82
1844.44,5852.98
1846.3,5841.89
1848.16,5824.32
1850.02,5807.77
1851.87,5796.63
1853.73,5786.06
1855.59,5772.07
1857.44,5756.24
1859.3,5741.37
1861.15,5731.99
1863.01,5714.55
1864.86,5698.64
1866.71,5688.97
1868.56,5672.91
1870.41,5657.43
1872.26,5645.85
1874.11,5634.17
1875.96,5625.41
1877.81,5610.86
1879.66,5597.84
1881.5,5585.21
1883.35,5573.26
1885.19,5561.15
1887.04,5550.41
1888.88,5535.95
1890.72,5519.69
1892.56,5503.3
1894.41,5490.1
1896.25,5473.72
1898.09,5461.15
1899.92,5445.66
1901.76,5432.11
1903.6,5418.12
1905.44,5408.63
1907.27,5398.34
1909.11,5385.98
1910.94,5374.33
1912.77,5364.14
1914.61,5348.77
1916.44,5335.86
1918.27,5319.87
1920.1,5304.8
1921.93,5291.15
1923.76,5277.2
1925.59,5264.24
1927.41,5251.14
1929.24,5235.48
1931.07,5221.26
1932.89,5209.07
1934.72,5197.67
1936.54,5181.25
1938.36,5168.11
1940.19,5154.77
1942.01,5137.5
1943.83,5125.86
1945.65,5112.04
1947.47,5098.9
1949.29,5085.4
1951.1,5069.2
1952.92,5056.53
1954.74,5045.24
1956.55,5032.62
1958.37,5021.53
1960.18,5008.53
1961.99,4992.66
1963.81,4978.96
1965.62,4968.97
1967.43,4953.15
1969.24,4937.96
1971.05,4922.37
1972.86,4905.61
1974.67,4888.82
1976.47,4875.31
1978.28,4858.04
1980.09,4837.14
1981.89,4819.25
1983.7,4799.84
1985.5,4785.38
1987.3,4767.29
1989.11,4753.02
1990.91,4737.02
1992.71,4722.91
1994.51,4708.87
1996.31,4697.52
1998.11,4683.7
1999.9,4670.84
2001.7,4656.13
2003.5,4644.24
2005.29,4630.5
2007.09,4614.75
2008.88,4598.71
2010.67,4585.53
2012.47,4572.93
2014.26,4561.59
2016.05,4550.41
2017.84,4533.37
