Wavenumber [cm-1],Raman Intensity
1371.76,14072.09
1373.8,14045.72
1375.85,14020.77
1377.89,13996.61
1379.94,13972.46
1381.98,13949.71
1384.02,13924.84
1386.07,13899.59
1388.11,13879.34
1390.15,13857.78
1392.19,13835.8
1394.22,13813.98
1396.26,13792.29
1398.3,13772.07
1400.34,13750.81
1402.37,13729.2
1404.41,13706.89
1406.44,13687.09
1408.47,13666.34
1410.51,13644.02
1412.54,13623.15
1414.57,13602.21
1416.6,13580.89
1418.63,13559.59
1420.66,13538.25
1422.68,13515.22
1424.71,13494.2
1426.74,13471.67
1428.76,13449.73
1430.79,13425.23
1432.81,13400.73
1434.83,13375.35
1436.85,13349.07
1438.88,13323.63
1440.9,13297.65
1442.92,13273.33
1444.94,13247.35
1446.95,13221.73
1448.97,13196.89
1450.99,13173.1
1453,13146.45
1455.02,13120.67
1457.03,13094.37
1459.05,13067.89
1461.06,13040.91
1463.07,13014.1
1465.08,12985.43
1467.09,12960.31
1469.1,12934.2
1471.11,12907.07
1473.12,12879.04
1475.13,12850.22
1477.13,12822.23
1479.14,12795.29
1481.15,12765.58
1483.15,12735.95
1485.15,12706.18
1487.16,12675.81
1489.16,12644.63
1491.16,12614.76
1493.16,12586.12
1495.16,12556.11
1497.16,12525.85
1499.16,12496.6
1501.15,12468.21
1503.15,12438.62
1505.15,12411.2
1507.14,12382.24
1509.14,12355.8
1511.13,12327.46
1513.12,12301.02
1515.11,12275.5
1517.1,12249.23
1519.09,12224.43
1521.08,12199.76
1523.07,12173.29
1525.06,12146.94
1527.05,12121.06
1529.03,12095.67
1531.02,12067.3
1533.01,12039.55
1534.99,12014.4
1536.97,11988.58
1538.96,11963.2
1540.94,11936.51
1542.92,11909.33
1544.9,11882.26
1546.88,11856.02
1548.86,11830.24
1550.84,11805.35
1552.81,11780.98
1554.79,11755.43
1556.76,11732.8
1558.74,11709.53
1560.71,11685.49
1562.69,11660.97
1564.66,11636.06
1566.63,11613.12
1568.6,11590.38
1570.57,11566.94
1572.54,11542.29
1574.51,11516.68
1576.48,11490.2
1578.45,11464.41
1580.41,11438.54
1582.38,11413.34
1584.34,11385.53
1586.31,11357.79
1588.27,11330.95
1590.23,11304.41
1592.19,11277.93
1594.16,11252.01
1596.12,11225.5
1598.07,11201.58
1600.03,11176.54
1601.99,11152.85
1603.95,11128.92
1605.9,11105.18
1607.86,11083.03
1609.82,11060.24
1611.77,11037.55
1613.72,11015.09
1615.68,10992.76
1617.63,10968.51
1619.58,10944.62
1621.53,10920.62
1623.48,10897.28
1625.43,10872
1627.37,10847.6
1629.32,10821.56
1631.27,10795.12
1633.21,10767.86
1635.16,10742.83
1637.1,10716.94
1639.05,10690.93
1640.99,10666.84
1642.93,10641.99
1644.87,10617.4
1646.81,10592.92
1648.75,10568.61
1650.69,10543.5
1652.63,10518.44
1654.56,10494.04
1656.5,10469.2
1658.44,10443.33
1660.37,10416.73
1662.31,10388.55
1664.24,10362.15
1666.17,10334.05
1668.1,10304.34
1670.03,10274.37
1671.96,10246
1673.89,10217.12
1675.82,10188.81
1677.75,10158.78
1679.68,10130.28
1681.6,10100.41
1683.53,10073.4
1685.46,10045.36
1687.38,10018.5
1689.3,9990.85
1691.23,9962.54
1693.15,9934.98
1695.07,9906.91
1696.99,9881.4
1698.91,9854.77
1700.83,9827.16
1702.75,9798.65
1704.66,9770.68
1706.58,9741.2
1708.5,9711.31
1710.41,9683.02
1712.32,9654.21
1714.24,9624.17
1716.15,9593.79
1718.06,9566.36
1719.97,9535.96
1721.88,9507.59
1723.79,9480.33
1725.7,9452.3
1727.61,9424.55
1729.52,9398.71
1731.43,9373.75
1733.33,9349.79
1735.24,9325.17
1737.14,9301.15
1739.04,9278.54
1740.95,9256.67
1742.85,9233.71
1744.75,9210.79
1746.65,9188.11
1748.55,9163.67
1750.45,9138.36
1752.35,9114.24
1754.25,9088.38
1756.14,9063.59
1758.04,9036.83
1759.93,9010.45
1761.83,8982.13
1763.72,8954.73
1765.61,8927.33
1767.51,8900.38
1769.4,8876.28
1771.29,8850.7
1773.18,8824.33
1775.07,8801.36
1776.96,8778.32
1778.84,8754.59
1780.73,8731.73
1782.62,8710.58
1784.5,8689.56
1786.39,8667.95
1788.27,8646.17
1790.15,8624.21
1792.04,8602.2
1793.92,8579.24
1795.8,8554.13
1797.68,8528.51
1799.56,8504.52
1801.44,8479.55
1803.32,8453.83
1805.19,8427.62
1807.07,8401.28
1808.94,8374.84
1810.82,8348.02
1812.69,8323.24
1814.57,8297.77
1816.44,8273.67
1818.31,8249.28
1820.18,8225.88
1822.05,8202.25
1823.92,8180.33
1825.79,8159.11
1827.66,8138.91
1829.53,8118.25
1831.39,8098.1
1833.26,8075.53
1835.12,8053.62
1836.99,8032.33
1838.85,8009.56
1840.71,7987.19
1842.58,7964.28
1844.44,7939.05
1846.3,7913.73
1848.16,7889.38
1850.02,7866.4
1851.87,7840.58
1853.73,7815.05
1855.59,7792.46
1857.44,7769.27
1859.3,7746.41
1861.15,7722.67
1863.01,7700.89
1864.86,7678.11
1866.71,7655.72
