X (m/z),Y (Intensity)
0.0,20.12987012987013
0.05,19.480519480519476
0.11,1.2987012987012991
0.16,1.2987012987012991
0.22,1.2987012987012991
0.27,1.2987012987012991
0.33,90.9090909090909
0.38,100.0
0.43,100.0
0.49,98.7012987012987
0.54,22.077922077922075
0.6,22.077922077922075
0.65,18.181818181818176
0.7,16.233766233766232
0.76,6.493506493506496
0.81,6.493506493506496
0.87,3.2467532467532423
0.92,3.2467532467532423
0.98,3.8961038961038974
1.03,3.2467532467532423
1.08,1.9480519480519431
1.14,1.9480519480519431
1.19,1.9480519480519431
1.25,1.9480519480519431
1.3,1.9480519480519431
1.36,1.9480519480519431
1.41,1.2987012987012991
1.46,1.2987012987012991
1.52,1.2987012987012991
1.57,1.2987012987012991
1.63,1.2987012987012991
1.68,1.2987012987012991
1.73,1.9480519480519431
1.79,1.9480519480519431
1.84,11.688311688311693
1.9,11.688311688311693
1.95,11.038961038961038
2.01,3.8961038961038974
2.06,1.2987012987012991
2.11,1.2987012987012991
2.17,1.2987012987012991
2.22,1.2987012987012991
2.28,1.2987012987012991
2.33,1.2987012987012991
2.39,1.2987012987012991
2.44,1.2987012987012991
2.49,1.2987012987012991
2.55,1.2987012987012991
2.6,1.2987012987012991
2.66,1.2987012987012991
2.71,1.2987012987012991
2.77,1.2987012987012991
2.82,1.2987012987012991
2.87,1.2987012987012991
2.93,1.9480519480519431
2.98,1.9480519480519431
3.04,1.9480519480519431
3.09,1.2987012987012991
3.14,1.9480519480519431
3.2,1.9480519480519431
3.25,1.9480519480519431
3.31,1.9480519480519431
3.36,1.2987012987012991
3.42,1.2987012987012991
3.47,1.2987012987012991
3.52,1.9480519480519431
3.58,21.42857142857143
3.63,21.42857142857143
3.69,21.42857142857143
3.74,20.779220779220775
3.8,1.2987012987012991
3.85,1.2987012987012991
3.9,7.792207792207795
3.96,7.792207792207795
4.01,7.792207792207795
4.07,1.9480519480519431
4.12,1.2987012987012991
4.17,1.2987012987012991
4.23,0.649350649350644
4.28,0.649350649350644
4.34,1.2987012987012991
4.39,1.2987012987012991
4.45,1.2987012987012991
4.5,1.2987012987012991
4.55,1.2987012987012991
4.61,1.2987012987012991
4.66,0.649350649350644
4.72,0.649350649350644
4.77,0.649350649350644
4.83,0.649350649350644
4.88,0.649350649350644
4.93,0.649350649350644
4.99,0.649350649350644
5.04,0.649350649350644
5.1,0.649350649350644
5.15,0.649350649350644
5.2,0.649350649350644
5.26,0.649350649350644
5.31,0.649350649350644
5.37,1.2987012987012991
5.42,1.2987012987012991
5.48,1.9480519480519431
5.53,1.2987012987012991
5.58,1.2987012987012991
5.64,0.649350649350644
5.69,0.649350649350644
5.75,0.649350649350644
5.8,0.649350649350644
5.86,0.649350649350644
5.91,0.649350649350644
5.96,0.649350649350644
6.02,0.649350649350644
6.07,0.649350649350644
6.13,0.649350649350644
6.18,0.649350649350644
6.23,0.649350649350644
6.29,0.649350649350644
6.34,0.649350649350644
6.4,1.2987012987012991
6.45,1.9480519480519431
6.51,3.2467532467532423
6.56,3.2467532467532423
6.61,2.5974025974025983
6.67,1.2987012987012991
6.72,1.2987012987012991
6.78,1.2987012987012991
6.83,1.2987012987012991
6.89,1.2987012987012991
6.94,0.649350649350644
6.99,0.649350649350644
7.05,0.649350649350644
7.1,1.2987012987012991
7.16,1.2987012987012991
7.21,1.2987012987012991
7.27,1.2987012987012991
7.32,0.649350649350644
7.37,0.649350649350644
7.43,0.649350649350644
7.48,0.649350649350644
7.54,0.649350649350644
7.59,0.649350649350644
7.64,0.649350649350644
7.7,0.649350649350644
7.75,0.649350649350644
7.81,0.649350649350644
7.86,0.649350649350644
7.92,0.649350649350644
7.97,0.649350649350644
8.02,0.649350649350644
8.08,0.649350649350644
8.13,0.649350649350644
8.19,0.649350649350644
8.24,0.649350649350644
8.3,1.2987012987012991
8.35,1.2987012987012991
8.4,0.649350649350644
8.46,0.649350649350644
8.51,0.649350649350644
8.57,0.649350649350644
8.62,0.649350649350644
8.67,0.649350649350644
8.73,0.649350649350644
8.78,0.649350649350644
8.84,0.649350649350644
8.89,0.649350649350644
8.95,0.649350649350644
9.0,0.649350649350644
9.05,0.649350649350644
9.11,0.649350649350644
9.16,0.649350649350644
9.22,0.649350649350644
9.27,0.649350649350644
9.33,0.649350649350644
9.38,0.649350649350644
9.43,0.649350649350644
9.49,1.2987012987012991
9.54,1.2987012987012991
9.6,1.2987012987012991
9.65,1.2987012987012991
9.7,1.2987012987012991
9.76,1.2987012987012991
9.81,1.2987012987012991
9.87,0.649350649350644
9.92,0.649350649350644
9.98,0.649350649350644
10.03,0.649350649350644
10.08,0.649350649350644
10.14,0.649350649350644
10.19,0.649350649350644
10.25,0.649350649350644
10.3,0.649350649350644
10.36,0.649350649350644
10.41,0.649350649350644
10.46,0.649350649350644
10.52,0.649350649350644
10.57,0.649350649350644
10.63,0.649350649350644
10.68,0.649350649350644
10.73,0.649350649350644
10.79,0.649350649350644
10.84,0.649350649350644
10.9,0.649350649350644
10.95,0.649350649350644
11.01,0.649350649350644
11.06,0.649350649350644
11.11,0.649350649350644
11.17,0.649350649350644
11.22,0.649350649350644
11.28,0.649350649350644
11.33,0.649350649350644
11.39,0.649350649350644
11.44,0.649350649350644
11.49,0.649350649350644
11.55,0.649350649350644
11.6,0.649350649350644
11.66,0.649350649350644
11.71,0.649350649350644
11.77,0.649350649350644
11.82,0.649350649350644
11.87,0.649350649350644
11.93,0.649350649350644
11.98,0.649350649350644
12.04,0.649350649350644
12.09,0.649350649350644
12.14,1.2987012987012991
12.2,2.5974025974025983
12.25,3.2467532467532423
12.31,2.5974025974025983
12.36,1.2987012987012991
12.42,0.649350649350644
12.47,0.649350649350644
12.52,0.649350649350644
12.58,0.649350649350644
12.63,0.649350649350644
12.69,0.649350649350644
12.74,0.649350649350644
12.8,0.649350649350644
12.85,0.649350649350644
12.9,0.649350649350644
12.96,0.649350649350644
13.01,0.649350649350644
13.07,0.649350649350644
13.12,0.649350649350644
13.17,0.649350649350644
13.23,0.649350649350644
13.28,0.649350649350644
13.34,0.649350649350644
13.39,0.649350649350644
13.45,0.649350649350644
13.5,0.649350649350644
13.55,0.649350649350644
13.61,0.649350649350644
13.66,0.649350649350644
13.72,0.649350649350644
13.77,0.649350649350644
13.83,0.649350649350644
13.88,0.649350649350644
13.93,0.649350649350644
13.99,0.649350649350644
14.04,1.2987012987012991
14.1,0.649350649350644
14.15,0.649350649350644
14.2,0.649350649350644
14.26,0.649350649350644
14.31,0.649350649350644
14.37,0.649350649350644
14.42,0.649350649350644
14.48,0.649350649350644
14.53,1.2987012987012991
14.58,1.2987012987012991
14.64,1.2987012987012991
14.69,0.649350649350644
14.75,0.649350649350644
14.8,0.649350649350644
14.86,0.649350649350644
14.91,0.649350649350644
14.96,0.649350649350644
15.02,0.649350649350644
15.07,0.649350649350644
15.13,0.649350649350644
15.18,0.649350649350644
15.23,1.9480519480519431
15.29,4.545454545454541
15.34,4.545454545454541
15.4,4.545454545454541
15.45,3.8961038961038974
15.51,1.9480519480519431
15.56,1.2987012987012991
15.61,1.2987012987012991
15.67,1.2987012987012991
15.72,1.2987012987012991
15.78,1.2987012987012991
15.83,1.2987012987012991
15.89,1.2987012987012991
15.94,1.2987012987012991
15.99,0.649350649350644
16.05,0.649350649350644
16.1,0.649350649350644
16.16,0.649350649350644
16.21,0.649350649350644
16.27,0.649350649350644
16.32,0.649350649350644
16.37,0.649350649350644
16.43,0.649350649350644
16.48,0.649350649350644
16.54,0.649350649350644
16.59,0.649350649350644
16.64,0.649350649350644
16.7,0.649350649350644
16.75,0.649350649350644
16.81,0.649350649350644
16.86,0.649350649350644
16.92,1.2987012987012991
16.97,1.2987012987012991
17.02,1.2987012987012991
17.08,0.649350649350644
17.13,0.649350649350644
17.19,1.2987012987012991
17.24,1.2987012987012991
17.3,1.2987012987012991
17.35,1.2987012987012991
17.4,1.2987012987012991
17.46,1.2987012987012991
17.51,1.2987012987012991
17.57,1.2987012987012991
17.62,1.2987012987012991
17.67,1.2987012987012991
17.73,1.2987012987012991
17.78,1.2987012987012991
17.84,7.792207792207795
17.89,8.441558441558438
17.95,8.441558441558438
18.0,5.844155844155841
18.05,1.9480519480519431
18.11,1.9480519480519431
18.16,1.2987012987012991
18.22,1.2987012987012991
18.27,1.2987012987012991
18.33,1.9480519480519431
18.38,1.9480519480519431
18.43,1.2987012987012991
18.49,1.2987012987012991
18.54,1.2987012987012991
18.6,1.2987012987012991
18.65,1.2987012987012991
18.7,0.649350649350644
18.76,0.649350649350644
18.81,0.649350649350644
18.87,0.649350649350644
18.92,0.649350649350644
18.98,0.649350649350644
19.03,0.649350649350644
19.08,0.649350649350644
19.14,0.649350649350644
19.19,0.649350649350644
19.25,0.649350649350644
19.3,0.649350649350644
19.36,0.649350649350644
19.41,0.649350649350644
19.46,0.649350649350644
19.52,0.649350649350644
19.57,0.649350649350644
19.63,0.649350649350644
19.68,0.649350649350644
19.73,0.649350649350644
19.79,0.649350649350644
19.84,0.649350649350644
19.9,1.2987012987012991
19.95,1.2987012987012991
20.01,1.2987012987012991
20.06,1.2987012987012991
20.11,1.2987012987012991
20.17,1.2987012987012991
20.22,1.2987012987012991
20.28,0.649350649350644
20.33,0.649350649350644
20.39,0.649350649350644
20.44,0.649350649350644
20.49,1.2987012987012991
20.55,1.2987012987012991
20.6,1.2987012987012991
20.66,1.2987012987012991
20.71,1.2987012987012991
20.77,1.2987012987012991
20.82,1.2987012987012991
20.87,1.2987012987012991
20.93,1.2987012987012991
20.98,1.2987012987012991
21.04,1.2987012987012991
21.09,0.649350649350644
21.14,0.649350649350644
21.2,0.649350649350644
21.25,0.649350649350644
21.31,1.2987012987012991
21.36,0.649350649350644
21.42,0.649350649350644
21.47,0.649350649350644
21.52,0.649350649350644
21.58,0.649350649350644
21.63,0.649350649350644
21.69,1.2987012987012991
21.74,1.2987012987012991
21.8,1.2987012987012991
21.85,1.2987012987012991
21.9,1.2987012987012991
21.96,1.2987012987012991
22.01,1.2987012987012991
22.07,1.2987012987012991
22.12,1.2987012987012991
22.17,1.2987012987012991
22.23,1.2987012987012991
22.28,1.2987012987012991
22.34,1.2987012987012991
22.39,1.2987012987012991
22.45,1.2987012987012991
22.5,0.649350649350644
22.55,1.2987012987012991
22.61,1.2987012987012991
22.66,1.2987012987012991
22.72,1.2987012987012991
22.77,1.2987012987012991
22.83,1.2987012987012991
22.88,1.2987012987012991
22.93,1.2987012987012991
22.99,1.2987012987012991
23.04,1.2987012987012991
23.1,1.2987012987012991
23.15,1.2987012987012991
23.2,0.649350649350644
23.26,0.649350649350644
23.31,0.649350649350644
23.37,0.649350649350644
23.42,0.649350649350644
23.48,1.2987012987012991
23.53,1.2987012987012991
23.58,1.2987012987012991
23.64,1.2987012987012991
23.69,1.2987012987012991
23.75,1.2987012987012991
23.8,1.2987012987012991
23.86,1.2987012987012991
23.91,1.2987012987012991
23.96,1.2987012987012991
24.02,0.649350649350644
24.07,0.649350649350644
24.13,0.649350649350644
24.18,0.649350649350644
24.23,1.2987012987012991
24.29,1.2987012987012991
24.34,1.2987012987012991
24.4,1.2987012987012991
24.45,1.9480519480519431
24.51,1.9480519480519431
24.56,1.9480519480519431
24.61,1.9480519480519431
24.67,1.2987012987012991
24.72,1.2987012987012991
24.78,1.2987012987012991
24.83,1.2987012987012991
24.89,1.2987012987012991
24.94,1.2987012987012991
24.99,1.2987012987012991
25.05,1.2987012987012991
25.1,1.2987012987012991
25.16,1.2987012987012991
25.21,1.2987012987012991
25.27,0.649350649350644
25.32,1.2987012987012991
25.37,1.2987012987012991
25.43,1.2987012987012991
25.48,1.2987012987012991
25.54,1.2987012987012991
25.59,1.2987012987012991
25.64,1.2987012987012991
25.7,1.2987012987012991
25.75,1.2987012987012991
25.81,1.2987012987012991
25.86,1.2987012987012991
25.92,0.649350649350644
25.97,0.649350649350644
26.02,0.649350649350644
26.08,0.649350649350644
26.13,0.649350649350644
26.19,0.649350649350644
26.24,0.649350649350644
26.3,1.2987012987012991
26.35,1.2987012987012991
26.4,1.9480519480519431
26.46,1.9480519480519431
26.51,1.9480519480519431
26.57,1.2987012987012991
26.62,1.2987012987012991
26.67,1.2987012987012991
26.73,0.649350649350644
26.78,0.649350649350644
26.84,0.649350649350644
26.89,0.649350649350644
26.95,0.649350649350644
27.0,0.649350649350644
27.05,0.649350649350644
27.11,0.649350649350644
27.16,1.2987012987012991
27.22,1.2987012987012991
27.27,1.2987012987012991
27.33,1.2987012987012991
27.38,0.649350649350644
27.43,0.649350649350644
27.49,0.649350649350644
27.54,0.649350649350644
27.6,0.649350649350644
27.65,0.649350649350644
27.7,0.649350649350644
27.76,0.649350649350644
27.81,0.649350649350644
27.87,0.649350649350644
27.92,1.2987012987012991
27.98,1.2987012987012991
28.03,1.2987012987012991
28.08,1.2987012987012991
28.14,0.649350649350644
28.19,0.649350649350644
28.25,0.649350649350644
28.3,0.649350649350644
28.36,0.649350649350644
28.41,0.649350649350644
28.46,0.649350649350644
28.52,1.2987012987012991
28.57,1.9480519480519431
28.63,2.5974025974025983
28.68,2.5974025974025983
28.73,1.9480519480519431
28.79,1.2987012987012991
28.84,1.2987012987012991
28.9,1.2987012987012991
28.95,1.2987012987012991
29.01,1.2987012987012991
29.06,1.2987012987012991
29.11,1.2987012987012991
29.17,1.2987012987012991
29.22,1.2987012987012991
29.28,1.2987012987012991
29.33,1.2987012987012991
29.39,1.2987012987012991
29.44,0.649350649350644
29.49,0.649350649350644
29.55,0.649350649350644
29.6,0.649350649350644
29.66,0.649350649350644
29.71,0.649350649350644
29.77,0.649350649350644
29.82,0.649350649350644
29.87,0.649350649350644
29.93,0.649350649350644
29.98,0.649350649350644
30.04,0.649350649350644
30.09,0.649350649350644
30.14,0.649350649350644
30.2,0.649350649350644
30.25,0.649350649350644
30.31,0.649350649350644
30.36,0.649350649350644
30.42,0.649350649350644
30.47,0.649350649350644
30.52,1.2987012987012991
30.58,1.2987012987012991
30.63,1.2987012987012991
30.69,1.2987012987012991
30.74,1.2987012987012991
30.8,1.9480519480519431
30.85,1.9480519480519431
30.9,1.2987012987012991
30.96,1.2987012987012991
31.01,1.2987012987012991
31.07,1.2987012987012991
31.12,1.2987012987012991
31.17,1.2987012987012991
31.23,1.2987012987012991
31.28,1.2987012987012991
31.34,1.2987012987012991
31.39,1.2987012987012991
31.45,1.2987012987012991
31.5,1.2987012987012991
31.55,1.2987012987012991
31.61,1.9480519480519431
31.66,1.9480519480519431
31.72,1.9480519480519431
31.77,1.9480519480519431
31.83,1.9480519480519431
31.88,5.1948051948051965
31.93,8.441558441558438
31.99,8.441558441558438
