Wavenumber [cm-1],Raman Intensity
1746.65,12581.15
1748.55,12546.5
1750.45,12515.67
1752.35,12477.32
1754.25,12442.08
1756.14,12407.72
1758.04,12369.01
1759.93,12331.41
1761.83,12296.46
1763.72,12253.12
1765.61,12211.07
1767.51,12170
1769.4,12123.67
1771.29,12080.85
1773.18,12038.93
1775.07,11986.77
1776.96,11936.38
1778.84,11885.07
1780.73,11836.58
1782.62,11787.78
1784.5,11741.2
1786.39,11696.89
1788.27,11657.95
1790.15,11613.46
1792.04,11577.42
1793.92,11545.5
1795.8,11509.14
1797.68,11475.09
1799.56,11436.25
1801.44,11402.4
1803.32,11367.5
1805.19,11330.67
1807.07,11293.3
1808.94,11254.54
1810.82,11218.67
1812.69,11184.1
1814.57,11145.86
1816.44,11110.67
1818.31,11073.09
1820.18,11040.72
1822.05,11005.25
1823.92,10977.93
1825.79,10945.98
1827.66,10912.57
1829.53,10880.24
1831.39,10849.16
1833.26,10820.8
1835.12,10790.36
1836.99,10761.78
1838.85,10730.42
1840.71,10702.75
1842.58,10678.01
1844.44,10648.26
1846.3,10618.76
1848.16,10583.76
1850.02,10548.34
1851.87,10517.39
1853.73,10486.11
1855.59,10451.84
1857.44,10418.68
1859.3,10385.33
1861.15,10354.79
1863.01,10319.62
1864.86,10283.48
1866.71,10253.45
1868.56,10219.7
1870.41,10186.43
1872.26,10155.12
1874.11,10125.24
1875.96,10101.28
1877.81,10068.93
1879.66,10041.8
1881.5,10012.13
1883.35,9982.65
1885.19,9954.22
1887.04,9925.35
1888.88,9892.46
1890.72,9859.58
1892.56,9827.45
1894.41,9798.93
1896.25,9764.18
1898.09,9731.56
1899.92,9699.02
1901.76,9668.07
1903.6,9637.21
1905.44,9610.94
1907.27,9583.04
1909.11,9553.46
1910.94,9526.07
1912.77,9498.99
1914.61,9467.84
1916.44,9438.46
1918.27,9408.52
1920.1,9377.24
1921.93,9347.63
1923.76,9318.89
1925.59,9290.86
1927.41,9262.42
1929.24,9233.76
1931.07,9205.41
1932.89,9175.93
1934.72,9146.22
1936.54,9113.29
1938.36,9082.45
1940.19,9053.34
1942.01,9020.43
1943.83,8993.28
1945.65,8964.15
1947.47,8936.9
1949.29,8908.87
1951.1,8877.32
1952.92,8851.28
1954.74,8823.98
1956.55,8796.87
1958.37,8773.51
1960.18,8745.15
1961.99,8716.59
1963.81,8691.41
1965.62,8668.84
1967.43,8639.07
1969.24,8610.71
1971.05,8582.62
1972.86,8554.02
1974.67,8522.8
1976.47,8495.67
1978.28,8463.9
1980.09,8428.37
1981.89,8395.54
1983.7,8361.86
1985.5,8331.99
1987.3,8300.6
1989.11,8272.95
1990.91,8244.52
1992.71,8215.91
1994.51,8189.87
1996.31,8167.63
1998.11,8143.32
1999.9,8118.51
2001.7,8093.09
2003.5,8069.33
2005.29,8044.43
2007.09,8017.18
2008.88,7990.27
2010.67,7967.01
2012.47,7944.02
2014.26,7918.97
2016.05,7894.97
2017.84,7862.28
2019.63,7830.82
2021.42,7802.26
2023.21,7773.04
2024.99,7747.99
2026.78,7721.82
2028.57,7695.41
2030.35,7668.45
2032.14,7640.1
2033.92,7615.3
2035.7,7593.99
2037.48,7568.17
2039.27,7545.73
2041.05,7525.98
2042.83,7500.48
2044.61,7476.18
2046.38,7452.06
2048.16,7428.95
2049.94,7405.16
2051.71,7381.93
2053.49,7363.84
2055.27,7342.46
2057.04,7321.67
2058.81,7297.59
2060.59,7274.6
2062.36,7255.09
2064.13,7231.67
2065.9,7209.5
2067.67,7186.47
2069.44,7161.34
2071.21,7138.46
2072.97,7117.11
2074.74,7096.88
2076.51,7072.83
2078.27,7051.15
2080.04,7032.47
2081.8,7013.41
2083.56,6988.69
2085.32,6966.98
2087.09,6946.16
2088.85,6920.94
2090.61,6899.01
2092.37,6878.22
2094.12,6855.89
2095.88,6837.46
2097.64,6812.48
2099.4,6791.99
2101.15,6768.41
2102.91,6746.85
2104.66,6725.58
2106.41,6703.08
2108.17,6678.72
2109.92,6659.89
2111.67,6635.62
2113.42,6616.02
2115.17,6599.09
2116.92,6580.1
2118.67,6564.36
2120.42,6545.1
2122.16,6522.37
2123.91,6501.72
2125.65,6476.13
2127.4,6455.55
2129.14,6430.85
2130.89,6410.56
2132.63,6387.48
2134.37,6360.28
2136.11,6337.33
2137.85,6313.08
2139.59,6286.89
2141.33,6265.46
2143.07,6244.62
2144.81,6221.51
2146.54,6201.33
2148.28,6181.78
2150.01,6161.84
2151.75,6140.11
2153.48,6119.93
2155.22,6103.49
2156.95,6085.54
2158.68,6065.91
2160.41,6053.36
2162.14,6035.86
2163.87,6020.67
2165.6,6005.92
2167.33,5984.45
2169.05,5967.48
2170.78,5946.74
2172.51,5928.62
2174.23,5909.25
2175.96,5889.66
2177.68,5874.06
2179.4,5854.4
2181.12,5833
2182.85,5814.89
2184.57,5792.92
2186.29,5771.2
2188.01,5749.24
2189.72,5726.94
2191.44,5707.26
2193.16,5689.23
2194.87,5673.05
2196.59,5658.5
2198.31,5639.98
2200.02,5623.99
2201.73,5604.99
2203.45,5588.42
2205.16,5570.73
2206.87,5554.06
2208.58,5536.69
2210.29,5522.67
2212,5502.89
2213.71,5484.81
2215.41,5468.3
2217.12,5444.8
2218.83,5424.47
2220.53,5404.88
2222.24,5384.24
2223.94,5362.89
2225.64,5339.26
2227.35,5318.15
2229.05,5301.27
2230.75,5277.8
2232.45,5261.37
2234.15,5244.15
2235.85,5223.26
2237.55,5206.35
2239.24,5190.25
2240.94,5172.14
2242.64,5155.54
2244.33,5137.03
2246.03,5117.71
2247.72,5096.58
2249.41,5082.84
2251.11,5062.34
2252.8,5042.58
2254.49,5024.71
2256.18,5005.64
2257.87,4988.77
2259.56,4970.07
2261.25,4949.82
2262.93,4930.94
2264.62,4913.33
2266.31,4895.22
2267.99,4880.11
2269.68,4862.83
2271.36,4846.2
2273.04,4831.62
