Wavenumber [cm-1],Raman Intensity
1268.44,5505.1
1270.52,5499.59
1272.61,5494.33
1274.69,5488.34
1276.77,5481.56
1278.86,5475.67
1280.94,5471.02
1283.02,5467.02
1285.1,5461.57
1287.18,5456.13
1289.26,5449.98
1291.34,5444.24
1293.41,5438.04
1295.49,5434.41
1297.56,5429.15
1299.64,5424.96
1301.71,5420.21
1303.79,5413.54
1305.86,5407.64
1307.93,5400.82
1310,5392.63
1312.07,5386.26
1314.14,5379.75
1316.21,5372.76
1318.28,5366.43
1320.34,5358.94
1322.41,5350.41
1324.47,5342.54
1326.54,5335.6
1328.6,5328.15
1330.66,5320.07
1332.73,5310.31
1334.79,5302.04
1336.85,5292.18
1338.91,5282.76
1340.97,5273.71
1343.03,5265.13
1345.08,5255.59
1347.14,5246.44
1349.19,5235.9
1351.25,5225.75
1353.3,5216.19
1355.36,5205.83
1357.41,5194.71
1359.46,5183.83
1361.51,5172.74
1363.56,5161.68
1365.61,5150.46
1367.66,5138.18
1369.71,5127.17
1371.76,5115.1
1373.8,5102.8
1375.85,5092.14
1377.89,5082.11
1379.94,5070.85
1381.98,5060.15
1384.02,5049.88
1386.07,5038.39
1388.11,5031.11
1390.15,5022.97
1392.19,5016.03
1394.22,5009.94
1396.26,5002.91
1398.3,4996.38
1400.34,4990.72
1402.37,4983.76
1404.41,4979.33
1406.44,4974.2
1408.47,4967.56
1410.51,4961.24
1412.54,4955.25
1414.57,4949.46
1416.6,4943.35
1418.63,4935.73
1420.66,4929.79
1422.68,4923.14
1424.71,4915.26
1426.74,4907.63
1428.76,4900.07
1430.79,4891.65
1432.81,4882.67
1434.83,4873.8
1436.85,4863.73
1438.88,4853.49
1440.9,4843.09
1442.92,4833.35
1444.94,4823.8
1446.95,4813.54
1448.97,4802.41
1450.99,4792.09
1453,4783.16
1455.02,4772.68
1457.03,4762.39
1459.05,4751.16
1461.06,4739.3
1463.07,4727.83
1465.08,4717.06
1467.09,4704.72
1469.1,4693.47
1471.11,4681.43
1473.12,4668.3
1475.13,4653.84
1477.13,4639.72
1479.14,4625.33
1481.15,4611.12
1483.15,4595.46
1485.15,4579.54
1487.16,4562.42
1489.16,4546.93
1491.16,4532.39
1493.16,4517.28
1495.16,4501.98
1497.16,4486.76
1499.16,4472.44
1501.15,4458.3
1503.15,4445.27
1505.15,4431.15
1507.14,4418.35
1509.14,4405.1
1511.13,4392.79
1513.12,4380.37
1515.11,4368.27
1517.1,4355.62
1519.09,4345.46
1521.08,4335.2
1523.07,4323.78
1525.06,4312.12
1527.05,4299.69
1529.03,4288.07
1531.02,4276.64
1533.01,4265.33
1534.99,4252.18
1536.97,4240.84
1538.96,4229.09
1540.94,4216.91
1542.92,4205.57
1544.9,4194.86
1546.88,4183.41
1548.86,4172.62
1550.84,4162.27
1552.81,4150.75
1554.79,4140.37
1556.76,4130.86
1558.74,4122.37
1560.71,4112.95
1562.69,4103.13
1564.66,4094.9
1566.63,4086.72
1568.6,4079.09
1570.57,4070.13
1572.54,4060.79
1574.51,4051.39
1576.48,4041.65
1578.45,4030.89
1580.41,4022.06
1582.38,4013.01
1584.34,4002.24
1586.31,3992.76
1588.27,3982.37
1590.23,3973.25
1592.19,3963.15
1594.16,3953.94
1596.12,3943.97
1598.07,3936.45
1600.03,3926.89
1601.99,3918.72
1603.95,3910.82
1605.9,3903.2
1607.86,3897.48
1609.82,3890.46
1611.77,3883.64
1613.72,3876.68
1615.68,3869.02
1617.63,3861.54
1619.58,3855.13
1621.53,3847.49
1623.48,3839.57
1625.43,3831.02
1627.37,3822.49
1629.32,3815.43
1631.27,3808.13
1633.21,3800.61
1635.16,3793.69
1637.1,3785.57
1639.05,3775.88
1640.99,3769.11
1642.93,3761.02
1644.87,3752.46
1646.81,3743.6
1648.75,3735.07
1650.69,3727.3
1652.63,3718.42
1654.56,3709.46
1656.5,3701.24
1658.44,3693.03
1660.37,3683.98
1662.31,3673.39
1664.24,3662.36
1666.17,3653.03
1668.1,3643.71
1670.03,3632.91
1671.96,3623.6
1673.89,3612.02
1675.82,3602.45
1677.75,3591.7
1679.68,3581.11
1681.6,3570.06
1683.53,3560.39
1685.46,3549.54
1687.38,3538.77
1689.3,3528.61
1691.23,3517.75
1693.15,3507
1695.07,3497.05
1696.99,3486
1698.91,3474.95
1700.83,3463.38
1702.75,3452.75
1704.66,3441.08
1706.58,3431.13
1708.5,3419.43
1710.41,3408.02
1712.32,3396.31
1714.24,3384.59
1716.15,3373.1
1718.06,3362.67
1719.97,3350.83
1721.88,3340.04
1723.79,3329.85
1725.7,3321
1727.61,3310.47
1729.52,3300.52
1731.43,3291.72
1733.33,3283.94
1735.24,3275.46
1737.14,3267.89
1739.04,3258.41
1740.95,3251.33
1742.85,3245.27
1744.75,3236.66
1746.65,3229.28
1748.55,3221.04
1750.45,3211.47
1752.35,3204.2
1754.25,3195.62
1756.14,3186.7
1758.04,3176.72
1759.93,3168.8
1761.83,3159.72
1763.72,3151.54
1765.61,3143.2
1767.51,3134.63
1769.4,3127.8
1771.29,3119.1
1773.18,3110.43
1775.07,3103.78
1776.96,3096.59
1778.84,3090.85
1780.73,3084.72
1782.62,3078.89
1784.5,3071.46
1786.39,3065.09
1788.27,3057.43
1790.15,3051.23
1792.04,3043.87
1793.92,3036.65
1795.8,3029.93
1797.68,3022.6
1799.56,3015.7
1801.44,3007.8
1803.32,2999.84
1805.19,2991.58
1807.07,2983.5
1808.94,2975.2
1810.82,2966.15
1812.69,2958.2
1814.57,2950.28
1816.44,2943.58
1818.31,2936.84
1820.18,2928.73
1822.05,2921.71
1823.92,2913.7
1825.79,2907.41
1827.66,2902.6
1829.53,2895.98
1831.39,2889.95
1833.26,2883.11
1835.12,2877.6
1836.99,2869.71
1838.85,2862.24
1840.71,2854.54
1842.58,2846.14
1844.44,2837.4
1846.3,2827.79
1848.16,2820.27
1850.02,2812.56
1851.87,2803.8
1853.73,2795.11
1855.59,2785.89
1857.44,2776.76
1859.3,2768.11
1861.15,2760.5
1863.01,2752.52
1864.86,2745.37
1866.71,2737.37
1868.56,2730.96
1870.41,2723.81
1872.26,2715.97
1874.11,2707.71
1875.96,2699.29
1877.81,2692.28
1879.66,2684.16
1881.5,2676.55
1883.35,2668.37
1885.19,2660.66
1887.04,2653.9
1888.88,2647.11
1890.72,2640.76
1892.56,2633.79
1894.41,2627.23
1896.25,2621.29
1898.09,2614.87
1899.92,2608.61
1901.76,2602.5
1903.6,2595.76
1905.44,2589.46
1907.27,2583.34
1909.11,2577.21
1910.94,2570.87
1912.77,2565.25
1914.61,2560.67
1916.44,2554.73
1918.27,2549.05
1920.1,2544.07
1921.93,2539.43
1923.76,2534.89
1925.59,2528.54
1927.41,2522.46
1929.24,2517.48
1931.07,2512.97
1932.89,2507.65
1934.72,2501.47
1936.54,2494.28
1938.36,2489.37
1940.19,2484.07
1942.01,2478.37
1943.83,2472.15
1945.65,2467.15
