Wavenumber [cm-1],Raman Intensity
906.78,16402.57
909,16346.73
911.22,16293.63
913.44,16237.54
915.65,16185.18
917.87,16141.41
920.08,16106.81
922.3,16083.5
924.51,16061.45
926.73,16042.23
928.94,16027.59
931.15,16012.49
933.36,15995.05
935.57,15973.8
937.78,15950.61
939.99,15932.93
942.19,15915.98
944.4,15897.75
946.61,15888.02
948.81,15894.64
951.02,15902.14
953.22,15928.04
955.42,15960.85
957.62,16000.76
959.82,16027.94
962.02,16036.02
964.22,16036.77
966.42,16024.75
968.62,16005.72
970.82,15988.76
973.01,15969.42
975.21,15951.4
977.4,15939.85
979.6,15932.06
981.79,15930.37
983.98,15926.68
986.17,15925.11
988.36,15913.97
990.55,15905.59
992.74,15888.73
994.93,15868.92
997.12,15848.34
999.3,15823.77
1001.49,15793.78
1003.67,15768.8
1005.86,15743.69
1008.04,15721.18
1010.22,15695.83
1012.41,15671.62
1014.59,15652.8
1016.77,15639.85
1018.95,15632.79
1021.12,15631.72
1023.3,15639.27
1025.48,15645.17
1027.66,15659.98
1029.83,15671.93
1032.01,15684.62
1034.18,15693.14
1036.35,15697.74
1038.52,15687.75
1040.7,15662.66
1042.87,15623.71
1045.04,15573.69
1047.2,15518.88
1049.37,15466.46
1051.54,15423.28
1053.71,15393.93
1055.87,15369.5
1058.04,15348.28
1060.2,15327.16
1062.36,15305.8
1064.53,15276.17
1066.69,15240.47
1068.85,15203.51
1071.01,15153.59
1073.17,15107.17
1075.33,15056.82
1077.49,15014.28
1079.64,14965.55
1081.8,14923.12
1083.95,14889.8
1086.11,14848.28
1088.26,14813.05
1090.42,14779.09
1092.57,14746.59
1094.72,14710.71
1096.87,14671.02
1099.02,14633.12
1101.17,14595.22
1103.32,14546.77
1105.47,14499.67
1107.61,14447.63
1109.76,14396.07
1111.9,14341.09
1114.05,14283.07
1116.19,14223.98
1118.33,14167.07
1120.47,14107.36
1122.62,14045.63
1124.76,13981.07
1126.9,13918.33
1129.03,13859.54
1131.17,13801.33
1133.31,13751.84
1135.45,13703.98
1137.58,13665.67
1139.72,13633.15
1141.85,13599.98
1143.98,13572.2
1146.12,13551.78
1148.25,13532.33
1150.38,13517.66
1152.51,13502.84
1154.64,13490.54
1156.77,13478.59
1158.89,13471.76
1161.02,13464.96
1163.15,13460.79
1165.27,13450.91
1167.4,13447.11
1169.52,13438.54
1171.64,13430.3
1173.76,13433.9
1175.88,13436.08
1178.01,13434.11
1180.13,13438.32
1182.24,13441.93
1184.36,13447.73
1186.48,13451.07
1188.6,13456.3
1190.71,13470.88
1192.83,13484.71
1194.94,13504.46
1197.05,13523.77
1199.17,13549.54
1201.28,13584.09
1203.39,13625.74
1205.5,13678.11
1207.61,13740.2
1209.72,13813.66
1211.82,13896.97
1213.93,13991.33
1216.04,14090.43
1218.14,14195.04
1220.25,14303.37
1222.35,14412.22
1224.45,14515.14
1226.56,14607.74
1228.66,14694.54
1230.76,14775.99
1232.86,14841.41
1234.96,14905.15
1237.06,14955.63
1239.15,15002.2
1241.25,15045.45
1243.35,15088.97
1245.44,15131.55
1247.54,15174.16
1249.63,15220.85
1251.72,15276.94
1253.81,15334.87
1255.91,15404.67
1258,15471.24
1260.09,15536.88
1262.17,15600.33
1264.26,15659.85
1266.35,15706.07
1268.44,15743.13
1270.52,15773.22
1272.61,15796.85
1274.69,15808.6
1276.77,15811.54
1278.86,15803.15
1280.94,15783.97
1283.02,15758.56
1285.1,15720.47
1287.18,15672.07
1289.26,15613.5
1291.34,15544.11
1293.41,15463.06
1295.49,15369.7
1297.56,15266.62
1299.64,15154.51
1301.71,15032.45
1303.79,14908.88
1305.86,14775.17
1307.93,14638.12
1310,14511.62
1312.07,14388.58
1314.14,14269.78
1316.21,14157.84
1318.28,14056.99
1320.34,13956.44
1322.41,13869.23
1324.47,13786.93
1326.54,13707.8
1328.6,13628.2
1330.66,13545.99
1332.73,13462.04
1334.79,13373.45
1336.85,13280.06
1338.91,13180.15
1340.97,13075.9
1343.03,12971.42
1345.08,12863.79
1347.14,12760.4
1349.19,12666.74
1351.25,12581.5
1353.3,12508.36
1355.36,12443.83
1357.41,12383.06
1359.46,12328.04
1361.51,12278.11
1363.56,12235.09
1365.61,12193.69
1367.66,12162.65
1369.71,12137.15
1371.76,12116.32
1373.8,12101.59
1375.85,12090.87
1377.89,12089.41
1379.94,12099.48
1381.98,12117.21
1384.02,12145.5
1386.07,12203.18
1388.11,12261.85
1390.15,12342.48
1392.19,12442.21
1394.22,12550.11
1396.26,12672.56
1398.3,12802.29
1400.34,12929.04
1402.37,13052.69
1404.41,13173.56
1406.44,13284.74
1408.47,13390.2
1410.51,13487.63
1412.54,13572.27
1414.57,13654.2
1416.6,13728.43
1418.63,13791.22
1420.66,13843.52
1422.68,13888.62
1424.71,13920.26
1426.74,13944.15
1428.76,13959.41
1430.79,13971.3
1432.81,13975.18
1434.83,13968.91
1436.85,13958.71
1438.88,13942.99
1440.9,13928.98
1442.92,13909.26
1444.94,13884.9
1446.95,13859.69
1448.97,13835.89
1450.99,13802.55
1453,13766.03
1455.02,13733.02
1457.03,13692.74
1459.05,13645.37
1461.06,13592.34
1463.07,13532.38
1465.08,13462.54
1467.09,13380.54
1469.1,13272.85
1471.11,13158.66
1473.12,13029.2
1475.13,12881.11
1477.13,12721.43
1479.14,12550.97
1481.15,12373.69
1483.15,12202.59
1485.15,12034.31
1487.16,11872.44
1489.16,11714.07
1491.16,11559.53
1493.16,11417.89
1495.16,11284.26
1497.16,11158.93
1499.16,11038.98
1501.15,10933.19
1503.15,10839.45
1505.15,10753.1
1507.14,10678.59
1509.14,10612.2
1511.13,10553.93
1513.12,10500.07
1515.11,10453.33
1517.1,10415
1519.09,10378.46
1521.08,10344.5
1523.07,10308.85
1525.06,10279.49
1527.05,10255.67
1529.03,10227.69
1531.02,10204.94
1533.01,10186.7
1534.99,10171.46
1536.97,10154.5
1538.96,10143.75
1540.94,10135.81
1542.92,10129.42
1544.9,10116.72
1546.88,10110.73
1548.86,10103.28
1550.84,10097.6
1552.81,10095.52
1554.79,10095.27
1556.76,10099.6
1558.74,10106.85
1560.71,10122.88
1562.69,10133.51
1564.66,10143.98
1566.63,10149.62
1568.6,10148.12
1570.57,10152.57
1572.54,10158.47
1574.51,10158.62
1576.48,10162.4
1578.45,10164.95
1580.41,10169.85
1582.38,10170.83
1584.34,10174.88
1586.31,10186.08
1588.27,10200.16
1590.23,10216.84
1592.19,10244.13
1594.16,10272.49
1596.12,10312.62
1598.07,10356.56
1600.03,10417.43
1601.99,10495.69
1603.95,10595.98
1605.9,10724.99
1607.86,10879.69
1609.82,11064.6
1611.77,11269.33
1613.72,11483.81
1615.68,11704.09
1617.63,11907.38
1619.58,12087
1621.53,12235.53
1623.48,12348.51
1625.43,12436.24
1627.37,12496.54
1629.32,12533.87
1631.27,12556.72
1633.21,12564.84
1635.16,12556.59
1637.1,12540.98
1639.05,12516.96
1640.99,12481.29
1642.93,12448.61
1644.87,12413.64
1646.81,12384.72
1648.75,12356.89
1650.69,12324.27
1652.63,12296.65
1654.56,12267.11
1656.5,12237.24
1658.44,12205.36
1660.37,12170.62
1662.31,12139.41
1664.24,12104.58
1666.17,12060.78
1668.1,12012.45
1670.03,11960.42
1671.96,11898.43
1673.89,11834.93
1675.82,11758.54
1677.75,11675.81
1679.68,11580.51
1681.6,11463.84
1683.53,11328.38
1685.46,11168.79
1687.38,10980.66
1689.3,10768.79
1691.23,10535.63
1693.15,10292.05
1695.07,10041.14
1696.99,9810.97
1698.91,9603.43
1700.83,9431.06
1702.75,9288.87
1704.66,9176.66
1706.58,9087.16
1708.5,9018.63
1710.41,8958.11
1712.32,8913.17
1714.24,8874.26
1716.15,8836.33
1718.06,8798.57
1719.97,8764.1
1721.88,8733.37
1723.79,8699.42
1725.7,8663.15
1727.61,8633.11
1729.52,8606.23
1731.43,8578.14
1733.33,8548.37
1735.24,8520.74
1737.14,8493.72
1739.04,8469.08
1740.95,8442.68
1742.85,8414.85
1744.75,8392.93
1746.65,8368.2
1748.55,8344
1750.45,8324.15
1752.35,8297.93
1754.25,8272.07
1756.14,8251.8
1758.04,8224.33
1759.93,8198.76
1761.83,8174.1
1763.72,8142.4
1765.61,8110.34
1767.51,8081.07
1769.4,8045.15
1771.29,8012.19
1773.18,7980.12
1775.07,7938.97
1776.96,7894.49
1778.84,7847.98
1780.73,7806.06
1782.62,7762.9
1784.5,7721.78
1786.39,7683.62
1788.27,7650.93
1790.15,7611.8
1792.04,7582.39
1793.92,7555.53
1795.8,7527.88
1797.68,7504.22
1799.56,7477.62
1801.44,7455.09
1803.32,7434.05
1805.19,7410.23
1807.07,7386.3
1808.94,7361.57
1810.82,7340.23
1812.69,7319.81
1814.57,7294.23
1816.44,7273.81
1818.31,7250.81
1820.18,7233.78
1822.05,7211.9
1823.92,7197.59
1825.79,7179.53
1827.66,7158.55
1829.53,7140.06
1831.39,7122.27
1833.26,7105.41
1835.12,7087.5
1836.99,7070.31
1838.85,7054.02
1840.71,7038.82
1842.58,7026.85
1844.44,7008.69
1846.3,6992.33
1848.16,6969.5
1850.02,6948.02
1851.87,6930.07
1853.73,6914.73
1855.59,6893.8
1857.44,6871.16
1859.3,6851.11
1861.15,6833.3
1863.01,6809.71
1864.86,6788.3
1866.71,6772.15
1868.56,6750.72
1870.41,6729.84
1872.26,6712.11
1874.11,6695.37
1875.96,6681.7
1877.81,6661.99
1879.66,6644.95
1881.5,6627.92
1883.35,6609.71
1885.19,6592.77
1887.04,6576.64
1888.88,6556.24
1890.72,6536.41
1892.56,6514.72
1894.41,6497.93
1896.25,6475.26
1898.09,6456.99
1899.92,6434.9
1901.76,6417.24
1903.6,6399.55
1905.44,6385.26
1907.27,6369.12
1909.11,6351.68
1910.94,6335.18
1912.77,6320.77
1914.61,6300.72
1916.44,6283.89
1918.27,6263.28
1920.1,6245.04
1921.93,6226.35
1923.76,6207.92
1925.59,6189.02
1927.41,6170.89
1929.24,6151.07
1931.07,6134.67
1932.89,6119.11
1934.72,6101.76
1936.54,6083.35
1938.36,6066.78
1940.19,6048.42
1942.01,6027.99
1943.83,6011.99
1945.65,5994.84
1947.47,5978.76
1949.29,5961.63
1951.1,5942.2
1952.92,5926.18
1954.74,5911.08
1956.55,5895.18
1958.37,5883.5
1960.18,5867.73
1961.99,5848.91
1963.81,5832.91
1965.62,5821.55
1967.43,5803.37
1969.24,5785.46
1971.05,5767.92
1972.86,5749.28
1974.67,5731.66
1976.47,5714.84
1978.28,5694.41
1980.09,5670.38
1981.89,5650.2
1983.7,5627.66
1985.5,5611.89
1987.3,5591.68
1989.11,5574.6
1990.91,5555.72
1992.71,5539.37
1994.51,5523.07
1996.31,5509.14
1998.11,5495.93
1999.9,5482.26
2001.7,5467.08
2003.5,5454.09
2005.29,5439.26
2007.09,5422.38
2008.88,5406.18
2010.67,5391.02
2012.47,5377.07
2014.26,5362.98
2016.05,5349.59
2017.84,5330.02
2019.63,5310.11
2021.42,5293.34
2023.21,5273.14
2024.99,5258.14
2026.78,5242.46
2028.57,5225.95
2030.35,5209.37
2032.14,5191.05
2033.92,5174.93
2035.7,5162.03
2037.48,5145.92
2039.27,5133.4
2041.05,5122.11
2042.83,5105.55
2044.61,5090.9
2046.38,5075.81
2048.16,5060.96
2049.94,5046.99
2051.71,5032.02
2053.49,5022.68
2055.27,5009.24
2057.04,4995.46
2058.81,4978.02
2060.59,4963.2
2062.36,4952.63
2064.13,4939.04
2065.9,4925.79
2067.67,4910.73
2069.44,4895.19
2071.21,4880.75
2072.97,4868.11
2074.74,4856.11
2076.51,4840.11
2078.27,4825.96
2080.04,4812.75
2081.8,4801.29
2083.56,4784.97
2085.32,4771.69
2087.09,4758.31
2088.85,4741.33
2090.61,4725.68
2092.37,4712.82
2094.12,4697.11
2095.88,4687.07
2097.64,4670.72
2099.4,4658.07
2101.15,4643.26
2102.91,4629.95
2104.66,4616.15
2106.41,4601.25
2108.17,4585.56
2109.92,4575.81
2111.67,4557.72
2113.42,4547.17
2115.17,4537.58
2116.92,4526.3
2118.67,4517.73
2120.42,4507.15
2122.16,4490.17
2123.91,4477.98
2125.65,4460.38
2127.4,4448.23
2129.14,4433.13
2130.89,4421.89
2132.63,4407.77
2134.37,4388.98
2136.11,4373
2137.85,4356.07
2139.59,4338.9
2141.33,4325.69
2143.07,4313.42
2144.81,4298.65
2146.54,4286.9
2148.28,4276.27
2150.01,4265.2
2151.75,4252.87
2153.48,4240.18
2155.22,4230.93
2156.95,4219.84
2158.68,4208.67
2160.41,4201.89
2162.14,4192.8
2163.87,4184.41
2165.6,4176.63
2167.33,4163.96
2169.05,4152.93
2170.78,4140.54
2172.51,4130.23
2174.23,4117.08
2175.96,4106.72
2177.68,4098.63
2179.4,4086.26
2181.12,4071.63
2182.85,4061.96
2184.57,4047.41
2186.29,4034.18
2188.01,4019.24
2189.72,4004.54
2191.44,3991.24
2193.16,3981.58
2194.87,3971.2
2196.59,3964.17
2198.31,3952.53
2200.02,3943.82
2201.73,3930.29
2203.45,3919.62
2205.16,3909.5
2206.87,3898.89
2208.58,3889.24
2210.29,3879.79
2212,3866.6
2213.71,3854.85
2215.41,3843.75
2217.12,3826.93
2218.83,3813.89
2220.53,3799.8
2222.24,3787.11
2223.94,3774.02
2225.64,3758.33
2227.35,3744.5
2229.05,3733.2
2230.75,3716.48
2232.45,3705.78
2234.15,3694.9
2235.85,3681.48
2237.55,3670.54
2239.24,3660.28
2240.94,3647.72
2242.64,3635.96
2244.33,3624.32
2246.03,3609.64
2247.72,3595.28
2249.41,3586.82
2251.11,3572.75
2252.8,3558.15
2254.49,3546.54
2256.18,3532.54
2257.87,3521.42
2259.56,3509.61
2261.25,3494.74
2262.93,3481.87
2264.62,3470.81
2266.31,3456.72
2267.99,3447.11
2269.68,3436.07
2271.36,3425.23
2273.04,3415.88
2274.73,3406
2276.41,3394.76
2278.09,3383.37
2279.77,3377.49
2281.45,3368.13
2283.13,3358.36
2284.8,3346.65
2286.48,3339.8
2288.16,3330.18
2289.83,3323.76
2291.51,3315.59
2293.18,3305.34
2294.86,3297.66
2296.53,3288.45
2298.2,3277.16
2299.88,3270.5
2301.55,3258.38
2303.22,3245.19
2304.89,3236.45
2306.55,3226.63
2308.22,3217.98
2309.89,3210.99
2311.56,3198.03
2313.22,3191.48
2314.89,3182.56
2316.55,3173.15
2318.22,3163.36
2319.88,3154.06
2321.54,3149.85
2323.2,3140.88
2324.86,3133.51
2326.52,3126.28
2328.18,3116.71
2329.84,3109.27
2331.5,3100.58
2333.16,3089.74
2334.81,3082.07
2336.47,3070.66
2338.12,3059.68
2339.78,3053.41
2341.43,3044.42
2343.09,3033.42
2344.74,3027.98
2346.39,3026.34
2348.04,3015.04
2349.69,3006.6
2351.34,2997.5
2352.99,2988.85
2354.64,2980.42
2356.28,2974.43
2357.93,2964.41
2359.58,2956.36
2361.22,2952.55
2362.87,2945.11
2364.51,2936.89
2366.15,2931.8
2367.8,2923.4
2369.44,2916.81
2371.08,2909.23
2372.72,2896.72
2374.36,2885.78
2376,2875.92
2377.64,2870.05
2379.27,2863.12
2380.91,2853.85
2382.55,2845.76
2384.18,2839.28
2385.82,2832.53
2387.45,2825.23
2389.08,2815.25
2390.71,2807.35
2392.35,2799.33
2393.98,2790.49
2395.61,2787.09
2397.24,2783.97
2398.87,2774.23
2400.49,2770.74
2402.12,2762.5
2403.75,2755.64
2405.37,2749.54
2407,2743.99
2408.62,2733.66
2410.25,2727.02
2411.87,2718.33
2413.49,2702.04
2415.12,2692.28
2416.74,2682.57
2418.36,2673.03
2419.98,2664.13
2421.6,2658.96
2423.21,2649.81
2424.83,2640.93
2426.45,2631.93
2428.07,2620.33
2429.68,2610.26
2431.3,2601.49
2432.91,2591.04
2434.52,2581.36
2436.14,2573.6
2437.75,2566.94
2439.36,2560.67
2440.97,2556.19
2442.58,2547.93
2444.19,2535.32
2445.8,2529.46
2447.4,2520.07
2449.01,2513.41
2450.62,2505.58
2452.22,2497.6
2453.83,2490.46
2455.43,2481.85
2457.04,2477.05
2458.64,2472.8
2460.24,2466.15
2461.84,2455.56
2463.44,2444.13
2465.04,2441.38
2466.64,2431.02
2468.24,2423.5
2469.84,2413.5
2471.44,2403.52
2473.03,2393.41
2474.63,2392.28
2476.22,2386.06
2477.82,2379.79
2479.41,2376.22
2481,2371.02
2482.6,2364.59
2484.19,2362.2
2485.78,2357.59
2487.37,2347.62
2488.96,2339.08
2490.55,2337.15
2492.14,2334.33
2493.72,2327.89
2495.31,2325.19
2496.9,2322.24
2498.48,2314.78
2500.07,2313.42
2501.65,2308.38
2503.23,2302.5
2504.82,2308.77
2506.4,2301.79
2507.98,2298.49
2509.56,2293.56
2511.14,2290.73
2512.72,2288.9
2514.3,2285.33
2515.87,2275.5
2517.45,2268.9
2519.03,2265.11
2520.6,2261.66
2522.18,2253.42
2523.75,2246.88
2525.32,2241.44
2526.9,2236.08
2528.47,2233.59
2530.04,2229.43
2531.61,2225.62
2533.18,2222.18
2534.75,2220.4
2536.32,2218.37
2537.89,2214.23
2539.45,2205.34
2541.02,2199.89
2542.59,2197.35
2544.15,2192.67
2545.72,2188.72
2547.28,2187.5
2548.84,2182.06
2550.41,2177.41
2551.97,2171.33
2553.53,2167.18
2555.09,2160.44
2556.65,2157.3
2558.21,2155.68
2559.76,2149.79
2561.32,2145.18
2562.88,2141.05
2564.43,2134.29
2565.99,2131.41
2567.54,2128.6
2569.1,2112.87
2570.65,2109.01
2572.2,2106.04
2573.76,2103.39
2575.31,2098.13
2576.86,2097.67
2578.41,2093.03
2579.96,2093.08
2581.51,2088.83
2583.05,2085.99
2584.6,2085.06
2586.15,2081.15
2587.69,2077.79
2589.24,2076.3
2590.78,2071.54
2592.33,2068.59
2593.87,2065.75
2595.41,2060.29
2596.95,2058.68
2598.49,2056.41
2600.03,2054.75
2601.57,2050.93
2603.11,2048.38
2604.65,2048.41
2606.19,2041.54
2607.72,2039.15
2609.26,2034.24
2610.8,2032.08
2612.33,2027.59
2613.86,2031.54
2615.4,2030.82
2616.93,2027.85
2618.46,2024.63
2619.99,2019.29
2621.52,2018.07
2623.05,2017.02
2624.58,2010.76
2626.11,2011.37
2627.64,2008.59
2629.17,2004.18
2630.69,2003.33
2632.22,2001.85
2633.74,1997.77
2635.27,1990.7
2636.79,1988.61
2638.32,1986.02
2639.84,1979.06
2641.36,1978.44
2642.88,1978.33
2644.4,1977.43
2645.92,1974.92
2647.44,1970.38
2648.96,1974.59
2650.47,1972.02
2651.99,1966.91
2653.51,1964.41
2655.02,1959.79
2656.54,1956.35
2658.05,1956.27
2659.57,1949.88
2661.08,1943.93
2662.59,1944.02
2664.1,1943.83
2665.61,1944.02
2667.12,1941.15
2668.63,1939.41
2670.14,1940.02
2671.65,1943.24
2673.16,1940.02
2674.66,1940.99
2676.17,1935.28
2677.67,1933.87
2679.18,1934.07
2680.68,1935.98
2682.18,1935.63
2683.69,1933.19
2685.19,1934.3
2686.69,1939.61
2688.19,1937.76
2689.69,1941.24
2691.19,1943.33
2692.69,1941.58
2694.19,1945.65
2695.68,1949.39
2697.18,1951.93
2698.68,1954.61
2700.17,1954.63
2701.66,1953.76
2703.16,1951.99
2704.65,1949.12
2706.14,1946.05
2707.64,1940.72
2709.13,1939.62
2710.62,1932.57
2712.11,1930.21
2713.59,1930.28
2715.08,1928.23
2716.57,1924.03
2718.06,1917.73
2719.54,1911.98
2721.03,1910.93
2722.51,1910.89
2724,1900.14
2725.48,1892.02
2726.96,1886.71
2728.45,1878.57
2729.93,1874.69
2731.41,1863.37
2732.89,1852.88
2734.37,1847.02
2735.85,1839.81
2737.33,1830.06
2738.8,1822.98
2740.28,1816.08
2741.76,1807.17
2743.23,1796.13
2744.71,1788.89
2746.18,1779.41
2747.65,1769.95
2749.13,1760.81
2750.6,1749.48
2752.07,1740.98
2753.54,1733.36
2755.01,1721.46
2756.48,1712.56
2757.95,1707.2
2759.42,1699.46
2760.88,1690.86
2762.35,1687.37
2763.82,1683.72
2765.28,1679.01
2766.75,1674.68
2768.21,1675.24
2769.67,1671.41
2771.14,1668.11
2772.6,1665.2
2774.06,1662.67
2775.52,1664.33
2776.98,1668.83
2778.44,1670.43
2779.9,1673.49
2781.35,1675.12
2782.81,1676.5
2784.27,1681.31
2785.72,1686.15
2787.18,1692.57
2788.63,1702.52
2790.09,1711.45
2791.54,1724.99
2792.99,1736.92
2794.45,1748.61
2795.9,1763.46
2797.35,1780.11
2798.8,1800.16
2800.25,1818.63
2801.69,1840.99
2803.14,1870.27
2804.59,1899.38
2806.04,1929.15
2807.48,1962.93
2808.93,2006.56
2810.37,2056.93
2811.81,2111.78
2813.26,2173.77
2814.7,2243.94
2816.14,2321.61
2817.58,2407.19
2819.02,2495.95
2820.46,2595.71
2821.9,2694.98
2823.34,2793.43
2824.78,2894.75
2826.22,3001.11
2827.65,3103.24
2829.09,3202.83
2830.52,3299.48
2831.96,3397.94
2833.39,3493.2
2834.82,3584.41
2836.26,3669.86
2837.69,3758.93
2839.12,3849.3
2840.55,3937.52
2841.98,4027.76
2843.41,4118.78
2844.84,4209.1
2846.27,4294.47
2847.69,4382.23
2849.12,4471.5
2850.55,4560.87
2851.97,4650.15
2853.39,4738.41
2854.82,4828.76
2856.24,4917.37
2857.66,5004.98
2859.09,5091.4
2860.51,5174.44
2861.93,5256.24
2863.35,5334.31
2864.77,5412.09
2866.19,5485.17
2867.6,5553.71
2869.02,5614.28
2870.44,5669.21
2871.85,5717.21
2873.27,5772.46
2874.68,5800.82
2876.1,5826.98
2877.51,5842.2
2878.92,5847.95
2880.33,5850.72
2881.74,5854.48
2883.16,5856.1
2884.57,5852.58
2885.97,5852.53
2887.38,5851.62
2888.79,5854.08
2890.2,5850.67
2891.6,5851.48
2893.01,5857.37
2894.42,5862.74
2895.82,5870.11
2897.22,5873.93
2898.63,5876.24
2900.03,5876.2
2901.43,5876.82
2902.83,5872.93
2904.23,5871.06
2905.63,5866.85
2907.03,5857.23
2908.43,5841.7
2909.83,5822.97
2911.23,5800.91
2912.62,5767.99
