Wavenumber [cm-1],Raman Intensity
1295.49,19609.89
1297.56,19618.69
1299.64,19623.41
1301.71,19627.9
1303.79,19635.38
1305.86,19634.69
1307.93,19631.26
1310,19635.34
1312.07,19637.58
1314.14,19638.72
1316.21,19636.14
1318.28,19632.46
1320.34,19623.28
1322.41,19619.74
1324.47,19615.1
1326.54,19608.37
1328.6,19599.37
1330.66,19588.68
1332.73,19579.23
1334.79,19571.35
1336.85,19562.23
1338.91,19551.33
1340.97,19543.73
1343.03,19533.86
1345.08,19516.8
1347.14,19499.46
1349.19,19485
1351.25,19468.1
1353.3,19455.85
1355.36,19442.61
1357.41,19417.51
1359.46,19395.87
1361.51,19368.24
1363.56,19337.94
1365.61,19301.51
1367.66,19268.2
1369.71,19226.55
1371.76,19182.15
1373.8,19136.18
1375.85,19086.04
1377.89,19030.23
1379.94,18977.93
1381.98,18927.13
1384.02,18873.49
1386.07,18829.93
1388.11,18769.62
1390.15,18711.51
1392.19,18655.05
1394.22,18595.22
1396.26,18539.06
1398.3,18484.82
1400.34,18432.86
1402.37,18386.5
1404.41,18342.92
1406.44,18298.45
1408.47,18256.72
1410.51,18219.82
1412.54,18178.69
1414.57,18144.62
1416.6,18112.56
1418.63,18080.55
1420.66,18047.36
1422.68,18017.8
1424.71,17980.46
1426.74,17942.23
1428.76,17903.84
1430.79,17863.23
1432.81,17818.39
1434.83,17769.22
1436.85,17717.32
1438.88,17661.94
1440.9,17612.63
1442.92,17559.56
1444.94,17501.83
1446.95,17445.88
1448.97,17391.34
1450.99,17334.01
1453,17276.89
1455.02,17224.3
1457.03,17169
1459.05,17112.62
1461.06,17058.07
1463.07,17001.48
1465.08,16942.67
1467.09,16886.63
1469.1,16818.53
1471.11,16763.51
1473.12,16709.98
1475.13,16656.43
1477.13,16606.41
1479.14,16553.08
1481.15,16496.41
1483.15,16445.75
1485.15,16390.85
1487.16,16335.59
1489.16,16276.45
1491.16,16211.29
1493.16,16150.02
1495.16,16088.14
1497.16,16023.66
1499.16,15956.07
1501.15,15890.07
1503.15,15828.65
1505.15,15762.66
1507.14,15701.98
1509.14,15644.98
1511.13,15588.59
1513.12,15537.06
1515.11,15486.2
1517.1,15443.59
1519.09,15400.5
1521.08,15359.33
1523.07,15318.25
1525.06,15281.26
1527.05,15252.1
1529.03,15214.6
1531.02,15183.39
1533.01,15150.77
1534.99,15118.53
1536.97,15086.37
1538.96,15056.87
1540.94,15027.79
1542.92,15002.18
1544.9,14972.31
1546.88,14948.15
1548.86,14922.43
1550.84,14900.33
1552.81,14876.07
1554.79,14854.15
1556.76,14831.32
1558.74,14807.85
1560.71,14790.97
1562.69,14771.8
1564.66,14749.73
1566.63,14726.98
1568.6,14699.99
1570.57,14679.85
1572.54,14659.68
1574.51,14631.42
1576.48,14606.43
1578.45,14578.41
1580.41,14551.29
1582.38,14519.97
1584.34,14489.28
1586.31,14463.24
1588.27,14435.31
1590.23,14408.2
1592.19,14386.39
1594.16,14359.5
1596.12,14338.35
1598.07,14311.4
1600.03,14286.11
1601.99,14262.1
1603.95,14237.11
1605.9,14215.14
1607.86,14188.93
1609.82,14168.04
1611.77,14144.07
1613.72,14116.54
1615.68,14095.88
1617.63,14070.79
1619.58,14042.29
1621.53,14017.02
1623.48,13986.11
1625.43,13961.77
1627.37,13933.79
1629.32,13902.37
1631.27,13872.23
1633.21,13843.63
1635.16,13810.57
1637.1,13781.69
1639.05,13751.68
1640.99,13719.33
1642.93,13689.75
1644.87,13659.44
1646.81,13633.65
1648.75,13605.35
1650.69,13574.2
1652.63,13550.83
1654.56,13525.28
1656.5,13497.1
1658.44,13470.46
1660.37,13439.15
1662.31,13416.23
1664.24,13389.32
1666.17,13358.89
1668.1,13330.54
1670.03,13298.46
1671.96,13263.57
1673.89,13235.93
1675.82,13200.85
1677.75,13169.15
1679.68,13140.13
1681.6,13106.98
1683.53,13078.37
1685.46,13047.97
1687.38,13018.96
1689.3,12993.41
1691.23,12966.7
1693.15,12942.24
1695.07,12908.79
1696.99,12881.99
1698.91,12857.72
1700.83,12829.63
1702.75,12801.08
1704.66,12771.14
1706.58,12737.77
1708.5,12708.59
1710.41,12673.95
1712.32,12643.78
1714.24,12613.67
1716.15,12580.62
1718.06,12547.52
1719.97,12515.93
1721.88,12486.67
1723.79,12455.59
1725.7,12422.63
1727.61,12396.44
1729.52,12372.48
1731.43,12345.54
1733.33,12318.15
1735.24,12292.18
1737.14,12264.61
1739.04,12243.3
1740.95,12216.39
1742.85,12189.01
1744.75,12167.59
1746.65,12139.59
1748.55,12113.73
1750.45,12091.9
1752.35,12059.74
1754.25,12032.03
1756.14,12007.98
1758.04,11978.06
1759.93,11949.67
1761.83,11922.06
1763.72,11894.82
1765.61,11865.45
1767.51,11839.68
1769.4,11810.36
1771.29,11786.82
1773.18,11767.45
1775.07,11739.74
1776.96,11713.51
1778.84,11689.72
1780.73,11668.77
1782.62,11648.19
1784.5,11630.35
1786.39,11612.59
1788.27,11597.75
1790.15,11573.4
1792.04,11554.85
1793.92,11538.48
1795.8,11514.26
1797.68,11490.27
1799.56,11461.69
1801.44,11436.67
1803.32,11409.38
1805.19,11379.73
1807.07,11349.74
1808.94,11319.41
1810.82,11290.09
1812.69,11265.11
1814.57,11239.65
1816.44,11215.84
1818.31,11190.46
1820.18,11171.63
1822.05,11146.22
1823.92,11128.74
1825.79,11107.37
1827.66,11083.86
1829.53,11062.29
1831.39,11040.59
1833.26,11022.17
1835.12,10999.63
1836.99,10978.81
1838.85,10957.76
1840.71,10933.78
1842.58,10913.37
1844.44,10886.95
1846.3,10860.93
1848.16,10828.48
1850.02,10798.63
1851.87,10772.76
1853.73,10750.33
1855.59,10723.24
1857.44,10697.21
1859.3,10671.19
1861.15,10647.6
1863.01,10619.13
1864.86,10592.16
1866.71,10572.41
1868.56,10547.38
1870.41,10519.84
1872.26,10498.21
