X (RT/min),Y (Intensity)
14.28,217105.26315789483
14.29,364176.57045840425
14.3,368845.50084889634
14.32,368845.50084889634
14.33,371179.9660441424
14.34,371179.9660441424
14.35,371179.9660441424
14.36,368845.50084889634
14.38,364176.57045840425
14.39,184422.7504244484
14.4,100382.00339558581
14.41,72368.42105263146
14.42,56027.16468590824
14.44,44354.83870967757
14.45,44354.83870967757
14.46,42020.37351443153
14.47,42020.37351443153
14.48,44354.83870967757
14.49,602292.0203735144
14.51,1020161.2903225806
14.52,1424023.76910017
14.53,2238752.1222410863
14.54,2271434.634974533
14.55,2271434.634974533
14.57,2273769.1001697793
14.58,2271434.634974533
14.59,2271434.634974533
14.6,2269100.1697792867
14.61,2213073.0050933785
14.63,1550084.8896434635
14.64,1064516.129032258
14.65,508913.41256366717
14.66,158743.6332767401
14.67,46689.30390492361
14.68,46689.30390492361
14.7,49023.76910016965
14.71,60696.09507640079
14.72,63030.56027164683
14.73,65365.02546689287
14.74,65365.02546689287
14.76,65365.02546689287
14.77,65365.02546689287
14.78,151740.23769100197
14.79,156409.16808149405
14.8,158743.6332767401
14.82,158743.6332767401
14.83,158743.6332767401
14.84,158743.6332767401
14.85,156409.16808149405
14.86,151740.23769100197
14.88,60696.09507640079
14.89,84040.74702886213
14.9,375848.8964346349
14.91,382852.2920203735
14.92,385186.75721562
14.93,385186.75721562
14.95,385186.75721562
14.96,387521.22241086606
14.97,387521.22241086606
14.98,385186.75721562
14.99,340831.918505942
15.01,149405.77249575546
15.02,93378.60780984722
15.03,67699.49066213891
15.04,49023.76910016965
15.05,46689.30390492361
15.07,44354.83870967757
15.08,44354.83870967757
15.09,44354.83870967757
15.1,46689.30390492361
15.11,497241.0865874365
15.12,674660.4414261461
15.14,676994.9066213921
15.15,679329.3718166386
15.16,679329.3718166386
15.17,679329.3718166386
15.18,676994.9066213921
15.2,676994.9066213921
15.21,672325.9762308998
15.22,583616.2988115451
15.23,186757.21561969444
15.24,154074.702886248
15.26,156409.16808149405
15.27,58361.629881154746
15.28,189091.68081494048
15.29,191426.14601018652
15.3,193760.61120543303
15.32,193760.61120543303
15.33,193760.61120543303
15.34,193760.61120543303
15.35,189091.68081494048
15.36,88709.67741935467
15.37,53692.6994906622
15.39,44354.83870967757
15.4,44354.83870967757
15.41,42020.37351443153
15.42,39685.90831918502
15.43,39685.90831918502
15.45,46689.30390492361
15.46,58361.629881154746
15.47,100382.00339558581
15.48,667657.0458404073
15.49,1302631.5789473685
15.51,1890916.8081494058
15.52,2451188.455008489
15.53,2579584.040747029
15.54,2581918.505942275
15.55,2581918.505942275
15.56,2581918.505942275
15.58,2579584.040747029
15.59,2579584.040747029
15.6,2572580.64516129
15.61,1967954.1595925298
15.62,1484719.8641765704
15.64,894100.169779287
15.65,88709.67741935467
15.66,63030.56027164683
15.67,53692.6994906622
15.68,49023.76910016965
15.7,44354.83870967757
15.71,42020.37351443153
15.72,42020.37351443153
15.73,161078.0984719866
15.74,163412.56366723264
15.76,163412.56366723264
15.77,163412.56366723264
15.78,163412.56366723264
15.79,163412.56366723264
15.8,161078.0984719866
15.81,151740.23769100197
15.83,112054.32937181694
15.84,102716.46859083185
15.85,126061.12054329365
15.86,765704.584040747
15.87,775042.4448217317
15.89,777376.9100169777
15.9,779711.3752122242
15.91,779711.3752122242
15.92,777376.9100169777
15.93,777376.9100169777
15.95,772707.9796264856
15.96,541595.9252971136
15.97,121392.19015280111
15.98,60696.09507640079
15.99,46689.30390492361
16.0,44354.83870967757
16.02,44354.83870967757
16.03,42020.37351443153
16.04,42020.37351443153
16.05,44354.83870967757
16.06,44354.83870967757
16.08,44354.83870967757
16.09,42020.37351443153
16.1,42020.37351443153
16.11,39685.90831918502
16.12,39685.90831918502
16.14,35016.977928692475
16.15,32682.512733446434
16.16,32682.512733446434
16.17,35016.977928692475
16.18,32682.512733446434
16.2,32682.512733446434
16.21,32682.512733446434
16.22,32682.512733446434
16.23,32682.512733446434
16.24,32682.512733446434
16.25,32682.512733446434
16.27,32682.512733446434
16.28,49023.76910016965
16.29,133064.51612903224
16.3,137733.44651952432
16.31,140067.91171477083
16.33,140067.91171477083
16.34,140067.91171477083
16.35,140067.91171477083
16.36,137733.44651952432
16.37,137733.44651952432
16.39,130730.0509337862
16.4,65365.02546689287
16.41,44354.83870967757
16.42,42020.37351443153
16.43,37351.44312393898
16.44,37351.44312393898
16.46,37351.44312393898
16.47,37351.44312393898
16.48,35016.977928692475
16.49,35016.977928692475
16.5,35016.977928692475
16.52,35016.977928692475
16.53,35016.977928692475
16.54,35016.977928692475
16.55,35016.977928692475
16.56,35016.977928692475
16.58,37351.44312393898
16.59,39685.90831918502
16.6,44354.83870967757
16.61,46689.30390492361
16.62,53692.6994906622
16.63,60696.09507640079
16.65,60696.09507640079
16.66,63030.56027164683
16.67,63030.56027164683
16.68,63030.56027164683
16.69,63030.56027164683
16.71,60696.09507640079
16.72,58361.629881154746
16.73,46689.30390492361
16.74,42020.37351443153
16.75,32682.512733446434
16.77,32682.512733446434
16.78,35016.977928692475
16.79,37351.44312393898
16.8,37351.44312393898
16.81,37351.44312393898
16.83,37351.44312393898
16.84,39685.90831918502
16.85,44354.83870967757
16.86,49023.76910016965
16.87,51358.23429541569
16.88,53692.6994906622
16.9,53692.6994906622
16.91,51358.23429541569
16.92,51358.23429541569
16.93,46689.30390492361
16.94,44354.83870967757
16.96,44354.83870967757
16.97,39685.90831918502
16.98,37351.44312393898
16.99,37351.44312393898
17.0,37351.44312393898
17.02,37351.44312393898
17.03,37351.44312393898
17.04,37351.44312393898
17.05,37351.44312393898
17.06,37351.44312393898
17.07,37351.44312393898
17.09,37351.44312393898
17.1,37351.44312393898
17.11,37351.44312393898
17.12,37351.44312393898
17.13,35016.977928692475
17.15,35016.977928692475
17.16,35016.977928692475
17.17,37351.44312393898
17.18,37351.44312393898
17.19,37351.44312393898
17.21,37351.44312393898
17.22,37351.44312393898
17.23,35016.977928692475
17.24,35016.977928692475
17.25,35016.977928692475
17.27,35016.977928692475
17.28,35016.977928692475
17.29,37351.44312393898
17.3,37351.44312393898
17.31,37351.44312393898
17.32,42020.37351443153
17.34,51358.23429541569
17.35,70033.95585738542
17.36,105050.93378607789
17.37,107385.3989813244
17.38,107385.3989813244
17.4,107385.3989813244
17.41,107385.3989813244
17.42,107385.3989813244
17.43,105050.93378607789
17.44,100382.00339558581
17.46,77037.351443124
17.47,63030.56027164683
17.48,49023.76910016965
17.49,44354.83870967757
17.5,42020.37351443153
17.51,42020.37351443153
17.53,44354.83870967757
17.54,44354.83870967757
17.55,44354.83870967757
17.56,256791.17147707986
17.57,259125.6366723259
17.59,261460.1018675724
17.6,261460.1018675724
17.61,261460.1018675724
17.62,259125.6366723259
17.63,256791.17147707986
17.65,245118.84550084872
17.66,105050.93378607789
17.67,44354.83870967757
17.68,44354.83870967757
17.69,44354.83870967757
17.71,46689.30390492361
17.72,46689.30390492361
17.73,44354.83870967757
17.74,44354.83870967757
17.75,44354.83870967757
17.76,44354.83870967757
17.78,42020.37351443153
17.79,35016.977928692475
17.8,32682.512733446434
17.81,35016.977928692475
17.82,35016.977928692475
17.84,37351.44312393898
17.85,37351.44312393898
17.86,39685.90831918502
17.87,46689.30390492361
17.88,53692.6994906622
17.9,56027.16468590824
17.91,56027.16468590824
17.92,56027.16468590824
17.93,56027.16468590824
17.94,56027.16468590824
17.95,56027.16468590824
17.97,53692.6994906622
17.98,42020.37351443153
17.99,65365.02546689287
18.0,70033.95585738542
18.01,72368.42105263146
18.03,72368.42105263146
18.04,72368.42105263146
18.05,72368.42105263146
18.06,70033.95585738542
18.07,63030.56027164683
18.09,56027.16468590824
18.1,51358.23429541569
18.11,51358.23429541569
18.12,51358.23429541569
18.13,49023.76910016965
18.15,49023.76910016965
18.16,49023.76910016965
18.17,46689.30390492361
18.18,46689.30390492361
18.19,46689.30390492361
18.2,44354.83870967757
18.22,39685.90831918502
18.23,39685.90831918502
18.24,39685.90831918502
18.25,39685.90831918502
18.26,39685.90831918502
18.28,39685.90831918502
18.29,39685.90831918502
18.3,37351.44312393898
18.31,39685.90831918502
18.32,39685.90831918502
18.34,39685.90831918502
18.35,39685.90831918502
18.36,39685.90831918502
18.37,39685.90831918502
18.38,39685.90831918502
18.39,39685.90831918502
18.41,37351.44312393898
18.42,37351.44312393898
18.43,37351.44312393898
18.44,37351.44312393898
18.45,37351.44312393898
18.47,35016.977928692475
18.48,37351.44312393898
18.49,37351.44312393898
18.5,39685.90831918502
18.51,116723.25976230903
18.53,163412.56366723264
18.54,268463.4974533105
18.55,373514.4312393889
18.56,375848.8964346349
18.57,375848.8964346349
18.59,378183.36162988096
18.6,378183.36162988096
18.61,375848.8964346349
18.62,375848.8964346349
18.63,368845.50084889634
18.64,247453.31069609476
18.66,105050.93378607789
18.67,67699.49066213891
18.68,65365.02546689287
18.69,65365.02546689287
18.7,67699.49066213891
18.72,67699.49066213891
18.73,67699.49066213891
18.74,65365.02546689287
18.75,63030.56027164683
18.76,53692.6994906622
18.78,51358.23429541569
18.79,51358.23429541569
18.8,46689.30390492361
18.81,42020.37351443153
18.82,37351.44312393898
18.83,37351.44312393898
18.85,37351.44312393898
18.86,37351.44312393898
18.87,37351.44312393898
18.88,37351.44312393898
18.89,37351.44312393898
18.91,37351.44312393898
18.92,37351.44312393898
18.93,39685.90831918502
18.94,39685.90831918502
18.95,42020.37351443153
18.97,42020.37351443153
18.98,42020.37351443153
18.99,42020.37351443153
19.0,42020.37351443153
19.01,42020.37351443153
19.02,39685.90831918502
19.04,39685.90831918502
19.05,37351.44312393898
19.06,37351.44312393898
19.07,37351.44312393898
19.08,37351.44312393898
19.1,37351.44312393898
19.11,37351.44312393898
19.12,37351.44312393898
19.13,39685.90831918502
19.14,49023.76910016965
19.16,63030.56027164683
19.17,65365.02546689287
19.18,67699.49066213891
19.19,67699.49066213891
19.2,65365.02546689287
19.22,65365.02546689287
19.23,65365.02546689287
19.24,93378.60780984722
19.25,100382.00339558581
19.26,102716.46859083185
19.27,102716.46859083185
19.29,100382.00339558581
19.3,100382.00339558581
19.31,100382.00339558581
19.32,98047.53820033977
19.33,63030.56027164683
19.35,56027.16468590824
19.36,49023.76910016965
19.37,49023.76910016965
19.38,46689.30390492361
19.39,44354.83870967757
19.41,44354.83870967757
19.42,44354.83870967757
19.43,46689.30390492361
19.44,60696.09507640079
19.45,67699.49066213891
19.46,70033.95585738542
19.48,70033.95585738542
19.49,70033.95585738542
19.5,70033.95585738542
19.51,65365.02546689287
19.52,58361.629881154746
19.54,60696.09507640079
19.55,60696.09507640079
19.56,60696.09507640079
19.57,60696.09507640079
19.58,63030.56027164683
19.6,63030.56027164683
19.61,63030.56027164683
19.62,63030.56027164683
19.63,63030.56027164683
19.64,60696.09507640079
19.66,58361.629881154746
19.67,58361.629881154746
19.68,51358.23429541569
19.69,42020.37351443153
19.7,42020.37351443153
19.71,42020.37351443153
19.73,161078.0984719866
19.74,868421.0526315789
19.75,910441.4261460102
19.76,910441.4261460102
19.77,912775.8913412562
19.79,912775.8913412562
19.8,912775.8913412562
19.81,910441.4261460102
19.82,905772.4957555179
19.83,634974.5331069608
19.85,179753.82003395585
19.86,74702.88624787796
19.87,49023.76910016965
19.88,44354.83870967757
19.89,44354.83870967757
19.9,44354.83870967757
19.92,42020.37351443153
19.93,37351.44312393898
19.94,35016.977928692475
19.95,37351.44312393898
19.96,39685.90831918502
19.98,44354.83870967757
19.99,46689.30390492361
20.0,49023.76910016965
20.01,49023.76910016965
20.02,49023.76910016965
20.04,49023.76910016965
20.05,49023.76910016965
20.06,46689.30390492361
20.07,46689.30390492361
20.08,42020.37351443153
20.1,39685.90831918502
20.11,39685.90831918502
20.12,39685.90831918502
20.13,39685.90831918502
20.14,39685.90831918502
20.15,37351.44312393898
20.17,39685.90831918502
20.18,42020.37351443153
20.19,44354.83870967757
20.2,46689.30390492361
20.21,126061.12054329365
20.23,158743.6332767401
20.24,163412.56366723264
20.25,163412.56366723264
20.26,165747.02886247868
20.27,165747.02886247868
20.29,163412.56366723264
20.3,156409.16808149405
20.31,102716.46859083185
20.32,46689.30390492361
20.33,42020.37351443153
20.34,39685.90831918502
20.36,39685.90831918502
20.37,39685.90831918502
20.38,39685.90831918502
20.39,39685.90831918502
20.4,39685.90831918502
20.42,39685.90831918502
20.43,39685.90831918502
20.44,42020.37351443153
20.45,44354.83870967757
20.46,44354.83870967757
20.48,44354.83870967757
20.49,42020.37351443153
20.5,46689.30390492361
20.51,46689.30390492361
20.52,46689.30390492361
20.54,49023.76910016965
20.55,46689.30390492361
20.56,49023.76910016965
20.57,46689.30390492361
20.58,46689.30390492361
20.59,44354.83870967757
20.61,44354.83870967757
20.62,44354.83870967757
20.63,42020.37351443153
20.64,39685.90831918502
20.65,39685.90831918502
20.67,39685.90831918502
20.68,39685.90831918502
20.69,39685.90831918502
20.7,39685.90831918502
20.71,39685.90831918502
20.73,42020.37351443153
20.74,65365.02546689287
20.75,144736.84210526338
20.76,343166.3837011885
20.77,620967.7419354841
20.78,1218590.831918506
20.8,1223259.7623089983
20.81,1223259.7623089983
20.82,1225594.2275042445
20.83,1223259.7623089983
20.84,1223259.7623089983
20.86,1220925.2971137522
20.87,1213921.9015280134
20.88,798387.0967741935
20.89,441213.92190152826
20.9,200764.00679117162
20.92,119057.72495755507
20.93,70033.95585738542
20.94,51358.23429541569
20.95,44354.83870967757
20.96,44354.83870967757
20.98,44354.83870967757
20.99,44354.83870967757
21.0,42020.37351443153
21.01,39685.90831918502
21.02,37351.44312393898
21.03,37351.44312393898
21.05,37351.44312393898
21.06,37351.44312393898
21.07,39685.90831918502
21.08,39685.90831918502
21.09,39685.90831918502
21.11,39685.90831918502
21.12,39685.90831918502
21.13,37351.44312393898
21.14,37351.44312393898
21.15,37351.44312393898
21.17,37351.44312393898
21.18,37351.44312393898
21.19,39685.90831918502
21.2,39685.90831918502
21.21,39685.90831918502
21.22,39685.90831918502
21.24,39685.90831918502
21.25,39685.90831918502
21.26,39685.90831918502
21.27,39685.90831918502
21.28,39685.90831918502
21.3,39685.90831918502
21.31,39685.90831918502
21.32,39685.90831918502
21.33,39685.90831918502
21.34,39685.90831918502
21.36,39685.90831918502
21.37,39685.90831918502
21.38,39685.90831918502
21.39,39685.90831918502
21.4,39685.90831918502
21.41,39685.90831918502
21.43,56027.16468590824
21.44,119057.72495755507
21.45,354838.70967741916
21.46,368845.50084889634
21.47,371179.9660441424
21.49,371179.9660441424
21.5,371179.9660441424
21.51,371179.9660441424
21.52,371179.9660441424
21.53,368845.50084889634
21.55,331494.0577249578
21.56,151740.23769100197
21.57,60696.09507640079
21.58,49023.76910016965
21.59,46689.30390492361
21.61,46689.30390492361
21.62,44354.83870967757
21.63,42020.37351443153
21.64,42020.37351443153
21.65,44354.83870967757
21.66,46689.30390492361
21.68,49023.76910016965
21.69,51358.23429541569
21.7,51358.23429541569
21.71,53692.6994906622
21.72,53692.6994906622
21.74,53692.6994906622
21.75,53692.6994906622
21.76,51358.23429541569
21.77,49023.76910016965
21.78,42020.37351443153
21.8,44354.83870967757
21.81,46689.30390492361
21.82,49023.76910016965
21.83,58361.629881154746
21.84,67699.49066213891
21.85,72368.42105263146
21.87,77037.351443124
21.88,77037.351443124
21.89,77037.351443124
21.9,77037.351443124
21.91,72368.42105263146
21.93,53692.6994906622
21.94,46689.30390492361
21.95,46689.30390492361
21.96,44354.83870967757
21.97,44354.83870967757
21.99,39685.90831918502
22.0,39685.90831918502
22.01,39685.90831918502
22.02,39685.90831918502
22.03,39685.90831918502
22.05,39685.90831918502
22.06,39685.90831918502
22.07,39685.90831918502
22.08,42020.37351443153
22.09,42020.37351443153
22.1,42020.37351443153
22.12,42020.37351443153
22.13,42020.37351443153
22.14,44354.83870967757
22.15,44354.83870967757
22.16,44354.83870967757
22.18,46689.30390492361
22.19,46689.30390492361
22.2,46689.30390492361
22.21,46689.30390492361
22.22,46689.30390492361
22.24,44354.83870967757
22.25,42020.37351443153
22.26,42020.37351443153
22.27,42020.37351443153
22.28,42020.37351443153
22.29,42020.37351443153
22.31,42020.37351443153
22.32,42020.37351443153
22.33,42020.37351443153
22.34,42020.37351443153
22.35,42020.37351443153
22.37,42020.37351443153
22.38,42020.37351443153
22.39,42020.37351443153
22.4,42020.37351443153
22.41,39685.90831918502
22.43,39685.90831918502
22.44,39685.90831918502
22.45,39685.90831918502
22.46,42020.37351443153
22.47,53692.6994906622
22.49,158743.6332767401
22.5,273132.4278438031
22.51,681663.8370118847
22.52,744694.3972835313
22.53,747028.8624787775
22.54,747028.8624787775
22.56,747028.8624787775
22.57,747028.8624787775
22.58,744694.3972835313
22.59,742359.9320882852
22.6,466893.0390492361
22.62,186757.21561969444
22.63,93378.60780984722
22.64,53692.6994906622
22.65,46689.30390492361
22.66,46689.30390492361
22.68,46689.30390492361
22.69,46689.30390492361
22.7,46689.30390492361
22.71,46689.30390492361
22.72,46689.30390492361
22.73,46689.30390492361
22.75,46689.30390492361
22.76,46689.30390492361
22.77,46689.30390492361
22.78,46689.30390492361
22.79,46689.30390492361
22.81,46689.30390492361
22.82,42020.37351443153
22.83,44354.83870967757
22.84,44354.83870967757
22.85,44354.83870967757
22.87,44354.83870967757
22.88,44354.83870967757
22.89,44354.83870967757
22.9,44354.83870967757
22.91,44354.83870967757
22.93,42020.37351443153
22.94,44354.83870967757
22.95,44354.83870967757
22.96,46689.30390492361
22.97,51358.23429541569
22.98,53692.6994906622
23.0,58361.629881154746
23.01,60696.09507640079
23.02,60696.09507640079
23.03,60696.09507640079
23.04,58361.629881154746
23.06,56027.16468590824
23.07,51358.23429541569
23.08,49023.76910016965
23.09,49023.76910016965
23.1,46689.30390492361
23.12,46689.30390492361
23.13,44354.83870967757
23.14,44354.83870967757
23.15,44354.83870967757
23.16,44354.83870967757
23.17,44354.83870967757
23.19,44354.83870967757
23.2,44354.83870967757
23.21,46689.30390492361
23.22,46689.30390492361
23.23,44354.83870967757
23.25,44354.83870967757
23.26,44354.83870967757
23.27,46689.30390492361
23.28,46689.30390492361
23.29,46689.30390492361
23.31,49023.76910016965
23.32,49023.76910016965
23.33,46689.30390492361
23.34,46689.30390492361
23.35,46689.30390492361
23.37,46689.30390492361
23.38,46689.30390492361
23.39,46689.30390492361
23.4,46689.30390492361
23.41,46689.30390492361
23.42,46689.30390492361
23.44,46689.30390492361
23.45,49023.76910016965
23.46,49023.76910016965
23.47,51358.23429541569
23.48,51358.23429541569
23.5,51358.23429541569
23.51,51358.23429541569
23.52,51358.23429541569
23.53,49023.76910016965
23.54,46689.30390492361
23.56,46689.30390492361
23.57,46689.30390492361
23.58,46689.30390492361
23.59,46689.30390492361
23.6,46689.30390492361
23.61,46689.30390492361
23.63,46689.30390492361
23.64,46689.30390492361
23.65,46689.30390492361
23.66,46689.30390492361
23.67,46689.30390492361
23.69,49023.76910016965
23.7,49023.76910016965
23.71,46689.30390492361
23.72,46689.30390492361
23.73,46689.30390492361
23.75,49023.76910016965
23.76,49023.76910016965
23.77,46689.30390492361
23.78,46689.30390492361
23.79,49023.76910016965
23.8,49023.76910016965
23.82,49023.76910016965
23.83,49023.76910016965
23.84,49023.76910016965
23.85,46689.30390492361
23.86,49023.76910016965
23.88,49023.76910016965
23.89,49023.76910016965
23.9,49023.76910016965
23.91,49023.76910016965
23.92,49023.76910016965
23.94,49023.76910016965
23.95,49023.76910016965
23.96,49023.76910016965
23.97,49023.76910016965
23.98,49023.76910016965
24.0,49023.76910016965
24.01,49023.76910016965
24.02,49023.76910016965
24.03,51358.23429541569
24.04,51358.23429541569
24.05,51358.23429541569
24.07,51358.23429541569
24.08,51358.23429541569
24.09,51358.23429541569
24.1,51358.23429541569
24.11,51358.23429541569
24.13,51358.23429541569
24.14,51358.23429541569
24.15,51358.23429541569
24.16,51358.23429541569
24.17,51358.23429541569
24.19,51358.23429541569
24.2,51358.23429541569
24.21,51358.23429541569
24.22,56027.16468590824
24.23,56027.16468590824
24.24,56027.16468590824
24.26,56027.16468590824
24.27,56027.16468590824
24.28,56027.16468590824
24.29,56027.16468590824
24.3,56027.16468590824
24.32,56027.16468590824
24.33,56027.16468590824
24.34,58361.629881154746
24.35,142402.37691001687
24.36,364176.57045840425
24.38,905772.4957555179
24.39,940789.4736842103
24.4,943123.9388794568
24.41,943123.9388794568
24.42,943123.9388794568
24.44,943123.9388794568
24.45,943123.9388794568
24.46,936120.5432937182
24.47,471561.9694397282
24.48,156409.16808149405
24.49,100382.00339558581
24.51,79371.81663837004
24.52,79371.81663837004
24.53,79371.81663837004
24.54,79371.81663837004
24.55,79371.81663837004
24.57,77037.351443124
24.58,72368.42105263146
24.59,65365.02546689287
24.6,65365.02546689287
24.61,65365.02546689287
24.63,63030.56027164683
24.64,63030.56027164683
24.65,60696.09507640079
24.66,60696.09507640079
24.67,60696.09507640079
24.68,60696.09507640079
24.7,58361.629881154746
24.71,58361.629881154746
24.72,58361.629881154746
24.73,58361.629881154746
24.74,58361.629881154746
24.76,58361.629881154746
24.77,58361.629881154746
24.78,58361.629881154746
24.79,58361.629881154746
