X (m/z),Y (Intensity)
10.0,23728.81355932166
10.99,142372.8813559323
11.04,142372.8813559323
11.08,142372.8813559323
11.13,94915.25423728819
11.18,94915.25423728819
11.23,94915.25423728819
11.27,94915.25423728819
11.32,71186.44067796576
11.37,94915.25423728819
11.42,545762.7118644067
11.46,569491.5254237292
11.51,3962711.8644067794
11.56,3986440.677966102
11.6,3962711.8644067794
11.65,118644.06779660986
11.7,118644.06779660986
11.75,118644.06779660986
11.79,522033.8983050851
11.84,522033.8983050851
11.89,474576.27118644095
11.93,166101.69491525396
11.98,142372.8813559323
12.03,901694.915254237
12.08,4318644.06779661
12.12,4342372.881355932
12.17,4318644.06779661
12.22,118644.06779660986
12.26,47457.62711864409
12.31,47457.62711864409
12.36,47457.62711864409
12.41,71186.44067796576
12.45,71186.44067796576
12.5,71186.44067796576
12.55,47457.62711864409
12.59,47457.62711864409
12.64,71186.44067796576
12.69,71186.44067796576
12.74,71186.44067796576
12.78,71186.44067796576
12.83,71186.44067796576
12.88,71186.44067796576
12.92,94915.25423728819
12.97,166101.69491525396
13.02,403389.83050847444
13.07,403389.83050847444
13.11,237288.13559322048
13.16,47457.62711864409
13.21,47457.62711864409
13.25,71186.44067796576
13.3,71186.44067796576
13.35,47457.62711864409
13.4,47457.62711864409
13.44,47457.62711864409
13.49,47457.62711864409
13.54,47457.62711864409
13.58,47457.62711864409
13.63,47457.62711864409
13.68,47457.62711864409
13.73,71186.44067796576
13.77,3440677.966101695
13.82,3440677.966101695
13.87,3416949.1525423727
13.92,94915.25423728819
13.96,71186.44067796576
14.01,71186.44067796576
14.06,47457.62711864409
14.1,47457.62711864409
14.15,47457.62711864409
14.2,47457.62711864409
14.25,47457.62711864409
14.29,593220.3389830508
14.34,1708474.5762711868
14.39,1708474.5762711868
14.43,1684745.7627118642
14.48,71186.44067796576
14.53,2135593.220338983
14.58,5742372.881355932
14.62,5742372.881355932
14.67,3061016.9491525423
14.72,118644.06779660986
14.76,142372.8813559323
14.81,142372.8813559323
14.86,94915.25423728819
14.91,569491.5254237292
14.95,711864.4067796607
15.0,711864.4067796607
15.05,94915.25423728819
15.09,94915.25423728819
15.14,996610.1694915253
15.19,1020338.9830508477
15.24,996610.1694915253
15.28,355932.20338983036
15.33,379661.01694915275
15.38,355932.20338983036
15.42,94915.25423728819
15.47,1186440.6779661016
15.52,6549152.542372881
15.57,6549152.542372881
15.61,6525423.728813559
15.66,118644.06779660986
15.71,213559.32203389806
15.75,379661.01694915275
15.8,355932.20338983036
15.85,2349152.5423728814
15.9,2372881.355932203
15.94,2349152.5423728814
15.99,71186.44067796576
16.04,118644.06779660986
16.08,142372.8813559323
16.13,118644.06779660986
16.18,47457.62711864409
16.23,47457.62711864409
16.27,166101.69491525396
16.32,189830.50847457637
16.37,166101.69491525396
16.42,71186.44067796576
16.46,47457.62711864409
16.51,47457.62711864409
16.56,71186.44067796576
16.6,71186.44067796576
16.65,94915.25423728819
16.7,71186.44067796576
16.75,47457.62711864409
16.79,47457.62711864409
16.84,118644.06779660986
16.89,118644.06779660986
16.93,71186.44067796576
16.98,47457.62711864409
17.03,47457.62711864409
17.08,47457.62711864409
17.12,47457.62711864409
17.17,47457.62711864409
17.22,71186.44067796576
17.26,47457.62711864409
17.31,118644.06779660986
17.36,142372.8813559323
17.41,118644.06779660986
17.45,94915.25423728819
17.5,94915.25423728819
17.55,94915.25423728819
17.59,94915.25423728819
17.64,71186.44067796576
17.69,47457.62711864409
17.74,47457.62711864409
17.78,47457.62711864409
17.83,71186.44067796576
17.88,71186.44067796576
17.92,94915.25423728819
17.97,166101.69491525396
18.02,142372.8813559323
18.07,71186.44067796576
18.11,47457.62711864409
18.16,47457.62711864409
18.21,47457.62711864409
18.25,47457.62711864409
18.3,47457.62711864409
18.35,47457.62711864409
18.4,47457.62711864409
18.44,47457.62711864409
18.49,213559.32203389806
18.54,1566101.6949152544
18.58,1566101.6949152544
18.63,189830.50847457637
18.68,166101.69491525396
18.73,94915.25423728819
18.77,71186.44067796576
18.82,71186.44067796576
18.87,71186.44067796576
18.92,47457.62711864409
18.96,71186.44067796576
19.01,71186.44067796576
19.06,47457.62711864409
19.1,71186.44067796576
19.15,450847.4576271185
19.2,474576.27118644095
19.25,379661.01694915275
19.29,71186.44067796576
19.34,47457.62711864409
19.39,118644.06779660986
19.43,166101.69491525396
19.48,118644.06779660986
19.53,71186.44067796576
19.58,142372.8813559323
19.62,166101.69491525396
19.67,142372.8813559323
19.72,2277966.101694915
19.76,2467796.6101694913
