X (m/z),Y (Intensity)
10.0,15527.950310558757
10.05,15527.950310558757
10.09,15527.950310558757
10.14,15527.950310558757
10.19,15527.950310558757
10.23,15527.950310558757
10.28,15527.950310558757
10.32,15527.950310558757
10.37,15527.950310558757
10.42,15527.950310558757
10.46,15527.950310558757
10.51,15527.950310558757
10.56,15527.950310558757
10.6,15527.950310558757
10.65,15527.950310558757
10.69,15527.950310558757
10.74,15527.950310558757
10.79,15527.950310558757
10.83,15527.950310558757
10.88,15527.950310558757
10.93,15527.950310558757
10.97,15527.950310558757
11.02,201863.35403726719
11.06,201863.35403726719
11.11,77639.7515527949
11.16,93167.70186335422
11.2,93167.70186335422
11.25,93167.70186335422
11.3,93167.70186335422
11.34,62111.80124223614
11.39,124223.60248447229
11.44,419254.65838509315
11.48,419254.65838509315
11.53,3012422.3602484474
11.57,3027950.310559006
11.62,1428571.4285714284
11.67,93167.70186335422
11.71,139751.55279503105
11.76,124223.60248447229
11.81,496894.40993788803
11.85,496894.40993788803
11.9,217391.30434782594
11.94,139751.55279503105
11.99,139751.55279503105
12.04,434782.60869565245
12.08,2298136.645962733
12.13,3043478.2608695654
12.18,3027950.310559006
12.22,77639.7515527949
12.27,62111.80124223614
12.31,62111.80124223614
12.36,62111.80124223614
12.41,62111.80124223614
12.45,77639.7515527949
12.5,77639.7515527949
12.55,77639.7515527949
12.59,62111.80124223614
12.64,62111.80124223614
12.69,93167.70186335422
12.73,93167.70186335422
12.78,62111.80124223614
12.82,77639.7515527949
12.87,62111.80124223614
12.92,77639.7515527949
12.96,93167.70186335422
13.01,652173.9130434784
13.06,667701.8633540372
13.1,403726.70807453437
13.15,62111.80124223614
13.19,62111.80124223614
13.24,77639.7515527949
13.29,77639.7515527949
13.33,77639.7515527949
13.38,62111.80124223614
13.43,62111.80124223614
13.47,62111.80124223614
13.52,62111.80124223614
13.56,62111.80124223614
13.61,62111.80124223614
13.66,62111.80124223614
13.7,62111.80124223614
13.75,170807.4534161491
13.8,2003105.590062112
13.84,2003105.590062112
13.89,217391.30434782594
13.94,93167.70186335422
13.98,93167.70186335422
14.03,77639.7515527949
14.07,62111.80124223614
14.12,62111.80124223614
14.17,62111.80124223614
14.21,46583.85093167683
14.26,46583.85093167683
14.31,279503.1055900621
14.35,978260.8695652173
14.4,978260.8695652173
14.44,108695.65217391297
14.49,77639.7515527949
14.54,496894.40993788803
14.58,3105590.0621118015
14.63,3105590.0621118015
14.68,201863.35403726719
14.72,124223.60248447229
14.77,326086.9565217389
14.81,326086.9565217389
14.86,139751.55279503105
14.91,279503.1055900621
14.95,993788.8198757767
15.0,993788.8198757767
15.05,108695.65217391297
15.09,77639.7515527949
15.14,760869.5652173914
15.19,1180124.2236024844
15.23,1040372.6708074535
15.28,388198.75776397507
15.32,527950.3105590061
15.37,450310.5590062112
15.42,93167.70186335422
15.46,403726.70807453437
15.51,1211180.1242236025
15.56,2608695.652173913
15.6,2593167.7018633536
15.65,232919.25465838527
15.69,93167.70186335422
15.74,512422.36024844734
15.79,527950.3105590061
15.83,232919.25465838527
15.88,807453.4161490682
15.93,807453.4161490682
15.97,263975.1552795033
16.02,93167.70186335422
16.06,124223.60248447229
16.11,124223.60248447229
16.16,62111.80124223614
16.2,62111.80124223614
16.25,62111.80124223614
16.3,170807.4534161491
16.34,186335.40372670788
16.39,124223.60248447229
16.44,62111.80124223614
16.48,62111.80124223614
16.53,62111.80124223614
16.57,108695.65217391297
16.62,124223.60248447229
16.67,93167.70186335422
16.71,77639.7515527949
16.76,62111.80124223614
