X (RT/min),Y (Intensity)
19.11,146901.3006885991
19.12,942616.6794185153
19.14,1615914.3075745988
19.15,1640397.857689365
19.16,1652639.6327467482
19.17,1652639.6327467482
19.18,1652639.6327467482
19.19,1652639.6327467482
19.2,1640397.857689365
19.21,1628156.082631982
19.23,1603672.5325172157
19.24,1371078.8064269312
19.25,648814.0780413154
19.26,195868.4009181333
19.27,110175.97551644975
19.28,48967.100229532436
19.29,24483.550114766218
19.3,24483.550114766218
19.32,24483.550114766218
19.33,24483.550114766218
19.34,24483.550114766218
19.35,36725.32517214933
19.36,61208.87528691732
19.37,159143.07574598395
19.38,905891.3542463661
19.39,1322111.7061973987
19.41,1432287.6817138486
19.42,1444529.4567712317
19.43,1456771.2318286148
19.44,1469013.006885998
19.45,1456771.2318286148
19.46,1456771.2318286148
19.47,1444529.4567712317
19.48,1407804.1315990824
19.49,1175210.4055087978
19.51,257077.2762050506
19.52,36725.32517214933
19.53,36725.32517214933
19.54,36725.32517214933
19.55,36725.32517214933
19.56,36725.32517214933
19.57,36725.32517214933
19.58,36725.32517214933
19.6,48967.100229532436
19.61,36725.32517214933
19.62,24483.550114766218
19.63,36725.32517214933
19.64,61208.87528691732
19.65,73450.65034430043
19.66,73450.65034430043
19.67,97934.20045906665
19.69,134659.52563121598
19.7,379495.0267788835
19.71,1689364.9579188975
19.72,3084927.3144605965
19.73,5190512.624330529
19.74,6610558.530986993
19.75,8116296.863045141
19.76,9120122.417750575
19.78,9132364.192807958
19.79,9144605.96786534
19.8,9144605.96786534
19.81,9144605.96786534
19.82,9132364.192807958
19.83,9132364.192807958
19.84,8544758.990053559
19.85,6990053.557765876
19.87,5227237.949502678
19.88,2986993.11400153
19.89,685539.4032134665
19.9,195868.4009181333
19.91,73450.65034430043
19.92,48967.100229532436
19.93,36725.32517214933
19.94,36725.32517214933
19.96,36725.32517214933
19.97,36725.32517214933
19.98,36725.32517214933
19.99,48967.100229532436
20.0,61208.87528691732
20.01,73450.65034430043
20.02,85692.42540168353
20.03,85692.42540168353
20.04,85692.42540168353
20.06,85692.42540168353
20.07,85692.42540168353
20.08,73450.65034430043
20.09,61208.87528691732
20.1,48967.100229532436
20.11,36725.32517214933
20.12,24483.550114766218
20.13,24483.550114766218
20.15,24483.550114766218
20.16,24483.550114766218
20.17,36725.32517214933
20.18,110175.97551644975
20.19,416220.3519510328
20.2,1897475.1338944156
20.21,2460596.7865340477
20.22,2472838.5615914306
20.24,2485080.3366488134
20.25,2497322.111706197
20.26,2497322.111706197
20.27,2497322.111706197
20.28,2497322.111706197
20.29,2497322.111706197
20.3,2472838.5615914306
20.31,1983167.5592960974
20.33,489671.00229533325
20.34,146901.3006885991
20.35,48967.100229532436
20.36,36725.32517214933
20.37,24483.550114766218
20.38,24483.550114766218
20.39,24483.550114766218
20.4,36725.32517214933
20.42,48967.100229532436
20.43,61208.87528691732
20.44,85692.42540168353
20.45,97934.20045906665
20.46,110175.97551644975
