X (RT/min),Y (Intensity)
10.98,34456.35528330784
10.99,36753.445635528304
11.0,39050.535987748764
11.02,39050.535987748764
11.03,39050.535987748764
11.04,39050.535987748764
11.05,39050.535987748764
11.06,39050.535987748764
11.07,39050.535987748764
11.08,41347.626339969225
11.09,48238.89739663107
11.11,52833.078101071995
11.12,57427.258805512916
11.13,57427.258805512916
11.14,57427.258805512916
11.15,57427.258805512916
11.16,55130.168453292456
11.17,57427.258805512916
11.19,57427.258805512916
11.2,57427.258805512916
11.21,57427.258805512916
11.22,59724.34915773338
11.23,62021.4395099543
11.24,80398.16232771799
11.25,101071.9754977026
11.26,103369.06584992353
11.28,103369.06584992353
11.29,103369.06584992353
11.3,103369.06584992353
11.31,101071.9754977026
11.32,98774.8851454826
11.33,52833.078101071995
11.34,52833.078101071995
11.35,59724.34915773338
11.37,78101.07197549753
11.38,117151.60796324676
11.39,140122.51148545183
11.4,140122.51148545183
11.41,142419.6018376723
11.42,169984.6860643183
11.43,532924.9617151609
11.44,845329.2496171515
11.46,1160030.627871363
11.47,1408116.385911179
11.48,1642419.6018376723
11.49,1890505.3598774886
11.5,2076569.6784073508
11.51,2081163.859111792
11.52,2083460.9494640122
11.53,2085758.0398162329
11.55,2085758.0398162329
11.56,2085758.0398162329
11.57,2083460.9494640122
11.58,2083460.9494640122
11.59,2078866.7687595712
11.6,1904287.9019908116
11.61,1072741.1944869831
11.63,57427.258805512916
11.64,57427.258805512916
11.65,57427.258805512916
11.66,91883.61408882076
11.67,190658.49923430337
11.68,192955.58958652383
11.69,195252.6799387443
11.7,195252.6799387443
11.72,195252.6799387443
11.73,195252.6799387443
11.74,195252.6799387443
11.75,192955.58958652383
11.76,176875.95712098014
11.77,128637.05972434906
11.78,362940.2756508426
11.79,369831.54670750396
11.81,369831.54670750396
11.82,369831.54670750396
11.83,369831.54670750396
11.84,369831.54670750396
11.85,367534.45635528304
11.86,365237.3660030626
11.87,362940.2756508426
11.88,110260.33690658491
11.9,112557.42725880537
11.91,121745.78866768768
11.92,128637.05972434906
11.93,130934.15007656999
11.94,130934.15007656999
11.95,130934.15007656999
11.96,130934.15007656999
11.98,130934.15007656999
11.99,128637.05972434906
12.0,126339.9693721286
12.01,117151.60796324676
12.02,73506.89127105661
12.03,64318.529862174764
12.04,424961.7151607964
12.05,741960.1837672279
12.07,1045176.1102603369
12.08,1341500.765696784
12.09,1642419.6018376723
12.1,1789433.3843797855
12.11,1800918.8361408883
12.12,1803215.9264931087
12.13,1805513.0168453292
12.14,1805513.0168453292
12.16,1805513.0168453292
12.17,1805513.0168453292
12.18,1803215.9264931087
12.19,1796324.6554364471
12.2,1704441.0413476264
12.21,1371362.940275651
12.22,1040581.929555896
12.23,213629.40275650844
12.25,36753.445635528304
12.26,29862.17457886692
12.27,29862.17457886692
12.28,29862.17457886692
12.29,29862.17457886692
12.3,29862.17457886692
12.31,29862.17457886692
12.33,29862.17457886692
12.34,29862.17457886692
12.35,29862.17457886692
12.36,29862.17457886692
12.37,29862.17457886692
12.38,29862.17457886692
12.39,29862.17457886692
12.4,29862.17457886692
12.42,32159.264931087382
12.43,78101.07197549753
12.44,80398.16232771799
12.45,82695.25267993892
12.46,82695.25267993892
12.47,82695.25267993892
12.48,82695.25267993892
12.49,80398.16232771799
12.51,75803.98162327707
12.52,50535.987748851534
12.53,43644.71669219015
12.54,43644.71669219015
12.55,41347.626339969225
12.56,41347.626339969225
12.57,39050.535987748764
12.58,39050.535987748764
12.6,36753.445635528304
12.61,36753.445635528304
12.62,34456.35528330784
12.63,36753.445635528304
12.64,43644.71669219015
12.65,52833.078101071995
12.66,57427.258805512916
12.67,62021.4395099543
12.69,62021.4395099543
12.7,62021.4395099543
12.71,59724.34915773338
12.72,57427.258805512916
12.73,48238.89739663107
12.74,43644.71669219015
12.75,39050.535987748764
12.77,36753.445635528304
12.78,36753.445635528304
12.79,36753.445635528304
12.8,39050.535987748764
12.81,41347.626339969225
12.82,43644.71669219015
12.83,75803.98162327707
12.84,158499.23430321598
12.86,466309.34150076564
12.87,470903.52220520657
12.88,470903.52220520657
12.89,473200.6125574275
12.9,473200.6125574275
12.91,473200.6125574275
12.92,470903.52220520657
12.93,470903.52220520657
12.95,464012.2511485452
12.96,144716.69218989275
12.97,57427.258805512916
12.98,52833.078101071995
12.99,238897.39663093397
13.0,351454.8238897398
13.01,353751.9142419603
13.02,353751.9142419603
13.04,353751.9142419603
13.05,353751.9142419603
13.06,353751.9142419603
13.07,353751.9142419603
