X (RT/min),Y (Intensity)
10.98,18288.726682887296
10.99,18734.79318734794
11.0,18288.726682887296
11.01,18288.726682887296
11.02,4906.731549067306
11.03,6690.997566909995
11.04,7583.130575831281
11.05,8029.197080291924
11.06,8029.197080291924
11.07,7583.130575831281
11.09,7583.130575831281
11.1,7137.064071370638
11.11,6244.9310624492355
11.12,5798.864557988709
11.13,6244.9310624492355
11.14,6244.9310624492355
11.15,6690.997566909995
11.16,16058.394160583965
11.17,27210.056772100565
11.19,28102.18978102191
11.2,28102.18978102191
11.21,28102.18978102191
11.22,28102.18978102191
11.23,28102.18978102191
11.24,27656.123276561266
11.25,23195.458231954603
11.26,11597.729115977301
11.27,8475.263584752684
11.29,6690.997566909995
11.3,4906.731549067306
11.31,5352.798053527949
11.32,7137.064071370638
11.33,34793.187347931904
11.34,34793.187347931904
11.35,34793.187347931904
11.36,34793.187347931904
11.37,34793.187347931904
11.39,96350.36496350367
11.4,192700.72992700728
11.41,314922.95214922953
11.42,406812.6520681265
11.43,520559.6107055961
11.44,523682.0762368208
11.45,524128.1427412814
11.46,524128.1427412814
11.47,524128.1427412814
11.48,524128.1427412814
11.5,523682.0762368208
11.51,522343.8767234388
11.52,393430.6569343066
11.53,261841.0381184104
11.54,153000.81103000813
11.55,8029.197080291924
11.56,7583.130575831281
11.57,8029.197080291924
11.58,39699.91889699921
11.6,40592.051905920496
11.61,40592.051905920496
11.62,41038.1184103812
11.63,41038.1184103812
11.64,40592.051905920496
11.65,40592.051905920496
11.66,40592.051905920496
11.67,37469.58637469588
11.68,14720.194647201919
11.7,12489.862124898587
11.71,26763.99026763992
11.72,27656.123276561266
11.73,27656.123276561266
11.74,27656.123276561266
11.75,27656.123276561266
11.76,27656.123276561266
11.77,27210.056772100565
11.78,22749.391727493843
11.8,13381.99513381999
11.81,12935.928629359347
11.82,12935.928629359347
11.83,12935.928629359347
11.84,13381.99513381999
11.85,19180.859691808582
11.86,37469.58637469588
11.87,37915.65287915652
11.88,38361.719383617165
11.89,38361.719383617165
11.91,37915.65287915652
11.92,37915.65287915652
11.93,37023.51987023518
11.94,35239.25385239249
11.95,26317.92376317922
11.96,28102.18978102191
11.97,79399.83779399836
11.98,168613.13868613134
11.99,283252.2303325223
12.01,368896.99918896996
12.02,444282.23844282236
12.03,445174.3714517437
12.04,445174.3714517437
12.05,445174.3714517437
12.06,445174.3714517437
12.07,445174.3714517437
12.08,444728.30494728306
12.09,371127.3317112733
12.11,171735.604217356
12.12,71816.70721816708
12.13,3568.532035685261
12.14,2676.3990267639747
12.15,2676.3990267639747
12.16,2676.3990267639747
12.17,2676.3990267639747
12.18,2676.3990267639747
12.19,3122.4655312246177
12.2,2676.3990267639747
12.22,2676.3990267639747
12.23,2676.3990267639747
12.24,2676.3990267639747
12.25,2676.3990267639747
12.26,2676.3990267639747
12.27,2676.3990267639747
12.28,2676.3990267639747
12.29,2676.3990267639747
12.3,2676.3990267639747
12.32,2676.3990267639747
12.33,2676.3990267639747
12.34,9367.39659367397
12.35,9813.463098134613
12.36,9813.463098134613
12.37,10259.529602595372
12.38,10259.529602595372
12.39,9813.463098134613
12.4,9813.463098134613
12.42,9367.39659367397
12.43,8475.263584752684
12.44,6244.9310624492355
12.45,6244.9310624492355
12.46,5798.864557988709
12.47,5352.798053527949
12.48,4906.731549067306
12.49,4906.731549067306
12.5,4460.665044606663
12.52,4460.665044606663
12.53,4460.665044606663
12.54,3568.532035685261
12.55,3568.532035685261
12.56,4014.5985401460202
12.57,5352.798053527949
12.58,9367.39659367397
12.59,10259.529602595372
12.6,10705.596107055899
12.61,10705.596107055899
12.63,10705.596107055899
12.64,10705.596107055899
12.65,9813.463098134613
12.66,7137.064071370638
12.67,4906.731549067306
12.68,5798.864557988709
12.69,6690.997566909995
12.7,6690.997566909995
12.71,7137.064071370638
12.73,7137.064071370638
12.74,7583.130575831281
12.75,7583.130575831281
12.76,8029.197080291924
12.77,53081.91403081914
12.78,66909.97566909972
12.79,67356.04217356042
12.8,67356.04217356042
12.81,67356.04217356042
12.83,67356.04217356042
12.84,66909.97566909972
12.85,66017.84266017843
12.86,45052.71695052716
12.87,12935.928629359347
12.88,5798.864557988709
12.89,5798.864557988709
12.9,7137.064071370638
12.91,29886.45579886454
12.93,63341.443633414456
12.94,68248.1751824817
12.95,68694.2416869424
12.96,69140.3081914031
12.97,69140.3081914031
12.98,69140.3081914031
12.99,68694.2416869424
13.0,68694.2416869424
13.01,61557.17761557177
13.02,15612.327656123322
13.04,9813.463098134613
13.05,6244.9310624492355
13.06,4906.731549067306
13.07,4460.665044606663
13.08,3568.532035685261
13.09,3568.532035685261
13.1,3568.532035685261
13.11,4014.5985401460202
13.12,4014.5985401460202
13.14,3568.532035685261
13.15,3122.4655312246177
13.16,3122.4655312246177
13.17,4014.5985401460202
13.18,4014.5985401460202
13.19,4014.5985401460202
13.2,4014.5985401460202
13.21,4014.5985401460202
13.22,4014.5985401460202
13.24,4014.5985401460202
13.25,4014.5985401460202
13.26,4014.5985401460202
13.27,4014.5985401460202
13.28,4014.5985401460202
13.29,4014.5985401460202
13.3,3568.532035685261
13.31,3568.532035685261
13.32,4014.5985401460202
13.34,4014.5985401460202
13.35,4460.665044606663
13.36,4460.665044606663
13.37,4460.665044606663
13.38,4460.665044606663
13.39,4460.665044606663
13.4,4014.5985401460202
13.41,4014.5985401460202
13.42,3568.532035685261
13.43,3122.4655312246177
13.45,3122.4655312246177
13.46,3568.532035685261
13.47,4014.5985401460202
13.48,4014.5985401460202
13.49,4014.5985401460202
13.5,4014.5985401460202
13.51,4014.5985401460202
13.52,4906.731549067306
13.53,7583.130575831281
13.55,8921.330089213327
13.56,9367.39659367397
13.57,9367.39659367397
13.58,8921.330089213327
13.59,8921.330089213327
13.6,8921.330089213327
13.61,8475.263584752684
13.62,6690.997566909995
13.63,2676.3990267639747
13.65,2676.3990267639747
13.66,5798.864557988709
13.67,47283.04947283049
13.68,76277.37226277374
13.69,148094.07948094077
13.7,235969.1808596918
13.71,384955.3933495539
13.72,396999.18896999187
13.73,397445.25547445257
13.75,397445.25547445257
13.76,397445.25547445257
13.77,396999.18896999187
13.78,396999.18896999187
13.79,395660.9894566099
13.8,290835.3609083536
13.81,100811.03000811033
13.82,3122.4655312246177
13.83,3122.4655312246177
13.84,3122.4655312246177
13.86,3568.532035685261
13.87,4014.5985401460202
13.88,5798.864557988709
13.89,8029.197080291924
13.9,9813.463098134613
13.91,15612.327656123322
13.92,20072.99270072987
13.93,21857.258718572557
13.94,21857.258718572557
13.96,21857.258718572557
13.97,21857.258718572557
13.98,21857.258718572557
13.99,21411.192214111914
14.0,19626.926196269225
14.01,18288.726682887296
14.02,15166.261151662562
14.03,9813.463098134613
14.04,5352.798053527949
14.06,4460.665044606663
14.07,4460.665044606663
14.08,3568.532035685261
14.09,3568.532035685261
14.1,3568.532035685261
14.11,3568.532035685261
14.12,3568.532035685261
14.13,3122.4655312246177
