X (RT/min),Y (Intensity)
12.62,271528.31652443856
12.63,282389.44918541424
12.64,293250.58184639364
12.65,293250.58184639364
12.66,293250.58184639364
12.67,282389.44918541424
12.68,282389.44918541424
12.69,282389.44918541424
12.71,282389.44918541424
12.72,271528.31652443856
12.73,271528.31652443856
12.74,271528.31652443856
12.75,271528.31652443856
12.76,282389.44918541424
12.77,282389.44918541424
12.78,293250.58184639364
12.8,293250.58184639364
12.81,293250.58184639364
12.82,293250.58184639364
12.83,293250.58184639364
12.84,293250.58184639364
12.85,282389.44918541424
12.86,282389.44918541424
12.87,293250.58184639364
12.89,293250.58184639364
12.9,293250.58184639364
12.91,293250.58184639364
12.92,293250.58184639364
12.93,282389.44918541424
12.94,293250.58184639364
12.95,304111.7145073693
12.97,314972.84716834873
12.98,325833.9798293244
12.99,369278.5104732346
13.0,412723.04111714475
13.01,445306.4391000774
13.02,445306.4391000774
13.03,456167.5717610549
13.04,456167.5717610549
13.06,456167.5717610549
13.07,456167.5717610549
13.08,445306.4391000774
13.09,380139.6431342121
13.1,325833.9798293244
13.11,304111.7145073693
13.12,293250.58184639364
13.13,282389.44918541424
13.15,271528.31652443856
13.16,271528.31652443856
13.17,271528.31652443856
13.18,271528.31652443856
13.19,271528.31652443856
13.2,271528.31652443856
13.21,271528.31652443856
13.22,271528.31652443856
13.24,271528.31652443856
13.25,271528.31652443856
13.26,271528.31652443856
13.27,271528.31652443856
13.28,271528.31652443856
13.29,271528.31652443856
13.3,271528.31652443856
13.31,271528.31652443856
13.33,260667.18386345915
13.34,271528.31652443856
13.35,271528.31652443856
13.36,271528.31652443856
13.37,271528.31652443856
13.38,271528.31652443856
13.39,271528.31652443856
13.4,271528.31652443856
13.42,271528.31652443856
13.43,260667.18386345915
13.44,260667.18386345915
13.45,260667.18386345915
13.46,260667.18386345915
13.47,271528.31652443856
13.48,271528.31652443856
13.49,282389.44918541424
13.51,282389.44918541424
13.52,271528.31652443856
13.53,271528.31652443856
13.54,271528.31652443856
13.55,271528.31652443856
13.56,271528.31652443856
13.57,271528.31652443856
13.59,271528.31652443856
13.6,271528.31652443856
13.61,271528.31652443856
13.62,271528.31652443856
13.63,271528.31652443856
13.64,271528.31652443856
13.65,271528.31652443856
13.66,271528.31652443856
13.68,282389.44918541424
13.69,293250.58184639364
13.7,293250.58184639364
13.71,314972.84716834873
13.72,521334.3677269202
13.73,1162141.1947245933
13.74,2335143.522110164
13.75,3595034.9107835535
13.77,5050426.687354539
13.78,6093095.422808379
13.79,6875096.974398759
13.8,6929402.637703645
13.81,6940263.7703646235
13.82,6951124.903025602
13.83,6951124.903025602
13.84,6951124.903025602
13.86,6951124.903025602
13.87,6940263.7703646235
13.88,6929402.637703645
13.89,6875096.974398759
13.9,5897595.034910784
13.91,3855702.0946470127
13.92,1531419.705197828
13.93,597362.296353763
13.95,347556.2451512795
13.96,293250.58184639364
13.97,293250.58184639364
13.98,282389.44918541424
13.99,282389.44918541424
14.0,282389.44918541424
14.01,282389.44918541424
14.02,282389.44918541424
14.04,282389.44918541424
14.05,282389.44918541424
14.06,282389.44918541424
14.07,282389.44918541424
14.08,282389.44918541424
14.09,282389.44918541424
14.1,282389.44918541424
14.11,271528.31652443856
14.13,260667.18386345915
14.14,249806.0512024816
14.15,249806.0512024816
14.16,249806.0512024816
14.17,249806.0512024816
14.18,249806.0512024816
14.19,249806.0512024816
14.21,260667.18386345915
14.22,260667.18386345915
14.23,260667.18386345915
14.24,249806.0512024816
14.25,249806.0512024816
14.26,249806.0512024816
14.27,260667.18386345915
14.28,271528.31652443856
14.3,293250.58184639364
14.31,325833.9798293244
14.32,553917.7657098528
14.33,988363.0721489526
14.34,1705197.8277734667
14.35,1726920.0930954218
14.36,1748642.3584173769
14.37,1748642.3584173769
14.39,1748642.3584173769
14.4,1759503.4910783563
14.41,1748642.3584173769
14.42,1748642.3584173769
14.43,1726920.0930954218
14.44,1574864.235841738
14.45,879751.7455391772
14.46,488750.96974398755
14.48,369278.5104732346
14.49,369278.5104732346
14.5,391000.7757951915
14.51,434445.30643909983
14.52,619084.561675718
14.53,2704422.032583397
14.54,4811481.7688130345
14.55,6397207.137315749
14.57,8221877.424359969
14.58,9688130.33359193
14.59,11252133.436772693
14.6,12588052.754072925
14.61,13207137.315748643
14.62,13228859.581070598
14.63,13250581.846392553
14.64,13250581.846392553
14.66,13250581.846392553
14.67,13250581.846392553
14.68,13239720.713731576
14.69,13239720.713731576
14.7,13207137.315748643
14.71,12870442.20325834
14.72,11273855.702094648
14.74,9221101.6291699
14.75,6071373.157486424
14.76,1444530.6439100076
14.77,912335.1435221098
14.78,923196.2761830874
14.79,944918.5415050425
14.8,955779.67416602
14.81,966640.8068269975
14.83,966640.8068269975
14.84,966640.8068269975
14.85,966640.8068269975
14.86,966640.8068269975
14.87,923196.2761830874
14.88,488750.96974398755
14.89,401861.9084561672
14.9,347556.2451512795
14.92,336695.11249030195
14.93,325833.9798293244
14.94,325833.9798293244
14.95,1249030.2560124118
14.96,1270752.5213343687
14.97,1270752.5213343687
14.98,1281613.6539953444
14.99,1281613.6539953444
15.01,1270752.5213343687
15.02,1259891.3886733893
15.03,336695.11249030195
15.04,314972.84716834873
15.05,304111.7145073693
15.06,304111.7145073693
15.07,293250.58184639364
15.08,293250.58184639364
15.1,282389.44918541424
15.11,293250.58184639364
15.12,1020946.4701318853
15.13,2552366.175329713
15.14,4148952.6764934044
15.15,4474786.656322731
15.16,4507370.054305663
15.17,4518231.186966641
15.19,4518231.186966641
15.2,4529092.319627618
15.21,4518231.186966641
15.22,4518231.186966641
15.23,4507370.054305663
15.24,4453064.391000776
15.25,3497284.7168347556
15.26,2183087.6648564786
15.28,1281613.6539953444
15.29,803723.8169123344
15.3,792862.6842513587
15.31,858029.4802172221
15.32,901474.0108611323
15.33,923196.2761830874
15.34,923196.2761830874
15.36,923196.2761830874
15.37,912335.1435221098
15.38,901474.0108611323
15.39,879751.7455391772
15.4,847168.3475562446
15.41,760279.2862684242
15.42,586501.1636927854
15.43,434445.30643909983
15.45,434445.30643909983
15.46,456167.5717610549
15.47,467028.70442203246
15.48,597362.296353763
15.49,1216446.858029481
15.5,1813809.154383244
15.51,2660977.5019394886
15.52,3573312.6454615984
15.54,5072148.952676494
15.55,6831652.443754849
15.56,8026377.036462374
15.57,8080682.699767262
15.58,8091543.832428239
15.59,8091543.832428239
15.6,8102404.965089216
15.61,8102404.965089216
15.63,8102404.965089216
15.64,8091543.832428239
15.65,8080682.699767262
15.66,7928626.842513576
15.67,6516679.596586501
15.68,3812257.5640031043
15.69,2183087.6648564786
15.7,1075252.133436773
15.72,553917.7657098528
15.78,858029.4802172221
15.79,868890.6128781997
15.81,868890.6128781997
15.82,858029.4802172221
15.83,847168.3475562446
15.84,380139.6431342121
15.85,445306.4391000774
15.86,1075252.133436773
15.87,2965089.216446858
15.89,4637703.646237394
15.9,6310318.07602793
15.91,8211016.291698991
15.92,9112490.302560125
15.93,9166795.965865012
15.94,9188518.231186967
15.95,9188518.231186967
15.96,9199379.363847945
15.98,9199379.363847945
15.99,9199379.363847945
16.0,9188518.231186967
16.01,9155934.833204035
16.02,8373933.2816136535
16.03,6179984.484096198
16.04,4474786.656322731
16.05,2693560.899922421
16.07,1357641.5826221872
16.08,499612.1024049651
16.09,314972.84716834873
16.1,293250.58184639364
16.11,293250.58184639364
16.12,293250.58184639364
16.13,293250.58184639364
16.14,314972.84716834873
16.16,336695.11249030195
16.17,336695.11249030195
16.18,336695.11249030195
16.19,336695.11249030195
16.2,314972.84716834873
16.21,271528.31652443856
16.22,260667.18386345915
16.23,260667.18386345915
16.25,260667.18386345915
16.26,271528.31652443856
16.27,271528.31652443856
16.28,271528.31652443856
16.29,271528.31652443856
16.3,271528.31652443856
16.31,282389.44918541424
16.32,293250.58184639364
16.34,304111.7145073693
16.35,336695.11249030195
16.36,358417.37781225704
16.37,380139.6431342121
16.38,391000.7757951915
16.39,391000.7757951915
16.4,391000.7757951915
16.41,380139.6431342121
16.43,369278.5104732346
16.44,347556.2451512795
16.45,325833.9798293244
16.46,282389.44918541424
16.47,271528.31652443856
16.48,271528.31652443856
16.49,282389.44918541424
16.51,282389.44918541424
16.52,282389.44918541424
16.53,282389.44918541424
16.54,282389.44918541424
16.55,282389.44918541424
16.56,282389.44918541424
16.57,271528.31652443856
16.58,271528.31652443856
16.6,271528.31652443856
16.61,271528.31652443856
16.62,271528.31652443856
16.63,271528.31652443856
16.64,271528.31652443856
16.65,282389.44918541424
16.66,282389.44918541424
16.67,282389.44918541424
16.69,282389.44918541424
16.7,282389.44918541424
16.71,282389.44918541424
16.72,282389.44918541424
16.73,282389.44918541424
16.74,282389.44918541424
16.75,271528.31652443856
16.76,271528.31652443856
16.78,271528.31652443856
16.79,260667.18386345915
16.8,249806.0512024816
16.81,249806.0512024816
16.82,249806.0512024816
16.83,249806.0512024816
16.84,249806.0512024816
16.85,249806.0512024816
16.87,260667.18386345915
16.88,271528.31652443856
16.89,293250.58184639364
16.9,314972.84716834873
16.91,325833.9798293244
16.92,325833.9798293244
16.93,336695.11249030195
16.94,336695.11249030195
16.96,325833.9798293244
16.97,304111.7145073693
16.98,293250.58184639364
16.99,282389.44918541424
17.0,271528.31652443856
17.01,260667.18386345915
17.02,260667.18386345915
17.03,260667.18386345915
17.05,260667.18386345915
17.06,260667.18386345915
17.07,260667.18386345915
17.08,260667.18386345915
17.09,260667.18386345915
17.1,260667.18386345915
17.11,260667.18386345915
17.13,260667.18386345915
17.14,260667.18386345915
17.15,260667.18386345915
17.16,260667.18386345915
17.17,260667.18386345915
17.18,260667.18386345915
17.19,260667.18386345915
17.2,260667.18386345915
17.22,260667.18386345915
17.23,271528.31652443856
17.24,271528.31652443856
17.25,271528.31652443856
17.26,271528.31652443856
17.27,271528.31652443856
17.28,271528.31652443856
17.29,271528.31652443856
17.31,282389.44918541424
17.32,293250.58184639364
17.33,314972.84716834873
17.34,412723.04111714475
17.35,510473.23506594263
17.36,608223.4290147386
17.37,619084.561675718
17.38,629945.6943366937
17.4,640806.8269976731
17.41,640806.8269976731
17.42,629945.6943366937
17.43,629945.6943366937
17.44,619084.561675718
17.45,597362.296353763
17.46,543056.6330488753
17.47,412723.04111714475
17.49,358417.37781225704
17.5,336695.11249030195
17.51,314972.84716834873
17.52,304111.7145073693
17.53,293250.58184639364
17.54,293250.58184639364
17.55,282389.44918541424
17.56,282389.44918541424
17.58,282389.44918541424
17.59,282389.44918541424
17.6,282389.44918541424
17.61,282389.44918541424
17.62,282389.44918541424
17.63,282389.44918541424
17.64,282389.44918541424
17.66,282389.44918541424
17.67,282389.44918541424
17.68,293250.58184639364
17.69,293250.58184639364
17.7,293250.58184639364
17.71,282389.44918541424
17.72,271528.31652443856
17.73,271528.31652443856
17.75,260667.18386345915
17.76,260667.18386345915
17.77,260667.18386345915
17.78,260667.18386345915
17.79,260667.18386345915
17.8,260667.18386345915
17.81,260667.18386345915
17.82,260667.18386345915
17.84,260667.18386345915
17.85,271528.31652443856
17.86,271528.31652443856
17.87,271528.31652443856
17.88,271528.31652443856
17.89,260667.18386345915
17.9,260667.18386345915
17.91,260667.18386345915
17.93,260667.18386345915
17.94,271528.31652443856
17.95,282389.44918541424
17.96,304111.7145073693
17.97,336695.11249030195
17.98,369278.5104732346
17.99,423584.1737781223
18.0,467028.70442203246
18.02,477889.83708301
18.03,488750.96974398755
18.04,488750.96974398755
18.05,488750.96974398755
18.06,488750.96974398755
18.07,467028.70442203246
18.08,445306.4391000774
18.09,369278.5104732346
18.11,314972.84716834873
18.12,293250.58184639364
18.13,271528.31652443856
18.14,271528.31652443856
18.15,260667.18386345915
18.16,260667.18386345915
18.17,260667.18386345915
18.18,271528.31652443856
18.2,271528.31652443856
18.21,271528.31652443856
18.22,271528.31652443856
18.23,271528.31652443856
18.24,271528.31652443856
18.25,271528.31652443856
18.26,271528.31652443856
18.28,271528.31652443856
18.29,271528.31652443856
18.3,271528.31652443856
18.31,271528.31652443856
18.32,271528.31652443856
18.33,271528.31652443856
18.34,271528.31652443856
18.35,271528.31652443856
18.37,282389.44918541424
18.38,282389.44918541424
18.39,282389.44918541424
18.4,282389.44918541424
18.41,271528.31652443856
18.42,271528.31652443856
18.43,271528.31652443856
18.44,271528.31652443856
18.46,282389.44918541424
18.47,282389.44918541424
18.48,293250.58184639364
18.49,314972.84716834873
18.5,347556.2451512795
18.51,510473.23506594263
18.52,923196.2761830874
18.53,1944142.7463149726
18.55,3062839.410395656
18.56,4496508.921644686
18.57,5430566.330488753
18.58,6875096.974398759
18.59,7743987.587276959
18.6,7809154.383242824
18.61,7830876.648564779
18.62,7830876.648564779
18.64,7841737.781225756
18.65,7841737.781225756
18.66,7830876.648564779
18.67,7830876.648564779
18.68,7809154.383242824
18.69,7613653.995345228
18.7,5865011.636927851
18.71,4181536.074476339
18.73,1574864.235841738
18.74,401861.9084561672
18.75,423584.1737781223
18.76,543056.6330488753
18.77,564778.8983708303
18.78,564778.8983708303
18.79,575640.0310318079
18.8,575640.0310318079
18.82,564778.8983708303
18.83,553917.7657098528
18.84,477889.83708301
18.85,401861.9084561672
18.86,347556.2451512795
18.87,325833.9798293244
18.88,314972.84716834873
18.9,282389.44918541424
18.91,271528.31652443856
18.92,271528.31652443856
18.93,271528.31652443856
18.94,271528.31652443856
18.95,282389.44918541424
18.96,282389.44918541424
18.97,293250.58184639364
18.99,293250.58184639364
19.0,293250.58184639364
19.01,293250.58184639364
19.02,293250.58184639364
19.03,282389.44918541424
19.04,282389.44918541424
19.05,271528.31652443856
19.06,271528.31652443856
19.08,271528.31652443856
19.09,260667.18386345915
19.1,260667.18386345915
19.11,260667.18386345915
19.12,260667.18386345915
19.13,271528.31652443856
19.14,282389.44918541424
19.15,314972.84716834873
19.17,434445.30643909983
19.18,716834.7556245159
19.19,1520558.5725368503
19.2,2356865.7874321174
19.21,3356089.9922420476
19.22,3986035.686578743
19.23,4203258.339798292
19.24,4246702.870442202
19.26,4257564.003103182
19.27,4257564.003103182
19.28,4257564.003103182
19.29,4257564.003103182
19.3,4257564.003103182
19.31,4246702.870442202
19.32,4203258.339798292
19.33,3986035.686578743
19.35,3182311.8696664087
19.36,423584.1737781223
19.37,293250.58184639364
19.38,282389.44918541424
19.39,271528.31652443856
19.4,282389.44918541424
19.41,314972.84716834873
19.43,640806.8269976731
19.44,988363.0721489526
19.45,1965865.0116369277
19.46,2769588.828549262
19.47,3019394.8797517456
19.48,3051978.2777346782
19.49,3062839.410395656
19.5,3073700.5430566333
19.52,3073700.5430566333
19.53,3084561.675717611
19.54,3084561.675717611
19.55,3073700.5430566333
19.56,3062839.410395656
19.57,2986811.481768813
19.58,1227307.9906904567
19.59,445306.4391000774
19.61,325833.9798293244
19.62,304111.7145073693
19.63,293250.58184639364
19.64,293250.58184639364
19.65,314972.84716834873
19.66,314972.84716834873
19.67,304111.7145073693
19.68,293250.58184639364
19.7,293250.58184639364
19.71,304111.7145073693
19.72,304111.7145073693
19.73,358417.37781225704
19.74,695112.4903025609
19.75,1716058.960434446
19.76,2541505.0426687356
19.77,3595034.9107835535
19.79,4507370.054305663
19.8,6179984.484096198
19.81,6647013.188518231
19.82,6668735.453840186
19.83,6679596.586501163
19.84,6679596.586501163
19.85,6679596.586501163
19.86,6679596.586501163
19.88,6679596.586501163
19.89,6657874.321179209
19.9,6636152.055857254
19.91,6332040.341349884
19.92,4398758.727695888
19.93,2508921.644685803
19.94,1325058.1846392546
19.95,771140.4189294036
19.97,445306.4391000774
19.98,293250.58184639364
19.99,282389.44918541424
20.0,282389.44918541424
20.01,282389.44918541424
20.02,293250.58184639364
20.03,304111.7145073693
20.05,314972.84716834873
20.06,336695.11249030195
20.07,347556.2451512795
20.08,347556.2451512795
20.09,347556.2451512795
20.1,347556.2451512795
20.11,336695.11249030195
20.12,325833.9798293244
20.14,293250.58184639364
20.15,282389.44918541424
20.16,271528.31652443856
20.17,271528.31652443856
20.18,282389.44918541424
20.19,282389.44918541424
20.2,293250.58184639364
20.21,347556.2451512795
20.23,456167.5717610549
20.24,467028.70442203246
20.25,467028.70442203246
20.26,477889.83708301
20.27,477889.83708301
20.28,467028.70442203246
20.29,467028.70442203246
20.3,456167.5717610549
20.32,369278.5104732346
20.33,314972.84716834873
20.34,293250.58184639364
20.35,293250.58184639364
20.36,282389.44918541424
20.37,282389.44918541424
20.38,282389.44918541424
20.39,271528.31652443856
20.41,271528.31652443856
20.42,282389.44918541424
20.43,293250.58184639364
20.44,314972.84716834873
20.45,391000.7757951915
20.46,553917.7657098528
20.47,586501.1636927854
20.48,597362.296353763
20.5,597362.296353763
20.51,597362.296353763
20.52,597362.296353763
20.53,586501.1636927854
20.54,401861.9084561672
20.55,347556.2451512795
20.56,325833.9798293244
20.57,304111.7145073693
20.59,293250.58184639364
20.6,293250.58184639364
20.61,293250.58184639364
20.62,293250.58184639364
20.63,282389.44918541424
20.64,282389.44918541424
20.65,304111.7145073693
20.67,314972.84716834873
20.68,304111.7145073693
20.69,304111.7145073693
20.7,314972.84716834873
20.71,325833.9798293244
20.72,347556.2451512795
20.73,477889.83708301
20.74,901474.0108611323
20.76,1542280.8378588054
20.77,2519782.7773467805
20.78,3464701.318851823
20.79,4648564.7788983695
20.8,5962761.830876648
20.81,6809930.178432893
20.82,6831652.443754849
20.83,6853374.709076804
20.85,6853374.709076804
20.86,6864235.841737781
20.87,6864235.841737781
20.88,6864235.841737781
20.89,6853374.709076804
20.9,6842513.576415826
20.91,6809930.178432893
20.92,6169123.351435221
20.94,3529868.1148176882
20.95,2085337.4709076807
20.96,1064391.0007757954
20.97,553917.7657098528
20.98,380139.6431342121
20.99,380139.6431342121
21.0,445306.4391000774
21.01,456167.5717610549
21.03,467028.70442203246
21.04,467028.70442203246
21.05,467028.70442203246
21.06,456167.5717610549
21.07,445306.4391000774
21.08,347556.2451512795
21.09,304111.7145073693
21.1,282389.44918541424
21.12,271528.31652443856
21.13,271528.31652443856
21.14,282389.44918541424
21.15,282389.44918541424
21.16,282389.44918541424
21.17,282389.44918541424
21.18,282389.44918541424
21.2,282389.44918541424
21.21,282389.44918541424
21.22,282389.44918541424
21.23,282389.44918541424
21.24,282389.44918541424
21.25,282389.44918541424
21.26,282389.44918541424
21.27,282389.44918541424
21.29,282389.44918541424
21.3,282389.44918541424
21.31,282389.44918541424
21.32,271528.31652443856
21.33,271528.31652443856
21.34,271528.31652443856
21.35,271528.31652443856
21.36,282389.44918541424
21.38,282389.44918541424
21.39,293250.58184639364
21.4,293250.58184639364
21.41,314972.84716834873
21.42,391000.7757951915
21.43,564778.8983708303
21.44,858029.4802172221
21.45,1553141.970519783
21.47,2823894.49185415
21.48,3540729.247478666
21.49,3584173.778122576
21.5,3595034.9107835535
21.51,3605896.043444531
21.52,3616757.1761055086
21.53,3616757.1761055086
21.54,3616757.1761055086
21.56,3605896.043444531
21.57,3595034.9107835535
21.58,3562451.512800621
21.59,3236617.5329712965
21.6,1965865.0116369277
21.61,1010085.3374709077
21.62,532195.5003878977
21.63,423584.1737781223
21.65,412723.04111714475
21.66,477889.83708301
21.67,521334.3677269202
21.68,532195.5003878977
21.69,532195.5003878977
21.7,532195.5003878977
21.71,521334.3677269202
21.72,521334.3677269202
21.74,499612.1024049651
21.75,391000.7757951915
21.76,336695.11249030195
21.77,304111.7145073693
21.78,293250.58184639364
21.79,293250.58184639364
21.8,293250.58184639364
21.82,282389.44918541424
21.83,282389.44918541424
21.84,282389.44918541424
21.85,282389.44918541424
21.86,282389.44918541424
21.87,282389.44918541424
21.88,282389.44918541424
21.89,282389.44918541424
21.91,282389.44918541424
21.92,282389.44918541424
21.93,282389.44918541424
21.94,282389.44918541424
21.95,282389.44918541424
21.96,282389.44918541424
21.97,282389.44918541424
21.98,282389.44918541424
22.0,282389.44918541424
22.01,282389.44918541424
22.02,282389.44918541424
22.03,282389.44918541424
22.04,282389.44918541424
22.05,282389.44918541424
22.06,282389.44918541424
22.07,282389.44918541424
22.09,282389.44918541424
22.1,282389.44918541424
22.11,282389.44918541424
22.12,282389.44918541424
22.13,282389.44918541424
22.14,282389.44918541424
22.15,282389.44918541424
22.16,282389.44918541424
22.18,282389.44918541424
22.19,282389.44918541424
22.2,282389.44918541424
22.21,282389.44918541424
22.22,282389.44918541424
22.23,282389.44918541424
22.24,271528.31652443856
22.25,271528.31652443856
22.27,260667.18386345915
22.28,271528.31652443856
22.29,271528.31652443856
22.3,282389.44918541424
22.31,314972.84716834873
22.32,325833.9798293244
22.33,336695.11249030195
22.34,336695.11249030195
22.36,336695.11249030195
22.37,336695.11249030195
22.38,325833.9798293244
22.39,325833.9798293244
22.4,314972.84716834873
22.41,314972.84716834873
22.42,304111.7145073693
22.44,293250.58184639364
22.45,293250.58184639364
22.46,293250.58184639364
22.47,304111.7145073693
22.48,423584.1737781223
22.49,727695.8882854916
22.5,1401086.1132660974
22.51,2117920.8688906133
22.53,3301784.32893716
22.54,4681148.176881304
22.55,6505818.463925523
22.56,7798293.250581847
22.57,7885182.311869667
22.58,7896043.444530644
22.59,7906904.577191622
22.6,7906904.577191622
22.62,7906904.577191622
22.63,7906904.577191622
22.64,7896043.444530644
22.65,7885182.311869667
22.66,7852598.913886733
22.67,6744763.382467029
22.68,4507370.054305663
22.69,2302560.1241272297
22.71,1173002.3273855709
22.72,619084.561675718
22.73,401861.9084561672
22.74,347556.2451512795
22.75,314972.84716834873
22.76,304111.7145073693
22.77,293250.58184639364
22.78,282389.44918541424
22.8,282389.44918541424
22.81,282389.44918541424
22.82,282389.44918541424
22.83,282389.44918541424
22.84,282389.44918541424
22.85,282389.44918541424
22.86,293250.58184639364
22.87,293250.58184639364
22.89,293250.58184639364
22.9,293250.58184639364
22.91,293250.58184639364
22.92,293250.58184639364
22.93,293250.58184639364
22.94,282389.44918541424
22.95,282389.44918541424
22.97,282389.44918541424
22.98,282389.44918541424
22.99,282389.44918541424
23.0,282389.44918541424
23.01,282389.44918541424
23.02,282389.44918541424
23.03,282389.44918541424
23.04,282389.44918541424
23.06,282389.44918541424
23.07,282389.44918541424
23.08,282389.44918541424
23.09,282389.44918541424
23.1,282389.44918541424
23.11,282389.44918541424
23.12,282389.44918541424
