X (m/z),Y (Intensity)
10.0,242424.24242424397
10.05,242424.24242424397
10.09,242424.24242424397
10.14,242424.24242424397
10.18,242424.24242424397
10.23,242424.24242424397
10.27,242424.24242424397
10.32,242424.24242424397
10.36,242424.24242424397
10.41,242424.24242424397
10.45,242424.24242424397
10.5,242424.24242424397
10.55,242424.24242424397
10.59,242424.24242424397
10.64,242424.24242424397
10.68,242424.24242424397
10.73,242424.24242424397
10.77,242424.24242424397
10.82,242424.24242424397
10.86,242424.24242424397
10.91,242424.24242424397
10.95,242424.24242424397
11.0,363636.36363636155
11.05,484848.4848484835
11.09,484848.4848484835
11.14,484848.4848484835
11.18,363636.36363636155
11.23,363636.36363636155
11.27,242424.24242424397
11.32,242424.24242424397
11.36,242424.24242424397
11.41,363636.36363636155
11.45,606060.6060606055
11.5,11636363.636363637
11.55,29818181.81818182
11.59,29939393.93939394
11.64,29939393.93939394
11.68,1090909.090909089
11.73,363636.36363636155
11.77,727272.7272727275
11.82,848484.8484848496
11.86,848484.8484848496
11.91,484848.4848484835
11.95,242424.24242424397
12.0,363636.36363636155
12.05,2424242.424242422
12.09,16000000.0
12.14,28363636.363636363
12.18,36484848.484848484
12.23,36606060.60606061
12.27,36484848.484848484
12.32,606060.6060606055
12.36,242424.24242424397
12.41,242424.24242424397
12.45,242424.24242424397
12.5,242424.24242424397
12.55,242424.24242424397
12.59,242424.24242424397
12.64,242424.24242424397
12.68,363636.36363636155
12.73,363636.36363636155
12.77,242424.24242424397
12.82,242424.24242424397
12.86,242424.24242424397
12.91,242424.24242424397
12.95,363636.36363636155
13.0,363636.36363636155
13.05,484848.4848484835
13.09,363636.36363636155
13.14,242424.24242424397
13.18,242424.24242424397
13.23,242424.24242424397
13.27,242424.24242424397
13.32,242424.24242424397
13.36,242424.24242424397
13.41,242424.24242424397
13.45,242424.24242424397
13.5,242424.24242424397
13.55,242424.24242424397
13.59,242424.24242424397
13.64,242424.24242424397
13.68,242424.24242424397
13.73,363636.36363636155
13.77,4969696.969696971
13.82,5090909.090909093
13.86,4969696.969696971
13.91,484848.4848484835
13.95,242424.24242424397
14.0,242424.24242424397
14.05,242424.24242424397
14.09,242424.24242424397
14.14,242424.24242424397
14.18,242424.24242424397
14.23,242424.24242424397
14.27,242424.24242424397
14.32,848484.8484848496
14.36,1212121.212121211
14.41,1212121.212121211
14.45,363636.36363636155
14.5,363636.36363636155
14.55,4727272.727272727
14.59,9333333.333333332
14.64,9333333.333333332
14.68,2787878.787878788
14.73,484848.4848484835
14.77,1575757.575757577
14.82,1575757.575757577
14.86,1333333.333333333
14.91,727272.7272727275
14.95,1454545.454545455
15.0,1454545.454545455
15.05,363636.36363636155
15.09,242424.24242424397
15.14,1818181.8181818165
15.18,2303030.3030303046
15.23,2303030.3030303046
15.27,727272.7272727275
15.32,727272.7272727275
15.36,727272.7272727275
15.41,363636.36363636155
15.45,484848.4848484835
15.5,2181818.1818181826
15.55,9333333.333333332
15.59,9333333.333333332
15.64,6303030.303030304
15.68,363636.36363636155
15.73,363636.36363636155
15.77,727272.7272727275
15.82,727272.7272727275
15.86,11757575.757575758
15.91,22787878.78787879
15.95,22787878.78787879
16.0,6909090.909090909
16.05,363636.36363636155
16.09,363636.36363636155
16.14,363636.36363636155
16.18,242424.24242424397
16.23,242424.24242424397
16.27,242424.24242424397
16.32,484848.4848484835
16.36,363636.36363636155
16.41,242424.24242424397
16.45,242424.24242424397
16.5,242424.24242424397
16.55,242424.24242424397
16.59,242424.24242424397
16.64,242424.24242424397
16.68,363636.36363636155
16.73,242424.24242424397
16.77,242424.24242424397
16.82,242424.24242424397
16.86,363636.36363636155
16.91,363636.36363636155
16.95,242424.24242424397
17.0,242424.24242424397
17.05,242424.24242424397
17.09,242424.24242424397
17.14,242424.24242424397
17.18,363636.36363636155
17.23,363636.36363636155
17.27,242424.24242424397
17.32,969696.9696969715
17.36,1333333.333333333
17.41,1090909.090909089
17.45,363636.36363636155
17.5,242424.24242424397
17.55,242424.24242424397
17.59,363636.36363636155
17.64,363636.36363636155
17.68,242424.24242424397
17.73,242424.24242424397
17.77,242424.24242424397
17.82,242424.24242424397
17.86,242424.24242424397
17.91,242424.24242424397
17.95,1090909.090909089
18.0,2424242.424242422
18.05,2424242.424242422
18.09,484848.4848484835
18.14,242424.24242424397
18.18,242424.24242424397
18.23,242424.24242424397
18.27,242424.24242424397
18.32,242424.24242424397
18.36,242424.24242424397
18.41,242424.24242424397
18.45,242424.24242424397
18.5,363636.36363636155
18.55,3393939.3939393936
18.59,3393939.3939393936
18.64,727272.7272727275
18.68,727272.7272727275
18.73,484848.4848484835
18.77,363636.36363636155
18.82,363636.36363636155
18.86,363636.36363636155
18.91,363636.36363636155
18.95,363636.36363636155
19.0,363636.36363636155
19.05,363636.36363636155
19.09,242424.24242424397
19.14,484848.4848484835
19.18,2666666.666666666
19.23,2666666.666666666
19.27,1212121.212121211
19.32,363636.36363636155
19.36,363636.36363636155
19.41,606060.6060606055
19.45,727272.7272727275
19.5,727272.7272727275
19.55,363636.36363636155
19.59,242424.24242424397
19.64,242424.24242424397
19.68,363636.36363636155
19.73,3878787.878787877
19.77,4969696.969696971
19.82,4606060.606060605
19.86,484848.4848484835
19.91,242424.24242424397
19.95,242424.24242424397
20.0,242424.24242424397
20.05,242424.24242424397
20.09,242424.24242424397
20.14,242424.24242424397
20.18,363636.36363636155
20.23,606060.6060606055
20.27,484848.4848484835
20.32,242424.24242424397
20.36,242424.24242424397
20.41,484848.4848484835
20.45,969696.9696969715
20.5,969696.9696969715
20.55,363636.36363636155
20.59,242424.24242424397
20.64,242424.24242424397
20.68,363636.36363636155
20.73,2545454.545454544
20.77,9939393.939393941
20.82,9939393.939393941
20.86,2303030.3030303046
20.91,242424.24242424397
20.95,363636.36363636155
21.0,363636.36363636155
21.05,363636.36363636155
21.09,242424.24242424397
21.14,242424.24242424397
21.18,242424.24242424397
21.23,242424.24242424397
21.27,242424.24242424397
21.32,242424.24242424397
21.36,242424.24242424397
21.41,2666666.666666666
21.45,3151515.1515151495
21.5,2787878.787878788
21.55,363636.36363636155
21.59,1818181.8181818165
21.64,1939393.9393939385
21.68,1090909.090909089
21.73,242424.24242424397
21.77,242424.24242424397
21.82,242424.24242424397
21.86,242424.24242424397
21.91,242424.24242424397
21.95,242424.24242424397
22.0,242424.24242424397
22.05,242424.24242424397
22.09,242424.24242424397
22.14,242424.24242424397
22.18,242424.24242424397
22.23,242424.24242424397
22.27,363636.36363636155
22.32,363636.36363636155
22.36,242424.24242424397
22.41,484848.4848484835
22.45,9212121.212121213
22.5,9454545.454545453
22.55,9454545.454545453
22.59,969696.9696969715
22.64,242424.24242424397
22.68,242424.24242424397
22.73,242424.24242424397
22.77,242424.24242424397
22.82,242424.24242424397
22.86,242424.24242424397
22.91,727272.7272727275
22.95,727272.7272727275
23.0,727272.7272727275
23.05,484848.4848484835
23.09,363636.36363636155
23.14,242424.24242424397
23.18,242424.24242424397
23.23,242424.24242424397
23.27,242424.24242424397
23.32,242424.24242424397
23.36,242424.24242424397
23.41,242424.24242424397
23.45,242424.24242424397
23.5,242424.24242424397
23.55,242424.24242424397
23.59,242424.24242424397
23.64,242424.24242424397
23.68,242424.24242424397
23.73,242424.24242424397
23.77,242424.24242424397
23.82,242424.24242424397
23.86,242424.24242424397
23.91,242424.24242424397
23.95,363636.36363636155
24.0,363636.36363636155
24.05,242424.24242424397
24.09,363636.36363636155
24.14,363636.36363636155
24.18,242424.24242424397
24.23,363636.36363636155
24.27,1212121.212121211
24.32,7030303.030303031
24.36,7030303.030303031
24.41,7030303.030303031
24.45,484848.4848484835
24.5,363636.36363636155
24.55,363636.36363636155
24.59,363636.36363636155
24.64,363636.36363636155
24.68,242424.24242424397
24.73,242424.24242424397
24.77,242424.24242424397
24.82,363636.36363636155
24.86,363636.36363636155
24.91,363636.36363636155
24.95,242424.24242424397
25.0,242424.24242424397
25.05,242424.24242424397
25.09,242424.24242424397
25.14,363636.36363636155
25.18,363636.36363636155
25.23,363636.36363636155
25.27,363636.36363636155
25.32,242424.24242424397
25.36,242424.24242424397
25.41,242424.24242424397
25.45,242424.24242424397
25.5,242424.24242424397
25.55,242424.24242424397
25.59,242424.24242424397
25.64,242424.24242424397
25.68,242424.24242424397
25.73,242424.24242424397
25.77,242424.24242424397
25.82,242424.24242424397
25.86,242424.24242424397
25.91,484848.4848484835
25.95,606060.6060606055
26.0,606060.6060606055
26.05,363636.36363636155
26.09,242424.24242424397
26.14,242424.24242424397
26.18,242424.24242424397
26.23,242424.24242424397
26.27,242424.24242424397
26.32,242424.24242424397
26.36,242424.24242424397
26.41,242424.24242424397
26.45,242424.24242424397
26.5,242424.24242424397
26.55,1090909.090909089
26.59,1333333.333333333
26.64,1333333.333333333
26.68,484848.4848484835
26.73,242424.24242424397
26.77,242424.24242424397
26.82,242424.24242424397
26.86,242424.24242424397
26.91,242424.24242424397
26.95,242424.24242424397
27.0,242424.24242424397
27.05,242424.24242424397
27.09,242424.24242424397
27.14,242424.24242424397
27.18,242424.24242424397
27.23,242424.24242424397
27.27,242424.24242424397
27.32,242424.24242424397
27.36,242424.24242424397
27.41,242424.24242424397
27.45,363636.36363636155
27.5,363636.36363636155
27.55,242424.24242424397
27.59,242424.24242424397
27.64,242424.24242424397
27.68,242424.24242424397
27.73,242424.24242424397
27.77,242424.24242424397
27.82,242424.24242424397
27.86,242424.24242424397
27.91,242424.24242424397
27.95,242424.24242424397
28.0,242424.24242424397
28.05,242424.24242424397
28.09,242424.24242424397
28.14,242424.24242424397
28.18,242424.24242424397
28.23,242424.24242424397
28.27,242424.24242424397
28.32,242424.24242424397
28.36,242424.24242424397
28.41,242424.24242424397
28.45,242424.24242424397
28.5,242424.24242424397
28.55,242424.24242424397
28.59,242424.24242424397
28.64,242424.24242424397
28.68,242424.24242424397
28.73,242424.24242424397
28.77,242424.24242424397
28.82,242424.24242424397
28.86,242424.24242424397
28.91,242424.24242424397
28.95,242424.24242424397
29.0,242424.24242424397
29.05,242424.24242424397
29.09,242424.24242424397
29.14,242424.24242424397
29.18,242424.24242424397
29.23,242424.24242424397
29.27,242424.24242424397
29.32,242424.24242424397
29.36,242424.24242424397
29.41,363636.36363636155
29.45,363636.36363636155
29.5,363636.36363636155
29.55,242424.24242424397
29.59,242424.24242424397
29.64,242424.24242424397
29.68,242424.24242424397
29.73,242424.24242424397
29.77,242424.24242424397
29.82,242424.24242424397
