X (m/z),Y (Intensity)
11.01,137614.6788990823
11.05,137614.6788990823
11.1,61162.07951070318
11.14,76452.59938837912
11.19,76452.59938837912
11.24,76452.59938837912
11.28,61162.07951070318
11.33,45871.559633027246
11.37,45871.559633027246
11.42,290519.8776758411
11.46,351681.95718654426
11.51,3088685.0152905197
11.56,3088685.0152905197
11.6,2981651.3761467887
11.65,61162.07951070318
11.69,122324.15902140691
11.74,122324.15902140691
11.78,336391.43730886834
11.83,474006.1162079512
11.88,443425.0764525993
11.92,107033.63914373098
11.97,107033.63914373098
12.01,107033.63914373098
12.06,825688.0733944954
12.11,2737003.0581039754
12.15,2737003.0581039754
12.2,963302.7522935778
12.24,45871.559633027246
12.29,30581.039755351867
12.33,30581.039755351867
12.38,30581.039755351867
12.43,45871.559633027246
12.47,61162.07951070318
12.52,45871.559633027246
12.56,45871.559633027246
12.61,45871.559633027246
12.65,45871.559633027246
12.7,91743.11926605504
12.75,91743.11926605504
12.79,45871.559633027246
12.84,61162.07951070318
12.88,45871.559633027246
12.93,76452.59938837912
12.97,76452.59938837912
13.02,412844.0366972475
13.07,428134.5565749234
13.11,229357.79816513736
13.16,45871.559633027246
13.2,45871.559633027246
13.25,45871.559633027246
13.3,45871.559633027246
13.34,45871.559633027246
13.39,45871.559633027246
13.43,30581.039755351867
13.48,45871.559633027246
13.52,30581.039755351867
13.57,30581.039755351867
13.62,30581.039755351867
13.66,30581.039755351867
13.71,30581.039755351867
13.75,61162.07951070318
13.8,1804281.345565749
13.84,1819571.865443425
13.89,412844.0366972475
13.94,45871.559633027246
13.98,61162.07951070318
14.03,45871.559633027246
14.07,30581.039755351867
14.12,30581.039755351867
14.16,30581.039755351867
14.21,30581.039755351867
14.26,30581.039755351867
14.3,45871.559633027246
14.35,657492.3547400613
14.39,657492.3547400613
14.44,321100.9174311924
14.49,45871.559633027246
14.53,76452.59938837912
14.58,3165137.614678899
14.62,3165137.614678899
14.67,1452599.3883792048
14.71,122324.15902140691
14.76,152905.19877675825
14.81,168195.71865443417
14.85,137614.6788990823
14.9,45871.559633027246
14.94,963302.7522935778
14.99,1039755.3516819575
15.03,626911.3149847094
15.08,61162.07951070318
15.13,61162.07951070318
15.17,1131498.4709480125
15.22,1146788.9908256878
15.26,1070336.3914373086
15.31,611620.7951070335
15.35,611620.7951070335
15.4,259938.83792048923
15.45,137614.6788990823
15.49,1162079.5107033637
15.54,2538226.2996941893
15.58,2859327.2171253827
15.63,2048929.6636085624
15.68,152905.19877675825
15.72,107033.63914373098
15.77,550458.7155963304
15.81,565749.2354740063
15.86,397553.5168195721
15.9,1100917.4311926607
15.95,1100917.4311926607
16.0,76452.59938837912
16.04,61162.07951070318
16.09,168195.71865443417
16.13,152905.19877675825
16.18,45871.559633027246
16.22,30581.039755351867
16.27,30581.039755351867
16.32,137614.6788990823
16.36,152905.19877675825
16.41,76452.59938837912
16.45,45871.559633027246
16.5,30581.039755351867
16.54,30581.039755351867
16.59,45871.559633027246
16.64,61162.07951070318
16.68,61162.07951070318
16.73,45871.559633027246
16.77,30581.039755351867
16.82,30581.039755351867
16.86,152905.19877675825
16.91,168195.71865443417
16.96,91743.11926605504
17.0,45871.559633027246
17.05,30581.039755351867
17.09,30581.039755351867
17.14,30581.039755351867
17.19,30581.039755351867
17.23,45871.559633027246
17.28,30581.039755351867
17.32,76452.59938837912
17.37,214067.27828746196
17.41,214067.27828746196
17.46,76452.59938837912
17.51,61162.07951070318
17.55,61162.07951070318
17.6,107033.63914373098
17.64,107033.63914373098
17.69,45871.559633027246
17.73,45871.559633027246
17.78,45871.559633027246
17.83,30581.039755351867
17.87,76452.59938837912
17.92,91743.11926605504
17.96,214067.27828746196
18.01,366972.4770642202
18.05,351681.95718654426
18.1,76452.59938837912
18.15,30581.039755351867
18.19,30581.039755351867
18.24,30581.039755351867
18.28,30581.039755351867
18.33,45871.559633027246
18.38,45871.559633027246
18.42,45871.559633027246
18.47,45871.559633027246
18.51,76452.59938837912
18.56,1284403.6697247708
18.6,1284403.6697247708
18.65,305810.397553517
18.7,305810.397553517
18.74,137614.6788990823
18.79,107033.63914373098
18.83,45871.559633027246
18.88,45871.559633027246
18.92,45871.559633027246
18.97,45871.559633027246
19.02,61162.07951070318
19.06,45871.559633027246
19.11,45871.559633027246
19.15,152905.19877675825
19.2,535168.1957186543
19.24,535168.1957186543
19.29,107033.63914373098
19.34,45871.559633027246
19.38,45871.559633027246
19.43,672782.8746177373
19.47,688073.3944954126
19.52,259938.83792048923
19.57,45871.559633027246
19.61,61162.07951070318
19.66,61162.07951070318
19.7,152905.19877675825
19.75,2737003.0581039754
19.79,3195718.6544342507
19.84,2155963.3027522936
19.89,45871.559633027246
19.93,30581.039755351867
19.98,45871.559633027246
20.02,61162.07951070318
20.07,45871.559633027246
20.11,45871.559633027246
20.16,45871.559633027246
20.21,107033.63914373098
20.25,137614.6788990823
20.3,107033.63914373098
20.34,61162.07951070318
20.39,61162.07951070318
20.43,244648.31804281328
20.48,275229.3577981652
20.53,168195.71865443417
20.57,45871.559633027246
20.62,45871.559633027246
20.66,45871.559633027246
20.71,107033.63914373098
20.76,1529051.987767584
20.8,2140672.7828746173
20.85,1116207.9510703366
20.89,45871.559633027246
20.94,45871.559633027246
20.98,61162.07951070318
21.03,61162.07951070318
21.08,45871.559633027246
21.12,45871.559633027246
21.17,45871.559633027246
21.21,30581.039755351867
21.26,30581.039755351867
21.3,30581.039755351867
21.35,30581.039755351867
21.4,107033.63914373098
21.44,993883.7920489296
21.49,993883.7920489296
21.53,214067.27828746196
21.58,91743.11926605504
21.62,214067.27828746196
21.67,198776.75840978604
21.72,45871.559633027246
21.76,45871.559633027246
21.81,30581.039755351867
21.85,30581.039755351867
21.9,30581.039755351867
21.95,45871.559633027246
21.99,30581.039755351867
22.04,30581.039755351867
22.08,45871.559633027246
22.13,45871.559633027246
22.17,61162.07951070318
22.22,45871.559633027246
22.27,45871.559633027246
22.31,45871.559633027246
22.36,45871.559633027246
22.4,45871.559633027246
22.45,382262.99694189616
22.49,4648318.042813456
22.54,4648318.042813456
22.59,519877.67584097845
22.63,45871.559633027246
22.68,76452.59938837912
22.72,91743.11926605504
22.77,45871.559633027246
22.81,45871.559633027246
22.86,45871.559633027246
22.91,45871.559633027246
22.95,61162.07951070318
23.0,61162.07951070318
23.04,45871.559633027246
