X (m/z),Y (Intensity)
10.0,35000000.0
10.05,112179.48717948678
10.1,112179.48717948678
10.14,112179.48717948678
10.19,112179.48717948678
10.24,112179.48717948678
10.29,112179.48717948678
10.34,112179.48717948678
10.38,112179.48717948678
10.43,112179.48717948678
10.48,112179.48717948678
10.53,112179.48717948678
10.58,112179.48717948678
10.62,112179.48717948678
10.67,112179.48717948678
10.72,112179.48717948678
10.77,112179.48717948678
10.82,112179.48717948678
10.86,112179.48717948678
10.91,112179.48717948678
10.96,112179.48717948678
11.01,112179.48717948678
11.06,224358.97435897356
11.1,224358.97435897356
11.15,224358.97435897356
11.2,224358.97435897356
11.25,224358.97435897356
11.29,224358.97435897356
11.34,224358.97435897356
11.39,224358.97435897356
11.44,448717.9487179471
11.49,560897.4358974377
11.53,6057692.30769231
11.58,19855769.230769232
11.63,19855769.230769232
11.68,1009615.3846153849
11.73,224358.97435897356
11.77,224358.97435897356
11.82,560897.4358974377
11.87,673076.9230769245
11.92,448717.9487179471
11.97,224358.97435897356
12.01,224358.97435897356
12.06,336538.46153846034
12.11,20753205.128205128
12.16,21875000.0
12.21,30849358.974358972
12.25,30961538.46153846
12.3,1570512.8205128189
12.35,224358.97435897356
12.4,224358.97435897356
12.45,224358.97435897356
12.49,224358.97435897356
12.54,224358.97435897356
12.59,224358.97435897356
12.64,224358.97435897356
12.69,224358.97435897356
12.73,224358.97435897356
12.78,224358.97435897356
12.83,224358.97435897356
12.88,224358.97435897356
12.93,224358.97435897356
12.97,224358.97435897356
13.02,336538.46153846034
13.07,673076.9230769245
13.12,560897.4358974377
13.17,224358.97435897356
13.21,112179.48717948678
13.26,224358.97435897356
13.31,224358.97435897356
13.36,224358.97435897356
13.41,224358.97435897356
13.45,224358.97435897356
13.5,224358.97435897356
13.55,224358.97435897356
13.6,224358.97435897356
13.65,112179.48717948678
13.69,112179.48717948678
13.74,224358.97435897356
13.79,2019230.7692307697
13.84,4375000.0
13.88,4262820.512820513
13.93,224358.97435897356
13.98,224358.97435897356
14.03,224358.97435897356
14.08,224358.97435897356
14.12,224358.97435897356
14.17,224358.97435897356
14.22,224358.97435897356
14.27,224358.97435897356
14.32,224358.97435897356
14.36,785256.4102564113
14.41,785256.4102564113
14.46,224358.97435897356
14.51,224358.97435897356
14.56,1570512.8205128189
14.6,7067307.69230769
14.65,7067307.69230769
14.7,336538.46153846034
14.75,224358.97435897356
14.8,560897.4358974377
14.84,560897.4358974377
14.89,224358.97435897356
14.94,785256.4102564113
14.99,1346153.8461538453
15.04,1121794.8717948718
15.08,224358.97435897356
15.13,224358.97435897356
15.18,2243589.7435897435
15.23,2243589.7435897435
15.28,336538.46153846034
15.32,673076.9230769245
15.37,673076.9230769245
15.42,224358.97435897356
15.47,336538.46153846034
15.52,2467948.717948717
15.56,7179487.179487181
15.61,7291666.666666668
15.66,1907051.282051283
15.71,224358.97435897356
15.76,336538.46153846034
15.8,785256.4102564113
15.85,9423076.923076924
15.9,17275641.025641028
15.95,21538461.53846154
16.0,19070512.820512824
16.04,224358.97435897356
16.09,336538.46153846034
16.14,336538.46153846034
16.19,224358.97435897356
16.24,112179.48717948678
16.28,224358.97435897356
16.33,336538.46153846034
16.38,336538.46153846034
16.43,224358.97435897356
16.47,224358.97435897356
16.52,224358.97435897356
16.57,224358.97435897356
16.62,224358.97435897356
16.67,224358.97435897356
16.71,224358.97435897356
16.76,224358.97435897356
16.81,224358.97435897356
16.86,224358.97435897356
16.91,336538.46153846034
16.95,224358.97435897356
17.0,224358.97435897356
17.05,224358.97435897356
17.1,112179.48717948678
17.15,224358.97435897356
17.19,224358.97435897356
17.24,224358.97435897356
17.29,224358.97435897356
17.34,560897.4358974377
17.39,560897.4358974377
17.43,224358.97435897356
17.48,224358.97435897356
17.53,224358.97435897356
17.58,336538.46153846034
17.63,448717.9487179471
17.67,224358.97435897356
17.72,224358.97435897356
17.77,224358.97435897356
17.82,224358.97435897356
17.87,224358.97435897356
17.91,224358.97435897356
17.96,785256.4102564113
18.01,1346153.8461538453
18.06,1346153.8461538453
18.11,224358.97435897356
18.15,224358.97435897356
18.2,112179.48717948678
18.25,224358.97435897356
18.3,224358.97435897356
18.35,224358.97435897356
18.39,224358.97435897356
18.44,224358.97435897356
18.49,112179.48717948678
18.54,224358.97435897356
18.59,336538.46153846034
18.63,336538.46153846034
18.68,448717.9487179471
18.73,336538.46153846034
18.78,224358.97435897356
18.82,224358.97435897356
18.87,224358.97435897356
18.92,224358.97435897356
18.97,224358.97435897356
19.02,224358.97435897356
19.06,224358.97435897356
19.11,224358.97435897356
19.16,1458333.333333332
19.21,1570512.8205128189
19.26,1121794.8717948718
19.3,1346153.8461538453
19.35,1346153.8461538453
19.4,1009615.3846153849
19.45,1009615.3846153849
19.5,897435.8974358981
19.54,224358.97435897356
19.59,224358.97435897356
19.64,224358.97435897356
19.69,448717.9487179471
19.74,4150641.0256410264
19.78,4262820.512820513
19.83,3253205.1282051285
19.88,224358.97435897356
19.93,224358.97435897356
19.98,224358.97435897356
20.02,224358.97435897356
20.07,224358.97435897356
20.12,224358.97435897356
20.17,224358.97435897356
20.22,336538.46153846034
20.26,336538.46153846034
20.31,224358.97435897356
20.36,224358.97435897356
20.41,336538.46153846034
20.46,560897.4358974377
20.5,336538.46153846034
20.55,224358.97435897356
20.6,224358.97435897356
20.65,224358.97435897356
20.7,336538.46153846034
20.74,5945512.820512819
20.79,6282051.282051283
20.84,3028846.153846155
20.89,224358.97435897356
20.94,224358.97435897356
20.98,224358.97435897356
21.03,224358.97435897356
21.08,224358.97435897356
21.13,224358.97435897356
21.18,224358.97435897356
21.22,224358.97435897356
21.27,224358.97435897356
21.32,224358.97435897356
21.37,336538.46153846034
21.41,2804487.1794871814
21.46,2804487.1794871814
21.51,560897.4358974377
21.56,785256.4102564113
21.61,1009615.3846153849
21.65,673076.9230769245
21.7,224358.97435897356
21.75,224358.97435897356
21.8,224358.97435897356
21.85,224358.97435897356
21.89,224358.97435897356
21.94,224358.97435897356
21.99,224358.97435897356
22.04,224358.97435897356
22.09,224358.97435897356
22.13,224358.97435897356
22.18,224358.97435897356
22.23,224358.97435897356
22.28,224358.97435897356
22.33,224358.97435897356
22.37,224358.97435897356
22.42,1346153.8461538453
22.47,7067307.69230769
22.52,7067307.69230769
22.57,336538.46153846034
22.61,1233974.3589743585
22.66,2916666.666666668
22.71,2916666.666666668
22.76,224358.97435897356
22.81,224358.97435897356
22.85,224358.97435897356
22.9,448717.9487179471
22.95,673076.9230769245
23.0,560897.4358974377
23.05,224358.97435897356
23.09,224358.97435897356
23.14,224358.97435897356
23.19,224358.97435897356
23.24,224358.97435897356
23.29,224358.97435897356
23.33,224358.97435897356
23.38,224358.97435897356
23.43,224358.97435897356
23.48,224358.97435897356
23.53,224358.97435897356
23.57,224358.97435897356
23.62,224358.97435897356
23.67,224358.97435897356
23.72,224358.97435897356
23.76,224358.97435897356
23.81,224358.97435897356
23.86,224358.97435897356
23.91,224358.97435897356
23.96,224358.97435897356
24.0,224358.97435897356
24.05,224358.97435897356
24.1,224358.97435897356
24.15,224358.97435897356
24.2,224358.97435897356
24.24,336538.46153846034
24.29,5945512.820512819
24.34,5945512.820512819
24.39,1570512.8205128189
24.44,336538.46153846034
24.48,224358.97435897356
24.53,224358.97435897356
24.58,224358.97435897356
24.63,224358.97435897356
24.68,224358.97435897356
24.72,224358.97435897356
24.77,224358.97435897356
24.82,448717.9487179471
24.87,336538.46153846034
24.92,224358.97435897356
24.96,224358.97435897356
25.01,224358.97435897356
25.06,224358.97435897356
25.11,224358.97435897356
25.16,224358.97435897356
25.2,224358.97435897356
25.25,224358.97435897356
25.3,224358.97435897356
25.35,224358.97435897356
25.4,224358.97435897356
25.44,224358.97435897356
25.49,224358.97435897356
25.54,224358.97435897356
25.59,224358.97435897356
25.64,224358.97435897356
25.68,224358.97435897356
25.73,224358.97435897356
25.78,224358.97435897356
25.83,224358.97435897356
25.88,336538.46153846034
25.92,560897.4358974377
25.97,448717.9487179471
26.02,224358.97435897356
26.07,224358.97435897356
26.12,224358.97435897356
26.16,224358.97435897356
26.21,224358.97435897356
26.26,224358.97435897356
26.31,224358.97435897356
26.35,224358.97435897356
26.4,224358.97435897356
26.45,224358.97435897356
26.5,224358.97435897356
26.55,1009615.3846153849
26.59,1009615.3846153849
26.64,224358.97435897356
26.69,224358.97435897356
26.74,224358.97435897356
26.79,224358.97435897356
26.83,224358.97435897356
26.88,224358.97435897356
26.93,224358.97435897356
26.98,224358.97435897356
27.03,224358.97435897356
27.07,224358.97435897356
27.12,224358.97435897356
27.17,224358.97435897356
27.22,224358.97435897356
27.27,224358.97435897356
27.31,224358.97435897356
27.36,224358.97435897356
27.41,224358.97435897356
27.46,224358.97435897356
27.51,224358.97435897356
27.55,224358.97435897356
27.6,224358.97435897356
27.65,224358.97435897356
27.7,224358.97435897356
27.75,224358.97435897356
27.79,224358.97435897356
27.84,224358.97435897356
27.89,224358.97435897356
27.94,224358.97435897356
27.99,224358.97435897356
28.03,224358.97435897356
28.08,224358.97435897356
28.13,224358.97435897356
28.18,224358.97435897356
28.23,224358.97435897356
28.27,224358.97435897356
28.32,224358.97435897356
28.37,224358.97435897356
28.42,224358.97435897356
28.47,224358.97435897356
28.51,224358.97435897356
28.56,224358.97435897356
28.61,224358.97435897356
28.66,224358.97435897356
28.71,224358.97435897356
28.75,224358.97435897356
28.8,224358.97435897356
28.85,224358.97435897356
28.9,224358.97435897356
28.94,224358.97435897356
28.99,224358.97435897356
29.04,224358.97435897356
29.09,224358.97435897356
29.14,224358.97435897356
29.18,224358.97435897356
29.23,224358.97435897356
29.28,224358.97435897356
29.33,336538.46153846034
29.38,448717.9487179471
29.42,448717.9487179471
29.47,224358.97435897356
29.52,224358.97435897356
29.57,224358.97435897356
29.62,224358.97435897356
29.66,224358.97435897356
29.71,224358.97435897356
29.76,224358.97435897356
29.81,224358.97435897356
29.86,224358.97435897356
29.9,224358.97435897356
29.95,224358.97435897356
